total_points,now_cost,indexes
127,114,"[146, 470, 264]"
145,115,"[146, 470, 603]"
98,115,"[146, 264, 603]"
187,116,"[146, 470, 211]"
140,116,"[146, 264, 211]"
158,117,"[146, 603, 211]"
158,117,"[470, 603, 211]"
184,118,"[146, 470, 589]"
180,118,"[146, 470, 61]"
221,119,"[146, 470, 16]"
218,119,"[146, 470, 562]"
212,119,"[146, 470, 67]"
226,120,"[146, 470, 201]"
219,120,"[146, 470, 92]"
234,121,"[146, 211, 16]"
234,121,"[470, 211, 16]"
231,121,"[146, 211, 562]"
239,122,"[146, 211, 201]"
239,122,"[470, 211, 201]"
235,122,"[146, 470, 46]"
265,124,"[146, 16, 562]"
265,124,"[470, 16, 562]"
259,124,"[146, 16, 67]"
273,125,"[146, 16, 201]"
273,125,"[470, 16, 201]"
270,125,"[146, 562, 201]"
278,126,"[211, 16, 562]"
286,127,"[211, 16, 201]"
283,127,"[211, 562, 201]"
282,127,"[146, 16, 46]"
287,128,"[146, 201, 46]"
287,128,"[470, 201, 46]"
303,129,"[16, 562, 67]"
295,129,"[211, 16, 46]"
293,129,"[146, 16, 62]"
317,130,"[16, 562, 201]"
311,130,"[16, 67, 201]"
310,130,"[16, 562, 92]"
318,131,"[16, 201, 92]"
315,131,"[562, 201, 92]"
326,132,"[16, 562, 46]"
320,132,"[16, 67, 46]"
319,132,"[16, 201, 74]"
334,133,"[16, 201, 46]"
331,133,"[562, 201, 46]"
327,133,"[16, 92, 46]"
337,134,"[16, 562, 62]"
335,134,"[16, 562, 558]"
345,135,"[16, 201, 62]"
343,135,"[16, 201, 558]"
342,135,"[562, 201, 62]"
345,136,"[16, 562, 42]"
354,137,"[16, 46, 62]"
353,137,"[16, 201, 42]"
352,137,"[16, 46, 558]"
359,138,"[201, 46, 62]"
357,138,"[201, 46, 558]"
363,139,"[16, 62, 558]"
362,139,"[16, 46, 42]"
360,139,"[562, 62, 558]"
368,140,"[201, 62, 558]"
367,140,"[201, 46, 42]"
378,141,"[16, 562, 200]"
373,141,"[16, 62, 42]"
372,141,"[16, 67, 200]"
386,142,"[16, 201, 200]"
383,142,"[562, 201, 200]"
379,142,"[16, 92, 200]"
384,143,"[201, 92, 200]"
395,144,"[16, 46, 200]"
392,144,"[562, 46, 200]"
387,144,"[46, 62, 42]"
400,145,"[201, 46, 200]"
393,145,"[92, 46, 200]"
406,146,"[16, 62, 200]"
404,146,"[16, 558, 200]"
403,146,"[562, 62, 200]"
411,147,"[201, 62, 200]"
409,147,"[201, 558, 200]"
414,148,"[16, 42, 200]"
411,148,"[562, 42, 200]"
420,149,"[46, 62, 200]"
419,149,"[201, 42, 200]"
418,149,"[46, 558, 200]"
429,151,"[62, 558, 200]"
428,151,"[46, 42, 200]"
439,153,"[62, 42, 200]"
437,153,"[558, 42, 200]"
434,156,"[201, 200, 435]"
443,158,"[46, 200, 435]"
454,160,"[62, 200, 435]"
452,160,"[558, 200, 435]"
445,161,"[62, 200, 313]"
462,162,"[42, 200, 435]"
453,163,"[42, 200, 313]"
468,170,"[200, 435, 313]"
462,176,"[62, 200, 255]"
470,178,"[42, 200, 255]"
469,183,"[42, 200, 259]"
485,185,"[200, 435, 255]"
476,186,"[200, 313, 255]"
484,190,"[200, 435, 259]"
492,206,"[200, 255, 259]"
