total_points,now_cost,indexes
98,124,"[21, 533, 157]"
147,125,"[21, 533, 470]"
179,126,"[21, 157, 470]"
189,127,"[21, 157, 420]"
238,128,"[21, 470, 420]"
249,129,"[21, 470, 287]"
259,130,"[21, 420, 287]"
263,131,"[470, 420, 271]"
301,132,"[470, 420, 287]"
306,135,"[470, 287, 395]"
316,136,"[420, 287, 395]"
317,139,"[287, 395, 301]"
327,141,"[420, 287, 198]"
332,144,"[287, 395, 198]"
341,145,"[420, 287, 417]"
350,147,"[470, 287, 29]"
360,148,"[420, 287, 29]"
365,151,"[287, 395, 29]"
376,156,"[287, 198, 29]"
379,159,"[420, 417, 29]"
390,160,"[287, 417, 29]"
393,162,"[287, 172, 29]"
397,164,"[287, 29, 463]"
398,169,"[198, 172, 29]"
402,171,"[198, 29, 463]"
412,173,"[417, 172, 29]"
416,175,"[417, 29, 463]"
417,176,"[420, 29, 113]"
428,177,"[287, 29, 113]"
433,184,"[198, 29, 113]"
441,186,"[287, 417, 239]"
449,188,"[420, 29, 239]"
460,189,"[287, 29, 239]"
462,195,"[420, 287, 215]"
465,196,"[198, 29, 239]"
467,198,"[287, 395, 215]"
479,200,"[417, 29, 239]"
482,202,"[172, 29, 239]"
486,204,"[29, 463, 239]"
492,207,"[287, 417, 215]"
500,209,"[420, 29, 215]"
511,210,"[287, 29, 215]"
517,217,"[29, 113, 239]"
518,220,"[101, 29, 215]"
530,221,"[417, 29, 215]"
533,223,"[172, 29, 215]"
537,225,"[29, 463, 215]"
541,234,"[470, 239, 215]"
551,235,"[420, 239, 215]"
562,236,"[287, 239, 215]"
568,238,"[29, 113, 215]"
569,246,"[101, 239, 215]"
581,247,"[417, 239, 215]"
584,249,"[172, 239, 215]"
600,250,"[29, 239, 215]"
619,264,"[113, 239, 215]"
626,277,"[239, 217, 215]"
633,290,"[29, 215, 191]"
640,300,"[113, 215, 192]"
652,304,"[113, 215, 191]"
655,311,"[239, 215, 214]"
672,312,"[239, 215, 192]"
684,316,"[239, 215, 191]"
688,351,"[215, 214, 191]"
705,352,"[215, 192, 191]"
