total_points,now_cost,indexes
77,116,"[549, 583, 546]"
104,117,"[549, 583, 359]"
96,117,"[549, 546, 359]"
91,117,"[549, 583, 277]"
83,117,"[549, 546, 277]"
145,118,"[549, 583, 358]"
137,118,"[549, 546, 358]"
132,118,"[549, 583, 128]"
124,118,"[549, 546, 128]"
110,118,"[549, 359, 277]"
62,118,"[583, 546, 359]"
49,118,"[583, 546, 277]"
164,119,"[549, 359, 358]"
152,119,"[549, 583, 65]"
151,119,"[549, 359, 128]"
151,119,"[549, 277, 358]"
144,119,"[549, 546, 65]"
141,119,"[549, 583, 258]"
138,119,"[549, 277, 128]"
133,119,"[549, 546, 258]"
103,119,"[583, 546, 358]"
90,119,"[583, 546, 128]"
76,119,"[583, 359, 277]"
68,119,"[546, 359, 277]"
192,120,"[549, 358, 128]"
171,120,"[549, 359, 65]"
160,120,"[549, 359, 258]"
158,120,"[549, 277, 65]"
152,120,"[549, 583, 87]"
148,120,"[549, 583, 309]"
147,120,"[549, 277, 258]"
144,120,"[549, 546, 87]"
140,120,"[549, 546, 309]"
130,120,"[583, 359, 358]"
122,120,"[546, 359, 358]"
117,120,"[583, 359, 128]"
117,120,"[583, 277, 358]"
110,120,"[583, 546, 65]"
109,120,"[546, 359, 128]"
109,120,"[546, 277, 358]"
104,120,"[583, 277, 128]"
99,120,"[583, 546, 258]"
96,120,"[546, 277, 128]"
212,121,"[549, 358, 65]"
201,121,"[549, 358, 258]"
199,121,"[549, 128, 65]"
188,121,"[549, 128, 258]"
171,121,"[549, 359, 87]"
167,121,"[549, 359, 309]"
158,121,"[549, 583, 445]"
158,121,"[549, 277, 87]"
158,121,"[583, 358, 128]"
156,121,"[549, 583, 493]"
154,121,"[549, 277, 309]"
153,121,"[549, 583, 308]"
150,121,"[549, 546, 445]"
150,121,"[546, 358, 128]"
148,121,"[549, 546, 493]"
145,121,"[549, 546, 308]"
137,121,"[583, 359, 65]"
136,121,"[359, 277, 358]"
129,121,"[546, 359, 65]"
126,121,"[583, 359, 258]"
124,121,"[583, 277, 65]"
123,121,"[359, 277, 128]"
118,121,"[546, 359, 258]"
116,121,"[546, 277, 65]"
113,121,"[583, 277, 258]"
110,121,"[583, 546, 87]"
106,121,"[583, 546, 309]"
105,121,"[546, 277, 258]"
212,122,"[549, 358, 87]"
208,122,"[549, 358, 309]"
208,122,"[549, 65, 258]"
199,122,"[549, 128, 87]"
195,122,"[549, 128, 309]"
179,122,"[549, 583, 293]"
178,122,"[583, 358, 65]"
177,122,"[549, 359, 445]"
177,122,"[359, 358, 128]"
175,122,"[549, 359, 493]"
172,122,"[549, 359, 308]"
171,122,"[549, 546, 293]"
170,122,"[546, 358, 65]"
167,122,"[583, 358, 258]"
165,122,"[583, 128, 65]"
164,122,"[549, 277, 445]"
164,122,"[277, 358, 128]"
162,122,"[549, 277, 493]"
159,122,"[549, 277, 308]"
159,122,"[546, 358, 258]"
157,122,"[546, 128, 65]"
154,122,"[583, 128, 258]"
146,122,"[546, 128, 258]"
143,122,"[359, 277, 65]"
137,122,"[583, 359, 87]"
133,122,"[583, 359, 309]"
132,122,"[359, 277, 258]"
129,122,"[546, 359, 87]"
125,122,"[546, 359, 309]"
124,122,"[583, 277, 87]"
120,122,"[583, 277, 309]"
116,122,"[583, 546, 445]"
116,122,"[546, 277, 87]"
114,122,"[583, 546, 493]"
112,122,"[546, 277, 309]"
111,122,"[583, 546, 308]"
219,123,"[549, 65, 87]"
218,123,"[549, 358, 445]"
216,123,"[549, 358, 493]"
215,123,"[549, 65, 309]"
213,123,"[549, 358, 308]"
212,123,"[549, 583, 297]"
208,123,"[549, 258, 87]"
205,123,"[549, 128, 445]"
204,123,"[549, 546, 297]"
204,123,"[549, 258, 309]"
203,123,"[549, 128, 493]"
200,123,"[549, 128, 308]"
198,123,"[549, 359, 293]"
197,123,"[359, 358, 65]"
191,123,"[549, 583, 423]"
186,123,"[359, 358, 258]"
185,123,"[549, 277, 293]"
184,123,"[359, 128, 65]"
184,123,"[277, 358, 65]"
183,123,"[549, 546, 423]"
178,123,"[583, 358, 87]"
174,123,"[583, 358, 309]"
174,123,"[583, 65, 258]"
173,123,"[359, 128, 258]"
173,123,"[277, 358, 258]"
171,123,"[277, 128, 65]"
170,123,"[546, 358, 87]"
166,123,"[546, 358, 309]"
166,123,"[546, 65, 258]"
165,123,"[583, 128, 87]"
161,123,"[583, 128, 309]"
160,123,"[277, 128, 258]"
157,123,"[546, 128, 87]"
153,123,"[546, 128, 309]"
143,123,"[583, 359, 445]"
143,123,"[359, 277, 87]"
141,123,"[583, 359, 493]"
139,123,"[359, 277, 309]"
138,123,"[583, 359, 308]"
137,123,"[583, 546, 293]"
135,123,"[546, 359, 445]"
133,123,"[546, 359, 493]"
130,123,"[583, 277, 445]"
130,123,"[546, 359, 308]"
128,123,"[583, 277, 493]"
