Best total cost,Best total points,Individual costs,Sorted individual costs,Id,Formation,Name,Team,Team position,Dreamteam,Amount in Dreamteam,Months in Dreamteam,Selected by percentage,Goals,Assists,Bonus points,Clean Sheets,Goals_conded,Total minutes,Total saves,Yellow cards,Red cards,Goals conceded
700,1824,"[63, 45, 62, 89, 91, 49, 50, 64, 67, 69, 51]","[45, 49, 50, 51, 62, 63, 64, 67, 69, 89, 91]","[500, 416, 48, 394, 398, 278, 436, 77, 78, 561, 54]","[5, 4, 1]","['Fernando Llorente', 'Etienne Capoue', 'Joshua King', 'Christian Eriksen', 'Bamidele Alli', 'Ben Gibson', 'Gareth McAuley', 'César Azpilicueta', 'Gary Cahill', 'Marcos Alonso', 'Tom Heaton']","['Swansea City', 'Watford', 'Bournemouth', 'Tottenham Hotspur', 'Tottenham Hotspur', 'Middlesbrough', 'West Bromwich', 'Chelsea', 'Chelsea', 'Chelsea', 'Burnley']","[15, 17, 9, 2, 2, 19, 10, 1, 1, 1, 16]","[False, False, False, True, True, False, False, True, True, True, True]",6,"[5, 3, 3, 5, 4, 1, 4, 2, 3, 3, 4]","[9.4, 22.9, 19.3, 17.9, 32.3, 8.8, 24.7, 18.1, 15.3, 16.0, 18.6]","[15, 7, 16, 8, 18, 1, 6, 1, 6, 6, 0]","[3, 2, 3, 20, 11, 1, 1, 5, 0, 5, 0]","[22, 14, 17, 30, 17, 14, 14, 22, 15, 11, 21]","[5, 7, 9, 16, 17, 11, 7, 16, 17, 15, 10]","[51, 60, 54, 24, 22, 53, 45, 33, 29, 19, 48]","[2442, 3204, 2714, 3159, 3036, 3420, 3140, 3420, 3296, 2693, 3150]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142]","[2, 5, 1, 0, 4, 4, 5, 4, 5, 2, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[51, 60, 54, 24, 22, 53, 45, 33, 29, 19, 48]"
699,1845,"[55, 52, 52, 59, 91, 106, 46, 58, 64, 69, 47]","[46, 47, 52, 52, 55, 58, 59, 64, 69, 91, 106]","[302, 132, 414, 70, 247, 234, 468, 381, 245, 97, 350]","[4, 5, 1]","['Ayoze Pérez', 'Luka Milivojevic', 'Abdoulaye Doucouré', 'Pascal Groß', 'Raheem Sterling', 'Mohamed Salah', 'Ahmed El-Sayed Hegazi', 'Ben Davies', 'Nicolás Otamendi', 'César Azpilicueta', 'Lukasz Fabianski']","['Newcastle United', 'Crystal Palace', 'Watford', 'Brighton & Hove Albion', 'Manchester City', 'Liverpool', ' West Bromwich Albion', 'Tottenham Hotspur', 'Manchester City', 'Chelsea', 'Swansey City']","[10, 11, 14, 15, 1, 4, 20, 3, 1, 5, 18]","[False, False, False, False, True, True, False, False, True, True, False]",4,"[4, 2, 1, 3, 7, 11, 1, 4, 4, 4, 3]","[6.5, 13.5, 11.0, 15.4, 27.6, 56.7, 17.8, 21.9, 25.8, 21.0, 10.1]","[8, 10, 7, 7, 18, 32, 2, 2, 4, 2, 0]","[6, 2, 4, 8, 17, 12, 0, 7, 0, 6, 0]","[15, 21, 16, 24, 19, 26, 11, 14, 21, 25, 14]","[8, 8, 9, 10, 13, 15, 10, 12, 15, 15, 9]","[28, 52, 63, 46, 23, 29, 55, 20, 25, 38, 56]","[2486, 3079, 3324, 2928, 2584, 2905, 3386, 2323, 2966, 3330, 3420]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137]","[3, 8, 10, 2, 3, 1, 4, 3, 9, 1, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[28, 52, 63, 46, 23, 29, 55, 20, 25, 38, 56]"
699,1980,"[69, 69, 64, 65, 74, 54, 58, 63, 67, 67, 49]","[49, 54, 58, 63, 64, 65, 67, 67, 69, 69, 74]","[437, 43, 40, 150, 172, 484, 245, 268, 247, 246, 154]","[5, 3, 2]","['Raúl Jiménez', 'Callum Wilson', 'Ryan Fraser', 'Luka Milivojevic', 'Gylfi Sigurdsson', 'Lucas Digne', 'Trent Alexander-Arnold', 'Aymeric Laporte', 'Andrew Robertson', 'Virgil van Dijk', 'Jordan Pickford']","['Wolverhampton Wanderers', 'Bournemouth', 'Bournemouth', 'Crystal Palace', 'Everton', 'Everton', 'Liverpool', 'Manchester City', 'Liverpool', 'Liverpool', 'Everton']","[7, 14, 14, 12, 8, 8, 2, 1, 2, 2, 8]","[False, False, False, False, True, False, True, False, True, True, False]",4,"[3, 7, 6, 4, 3, 4, 8, 3, 5, 4, 2]","[33.4, 20.3, 23.7, 10.6, 8.3, 10.2, 26.9, 16.7, 33.0, 32.3, 13.3]","[13, 14, 7, 12, 13, 4, 1, 3, 0, 4, 0]","[10, 12, 14, 2, 6, 5, 13, 3, 12, 4, 0]","[31, 22, 23, 24, 20, 22, 25, 16, 29, 22, 13]","[12, 9, 9, 12, 15, 13, 16, 18, 21, 20, 14]","[40, 47, 64, 53, 41, 38, 14, 21, 20, 22, 46]","[3112, 2528, 3165, 3420, 3122, 2964, 2460, 3056, 3216, 3384, 3420]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94]","[4, 3, 2, 10, 3, 5, 3, 3, 4, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[40, 47, 64, 53, 41, 38, 14, 21, 20, 22, 46]"
700,1869,"[51, 76, 45, 85, 106, 46, 47, 50, 65, 77, 52]","[45, 46, 47, 50, 51, 52, 65, 76, 77, 85, 106]","[468, 313, 287, 239, 215, 297, 295, 294, 183, 182, 93]","[5, 3, 2]","['Jordan Ayew', 'Danny Ings', 'Todd Cantwell', 'Anthony Martial', 'Kevin De Bruyne', 'John Lundstram', 'John Egan', 'George Baldock', 'Virgil van Dijk', 'Trent Alexander-Arnold', 'Nick Pope']","['Crystal Palace', 'Southampton', 'Norwich City', 'Manchester United', 'Manchester City', 'Sheffield United', 'Sheffield United', 'Sheffield United', 'Liverpool', 'Liverpool', 'Burnley']","[14, 11, 20, 3, 2, 9, 9, 9, 1, 1, 10]","[False, False, False, True, True, False, False, False, True, True, True]",5,"[1, 4, 2, 5, 9, 5, 2, 1, 2, 8, 3]","[7.3, 31.4, 13.0, 22.5, 48.9, 28.8, 7.1, 11.6, 42.4, 39.1, 23.1]","[9, 22, 6, 17, 13, 5, 2, 2, 5, 4, 0]","[3, 2, 2, 9, 23, 4, 1, 4, 2, 15, 0]","[19, 40, 10, 14, 35, 15, 9, 7, 14, 24, 23]","[12, 6, 6, 14, 18, 10, 13, 13, 15, 14, 15]","[45, 44, 54, 27, 22, 29, 33, 39, 33, 32, 50]","[3148, 2800, 2484, 2625, 2790, 2452, 3187, 3420, 3420, 3173, 3420]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120]","[6, 3, 6, 1, 3, 5, 3, 7, 1, 5, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[45, 44, 54, 27, 22, 29, 33, 39, 33, 32, 50]"
700,1904,"[66, 52, 54, 56, 96, 113, 48, 50, 55, 57, 53]","[48, 50, 52, 53, 54, 55, 56, 57, 66, 96, 113]","[202, 449, 481, 203, 390, 302, 62, 42, 200, 435, 12]","[4, 5, 1]","['Patrick Bamford', 'Tomas Soucek', 'Matheus Pereira', 'Jack Harrison', 'Heung-Min Son', 'Bruno Miguel Borges Fernandes', 'Lewis Dunk', 'Matt Targett', 'Stuart Dallas', 'Aaron Cresswell', 'Emiliano Martínez']","['Leicester City', 'West Ham United', 'West Bromwich Albion', 'Leicester City', 'Tottenham Hotspur', 'Manchester United', 'Brighton & Hove Albion', 'Aston Villa', 'Leicester City', 'West Ham United', 'Aston Villa']","[5, 6, 19, 5, 7, 2, 16, 11, 5, 6, 11]","[True, False, False, False, True, True, False, False, True, False, True]",5,"[5, 4, 4, 4, 9, 9, 3, 2, 4, 3, 2]","[45.2, 11.2, 5.0, 7.6, 44.2, 48.7, 5.9, 12.0, 33.1, 18.2, 37.9]","[17, 10, 11, 8, 17, 18, 5, 0, 8, 0, 0]","[11, 2, 7, 10, 11, 14, 0, 4, 3, 11, 0]","[26, 16, 15, 15, 26, 36, 17, 9, 15, 21, 27]","[10, 11, 6, 11, 13, 13, 11, 16, 12, 11, 15]","[50, 47, 58, 45, 36, 36, 40, 44, 53, 41, 46]","[3052, 3420, 2574, 2846, 3119, 3101, 2932, 3404, 3410, 3170, 3420]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142]","[3, 7, 2, 2, 0, 6, 5, 7, 7, 3, 1]","[0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0]","[50, 47, 58, 45, 36, 36, 40, 44, 53, 41, 46]"
