Best total cost,Best total points,Individual costs,Sorted individual costs,Id,Formation,Name,Team,Team position,Dreamteam,Amount in Dreamteam,Months in Dreamteam,Selected by percentage,Goals,Assists,Bonus points,Clean Sheets,Goals_conded,Total minutes,Total saves,Yellow cards,Red cards,Goals conceded
749,1930,"[101, 45, 58, 62, 89, 91, 52, 64, 67, 69, 51]","[45, 51, 52, 58, 62, 64, 67, 69, 89, 91, 101]","[143, 416, 111, 48, 394, 398, 33, 77, 78, 561, 54]","[4, 5, 1]","['Romelu Lukaku', 'Etienne Capoue', 'Wilfried Zaha', 'Joshua King', 'Christian Eriksen', 'Bamidele Alli', 'Charlie Daniels', 'César Azpilicueta', 'Gary Cahill', 'Marcos Alonso', 'Tom Heaton']","['Everton', 'Watford', 'Crystal Palace', 'Bournemouth', 'Tottenham Hotspur', 'Tottenham Hotspur', 'Bournemouth', 'Chelsea', 'Chelsea', 'Chelsea', 'Burnley']","[7, 17, 14, 9, 2, 2, 9, 1, 1, 1, 16]","[True, False, False, False, True, True, False, True, True, True, True]",7,"[6, 3, 4, 3, 5, 4, 5, 2, 3, 3, 4]","[32.2, 22.9, 11.9, 19.3, 17.9, 32.3, 9.9, 18.1, 15.3, 16.0, 18.6]","[25, 7, 7, 16, 8, 18, 4, 1, 6, 6, 0]","[6, 2, 11, 3, 20, 11, 3, 5, 0, 5, 0]","[33, 14, 13, 17, 30, 17, 14, 22, 15, 11, 21]","[13, 7, 7, 9, 16, 17, 10, 16, 17, 15, 10]","[42, 60, 56, 54, 24, 22, 53, 33, 29, 19, 48]","[3266, 3204, 3019, 2714, 3159, 3036, 3060, 3420, 3296, 2693, 3150]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142]","[3, 5, 8, 1, 0, 4, 1, 4, 5, 2, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[42, 60, 56, 54, 24, 22, 53, 33, 29, 19, 48]"
750,1933,"[55, 88, 52, 59, 61, 91, 106, 58, 64, 69, 47]","[47, 52, 55, 58, 59, 61, 64, 69, 88, 91, 106]","[302, 209, 132, 70, 342, 247, 234, 381, 245, 97, 350]","[3, 5, 2]","['Ayoze Pérez', 'Jamie Vardy', 'Luka Milivojevic', 'Pascal Groß', 'Xherdan Shaqiri', 'Raheem Sterling', 'Mohamed Salah', 'Ben Davies', 'Nicolás Otamendi', 'César Azpilicueta', 'Lukasz Fabianski']","['Newcastle United', 'Leicester City', 'Crystal Palace', 'Brighton & Hove Albion', 'Stoke City', 'Manchester City', 'Liverpool', 'Tottenham Hotspur', 'Manchester City', 'Chelsea', 'Swansey City']","[10, 9, 11, 15, 19, 1, 4, 3, 1, 5, 18]","[False, True, False, False, False, True, True, False, True, True, False]",5,"[4, 3, 2, 3, 1, 7, 11, 4, 4, 4, 3]","[6.5, 21.7, 13.5, 15.4, 8.6, 27.6, 56.7, 21.9, 25.8, 21.0, 10.1]","[8, 20, 10, 7, 8, 18, 32, 2, 4, 2, 0]","[6, 2, 2, 8, 9, 17, 12, 7, 0, 6, 0]","[15, 28, 21, 24, 19, 19, 26, 14, 21, 25, 14]","[8, 8, 8, 10, 6, 13, 15, 12, 15, 15, 9]","[28, 57, 52, 46, 58, 23, 29, 20, 25, 38, 56]","[2486, 3248, 3079, 2928, 3039, 2584, 2905, 2323, 2966, 3330, 3420]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137]","[3, 3, 8, 2, 5, 3, 1, 3, 9, 1, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[28, 57, 52, 46, 58, 23, 29, 20, 25, 38, 56]"
750,2065,"[69, 64, 65, 74, 110, 54, 58, 63, 67, 67, 59]","[54, 58, 59, 63, 64, 65, 67, 67, 69, 74, 110]","[437, 40, 150, 172, 122, 484, 245, 268, 247, 246, 468]","[5, 4, 1]","['Raúl Jiménez', 'Ryan Fraser', 'Luka Milivojevic', 'Gylfi Sigurdsson', 'Eden Hazard', 'Lucas Digne', 'Trent Alexander-Arnold', 'Aymeric Laporte', 'Andrew Robertson', 'Virgil van Dijk', 'Alisson Ramses Becker']","['Wolverhampton Wanderers', 'Bournemouth', 'Crystal Palace', 'Everton', 'Chelsea', 'Everton', 'Liverpool', 'Manchester City', 'Liverpool', 'Liverpool', 'Liverpool']","[7, 14, 12, 8, 3, 8, 2, 1, 2, 2, 2]","[False, False, False, True, True, False, True, False, True, True, True]",6,"[3, 6, 4, 3, 9, 4, 8, 3, 5, 4, 1]","[33.4, 23.7, 10.6, 8.3, 27.2, 10.2, 26.9, 16.7, 33.0, 32.3, 23.4]","[13, 7, 12, 13, 16, 4, 1, 3, 0, 4, 0]","[10, 14, 2, 6, 15, 5, 13, 3, 12, 4, 0]","[31, 23, 24, 20, 35, 22, 25, 16, 29, 22, 9]","[12, 9, 12, 15, 12, 13, 16, 18, 21, 20, 21]","[40, 64, 53, 41, 35, 38, 14, 21, 20, 22, 22]","[3112, 3165, 3420, 3122, 2918, 2964, 2460, 3056, 3216, 3384, 3420]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76]","[4, 2, 10, 3, 2, 5, 3, 3, 4, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[40, 64, 53, 41, 35, 38, 14, 21, 20, 22, 22]"
748,1978,"[76, 80, 59, 85, 106, 46, 50, 52, 65, 77, 52]","[46, 50, 52, 52, 59, 65, 76, 77, 80, 85, 106]","[313, 409, 29, 239, 215, 297, 294, 291, 183, 182, 93]","[5, 3, 2]","['Danny Ings', 'Raúl Jiménez', 'Jack Grealish', 'Anthony Martial', 'Kevin De Bruyne', 'John Lundstram', 'George Baldock', 'Enda Stevens', 'Virgil van Dijk', 'Trent Alexander-Arnold', 'Nick Pope']","['Southampton', 'Wolverhampton Wanderers', 'Aston Villa', 'Manchester United', 'Manchester City', 'Sheffield United', 'Sheffield United', 'Sheffield United', 'Liverpool', 'Liverpool', 'Burnley']","[11, 7, 17, 3, 2, 9, 9, 9, 1, 1, 10]","[False, False, False, True, True, False, False, False, True, True, True]",5,"[4, 3, 4, 5, 9, 5, 1, 1, 2, 8, 3]","[31.4, 29.5, 14.4, 22.5, 48.9, 28.8, 11.6, 4.6, 42.4, 39.1, 23.1]","[22, 17, 8, 17, 13, 5, 2, 2, 5, 4, 0]","[2, 7, 7, 9, 23, 4, 4, 4, 2, 15, 0]","[40, 33, 19, 14, 35, 15, 7, 8, 14, 24, 23]","[6, 15, 7, 14, 18, 10, 13, 13, 15, 14, 15]","[44, 36, 63, 27, 22, 29, 39, 39, 33, 32, 50]","[2800, 3241, 3233, 2625, 2790, 2452, 3420, 3345, 3420, 3173, 3420]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120]","[3, 3, 8, 1, 3, 5, 7, 7, 1, 5, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[44, 36, 63, 27, 22, 29, 39, 39, 33, 32, 50]"
746,1978,"[63, 66, 55, 56, 59, 96, 113, 55, 57, 73, 53]","[53, 55, 55, 56, 57, 59, 63, 66, 73, 96, 113]","[514, 202, 271, 203, 370, 390, 302, 200, 435, 255, 12]","[3, 5, 2]","['Ollie Watkins', 'Patrick Bamford', 'Ilkay Gündogan', 'Jack Harrison', 'James Ward-Prowse', 'Heung-Min Son', 'Bruno Miguel Borges Fernandes', 'Stuart Dallas', 'Aaron Cresswell', 'Andrew Robertson', 'Emiliano Martínez']","['Aston Villa', 'Leicester City', 'Manchester City', 'Leicester City', 'Southampton', 'Tottenham Hotspur', 'Manchester United', 'Leicester City', 'West Ham United', 'Liverpool', 'Aston Villa']","[11, 5, 1, 5, 15, 7, 2, 5, 6, 3, 11]","[False, True, False, False, False, True, True, True, False, True, True]",6,"[3, 5, 6, 4, 4, 9, 9, 4, 3, 3, 2]","[22.1, 45.2, 17.1, 7.6, 11.7, 44.2, 48.7, 33.1, 18.2, 16.5, 37.9]","[14, 17, 13, 8, 8, 17, 18, 8, 0, 1, 0]","[9, 11, 4, 10, 7, 11, 14, 3, 11, 8, 0]","[18, 26, 22, 15, 17, 26, 36, 15, 21, 19, 27]","[14, 10, 12, 11, 9, 13, 13, 12, 11, 12, 15]","[46, 50, 16, 45, 68, 36, 36, 53, 41, 42, 46]","[3328, 3052, 2025, 2846, 3420, 3119, 3101, 3410, 3170, 3384, 3420]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142]","[2, 3, 1, 2, 5, 0, 6, 7, 3, 2, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[46, 50, 16, 45, 68, 36, 36, 53, 41, 42, 46]"
