Best total cost,Best total points,Individual costs,Sorted individual costs,Id,Formation,Name,Team,Team position,Dreamteam,Amount in Dreamteam,Months in Dreamteam,Selected by percentage,Goals,Assists,Bonus points,Clean Sheets,Goals_conded,Total minutes,Total saves,Yellow cards,Red cards,Goals conceded
947,2231,"[101, 119, 74, 89, 91, 105, 117, 64, 67, 69, 51]","[51, 64, 67, 69, 74, 89, 91, 101, 105, 117, 119]","[143, 403, 368, 394, 398, 82, 12, 77, 78, 561, 54]","[3, 5, 2]","['Romelu Lukaku', 'Harry Kane', 'Gylfi Sigurdsson', 'Christian Eriksen', 'Bamidele Alli', 'Eden Hazard', 'Alexis Sánchez', 'César Azpilicueta', 'Gary Cahill', 'Marcos Alonso', 'Tom Heaton']","['Everton', 'Tottenham Hotspur', 'Swansea City', 'Tottenham Hotspur', 'Tottenham Hotspur', 'Chelsea', 'Arsenal', 'Chelsea', 'Chelsea', 'Chelsea', 'Burnley']","[7, 2, 15, 2, 2, 1, 5, 1, 1, 1, 16]","[True, True, False, True, True, True, True, True, True, True, True]",10,"[6, 9, 4, 5, 4, 5, 9, 2, 3, 3, 4]","[32.2, 23.3, 10.8, 17.9, 32.3, 30.6, 29.7, 18.1, 15.3, 16.0, 18.6]","[25, 29, 9, 8, 18, 16, 24, 1, 6, 6, 0]","[6, 7, 13, 20, 11, 9, 11, 5, 0, 5, 0]","[33, 33, 18, 30, 17, 33, 32, 22, 15, 11, 21]","[13, 14, 7, 16, 17, 17, 13, 16, 17, 15, 10]","[42, 19, 70, 24, 22, 29, 41, 33, 29, 19, 48]","[3266, 2523, 3327, 3159, 3036, 2985, 3217, 3420, 3296, 2693, 3150]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142]","[3, 3, 2, 0, 4, 3, 6, 4, 5, 2, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[42, 19, 70, 24, 22, 29, 41, 33, 29, 19, 48]"
948,2175,"[88, 131, 87, 91, 97, 103, 106, 58, 69, 71, 47]","[47, 58, 69, 71, 87, 88, 91, 97, 103, 106, 131]","[209, 394, 199, 247, 387, 252, 234, 381, 97, 100, 350]","[3, 5, 2]","['Jamie Vardy', 'Harry Kane', 'Riyad Mahrez', 'Raheem Sterling', 'Christian Eriksen', 'Kevin De Bruyne', 'Mohamed Salah', 'Ben Davies', 'César Azpilicueta', 'Marcos Alonso', 'Lukasz Fabianski']","['Leicester City', 'Tottenham Hotspur', 'Leicester City', 'Manchester City', 'Tottenham Hotspur', 'Manchester City', 'Liverpool', 'Tottenham Hotspur', 'Chelsea', 'Chelsea', 'Swansey City']","[9, 3, 9, 1, 3, 1, 4, 3, 5, 5, 18]","[True, True, True, True, True, True, True, False, True, True, False]",9,"[3, 8, 4, 7, 3, 5, 11, 4, 4, 5, 3]","[21.7, 37.7, 8.2, 27.6, 19.4, 21.4, 56.7, 21.9, 21.0, 16.2, 10.1]","[20, 29, 12, 18, 11, 8, 32, 2, 2, 7, 0]","[2, 2, 13, 17, 10, 18, 12, 7, 6, 2, 0]","[28, 31, 19, 19, 23, 25, 26, 14, 25, 15, 14]","[8, 15, 9, 13, 17, 19, 15, 12, 15, 13, 9]","[57, 34, 51, 23, 33, 22, 29, 20, 38, 30, 56]","[3248, 3074, 2948, 2584, 3218, 3073, 2905, 2323, 3330, 2855, 3420]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137]","[3, 5, 2, 3, 0, 2, 1, 3, 1, 6, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[57, 34, 51, 23, 33, 22, 29, 20, 38, 30, 56]"
948,2307,"[108, 64, 103, 110, 117, 132, 58, 63, 67, 67, 59]","[58, 59, 63, 64, 67, 67, 103, 108, 110, 117, 132]","[23, 40, 251, 122, 270, 253, 245, 268, 247, 246, 468]","[4, 5, 1]","['Pierre-Emerick Aubameyang', 'Ryan Fraser', 'Sadio Mané', 'Eden Hazard', 'Raheem Sterling', 'Mohamed Salah', 'Trent Alexander-Arnold', 'Aymeric Laporte', 'Andrew Robertson', 'Virgil van Dijk', 'Alisson Ramses Becker']","['Arsenal', 'Bournemouth', 'Liverpool', 'Chelsea', 'Manchester City', 'Liverpool', 'Liverpool', 'Manchester City', 'Liverpool', 'Liverpool', 'Liverpool']","[5, 14, 2, 3, 1, 2, 2, 1, 2, 2, 2]","[True, False, True, True, True, True, True, False, True, True, True]",9,"[5, 6, 8, 9, 6, 6, 8, 3, 5, 4, 1]","[18.8, 23.7, 38.6, 27.2, 24.8, 33.9, 26.9, 16.7, 33.0, 32.3, 23.4]","[22, 7, 22, 16, 17, 22, 1, 3, 0, 4, 0]","[7, 14, 3, 15, 15, 12, 13, 3, 12, 4, 0]","[32, 23, 24, 35, 25, 18, 25, 16, 29, 22, 9]","[7, 9, 19, 12, 17, 21, 16, 18, 21, 20, 21]","[42, 64, 21, 35, 19, 20, 14, 21, 20, 22, 22]","[2722, 3165, 3076, 2918, 2770, 3254, 2460, 3056, 3216, 3384, 3420]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76]","[0, 2, 2, 2, 3, 1, 3, 3, 4, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[42, 64, 21, 35, 19, 20, 14, 21, 20, 22, 22]"
949,2232,"[76, 80, 97, 85, 106, 121, 125, 65, 65, 77, 52]","[52, 65, 65, 76, 77, 80, 85, 97, 106, 121, 125]","[313, 409, 166, 239, 215, 192, 191, 183, 401, 182, 93]","[3, 4, 3]","['Danny Ings', 'Raúl Jiménez', 'Jamie Vardy', 'Anthony Martial', 'Kevin De Bruyne', 'Sadio Mané', 'Mohamed Salah', 'Virgil van Dijk', 'Matt Doherty', 'Trent Alexander-Arnold', 'Nick Pope']","['Southampton', 'Wolverhampton Wanderers', 'Leicester City', 'Manchester United', 'Manchester City', 'Liverpool', 'Liverpool', 'Liverpool', 'Wolverhampton Wanderers', 'Liverpool', 'Burnley']","[11, 7, 5, 3, 2, 1, 1, 1, 7, 1, 10]","[False, False, True, True, True, True, True, True, False, True, True]",8,"[4, 3, 8, 5, 9, 8, 8, 2, 5, 8, 3]","[31.4, 29.5, 27.2, 22.5, 48.9, 19.7, 32.4, 42.4, 12.7, 39.1, 23.1]","[22, 17, 23, 17, 13, 18, 19, 5, 4, 4, 0]","[2, 7, 7, 9, 23, 10, 10, 2, 8, 15, 0]","[40, 33, 34, 14, 35, 27, 26, 14, 15, 24, 23]","[6, 15, 11, 14, 18, 12, 16, 15, 12, 14, 15]","[44, 36, 38, 27, 22, 28, 26, 33, 31, 32, 50]","[2800, 3241, 3032, 2625, 2790, 2745, 2879, 3420, 2836, 3173, 3420]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120]","[3, 3, 3, 1, 3, 3, 1, 1, 1, 5, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[44, 36, 38, 27, 22, 28, 26, 33, 31, 32, 50]"
940,2164,"[66, 102, 119, 56, 96, 113, 129, 55, 73, 78, 53]","[53, 55, 56, 66, 73, 78, 96, 102, 113, 119, 129]","[202, 224, 388, 203, 390, 302, 254, 200, 255, 259, 12]","[3, 4, 3]","['Patrick Bamford', 'Jamie Vardy', 'Harry Kane', 'Jack Harrison', 'Heung-Min Son', 'Bruno Miguel Borges Fernandes', 'Mohamed Salah', 'Stuart Dallas', 'Andrew Robertson', 'Trent Alexander-Arnold', 'Emiliano Martínez']","['Leicester City', 'Leeds United', 'Tottenham Hotspur', 'Leicester City', 'Tottenham Hotspur', 'Manchester United', 'Liverpool', 'Leicester City', 'Liverpool', 'Liverpool', 'Aston Villa']","[5, 9, 7, 5, 7, 2, 3, 5, 3, 3, 11]","[True, True, True, False, True, True, True, True, True, True, True]",10,"[5, 7, 9, 4, 9, 9, 4, 4, 3, 4, 2]","[45.2, 17.5, 44.5, 7.6, 44.2, 48.7, 43.6, 33.1, 16.5, 27.1, 37.9]","[17, 15, 23, 8, 17, 18, 22, 8, 1, 2, 0]","[11, 14, 14, 10, 11, 14, 6, 3, 8, 8, 0]","[26, 23, 40, 15, 26, 36, 21, 15, 19, 26, 27]","[10, 8, 12, 11, 13, 13, 11, 12, 12, 10, 15]","[50, 44, 39, 45, 36, 36, 41, 53, 42, 40, 46]","[3052, 2838, 3083, 2846, 3119, 3101, 3077, 3410, 3384, 3029, 3420]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142]","[3, 1, 1, 2, 0, 6, 0, 7, 2, 2, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[50, 44, 39, 45, 36, 36, 41, 53, 42, 40, 46]"
