Best total cost,Best total points,Individual costs,Sorted individual costs,Id,Formation,Name,Team,Team position,Dreamteam,Amount in Dreamteam,Months in Dreamteam,Selected by percentage,Goals,Assists,Bonus points,Clean Sheets,Goals_conded,Total minutes,Total saves,Yellow cards,Red cards,Goals conceded
978,2249,"[101, 119, 89, 91, 105, 105, 117, 64, 67, 69, 51]","[51, 64, 67, 69, 89, 91, 101, 105, 105, 117, 119]","[143, 403, 394, 398, 82, 235, 12, 77, 78, 561, 54]","[3, 5, 2]","['Romelu Lukaku', 'Harry Kane', 'Christian Eriksen', 'Bamidele Alli', 'Eden Hazard', 'Kevin De Bruyne', 'Alexis Sánchez', 'César Azpilicueta', 'Gary Cahill', 'Marcos Alonso', 'Tom Heaton']","['Everton', 'Tottenham Hotspur', 'Tottenham Hotspur', 'Tottenham Hotspur', 'Chelsea', 'Manchester City', 'Arsenal', 'Chelsea', 'Chelsea', 'Chelsea', 'Burnley']","[7, 2, 2, 2, 1, 3, 5, 1, 1, 1, 16]","[True, True, True, True, True, True, True, True, True, True, True]",11,"[6, 9, 5, 4, 5, 5, 9, 2, 3, 3, 4]","[32.2, 23.3, 17.9, 32.3, 30.6, 10.4, 29.7, 18.1, 15.3, 16.0, 18.6]","[25, 29, 8, 18, 16, 6, 24, 1, 6, 6, 0]","[6, 7, 20, 11, 9, 21, 11, 5, 0, 5, 0]","[33, 33, 30, 17, 33, 33, 32, 22, 15, 11, 21]","[13, 14, 16, 17, 17, 11, 13, 16, 17, 15, 10]","[42, 19, 24, 22, 29, 34, 41, 33, 29, 19, 48]","[3266, 2523, 3159, 3036, 2985, 2877, 3217, 3420, 3296, 2693, 3150]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142]","[3, 3, 0, 4, 3, 4, 6, 4, 5, 2, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[42, 19, 24, 22, 29, 34, 41, 33, 29, 19, 48]"
966,2203,"[88, 131, 87, 91, 97, 103, 106, 64, 69, 71, 59]","[59, 64, 69, 71, 87, 88, 91, 97, 103, 106, 131]","[209, 394, 199, 247, 387, 252, 234, 245, 97, 100, 260]","[3, 5, 2]","['Jamie Vardy', 'Harry Kane', 'Riyad Mahrez', 'Raheem Sterling', 'Christian Eriksen', 'Kevin De Bruyne', 'Mohamed Salah', 'Nicolás Otamendi', 'César Azpilicueta', 'Marcos Alonso', 'David De Gea']","['Leicester City', 'Tottenham Hotspur', 'Leicester City', 'Manchester City', 'Tottenham Hotspur', 'Manchester City', 'Liverpool', 'Manchester City', 'Chelsea', 'Chelsea', 'Manchester United']","[9, 3, 9, 1, 3, 1, 4, 1, 5, 5, 2]","[True, True, True, True, True, True, True, True, True, True, True]",11,"[3, 8, 4, 7, 3, 5, 11, 4, 4, 5, 0]","[21.7, 37.7, 8.2, 27.6, 19.4, 21.4, 56.7, 25.8, 21.0, 16.2, 44.3]","[20, 29, 12, 18, 11, 8, 32, 4, 2, 7, 0]","[2, 2, 13, 17, 10, 18, 12, 0, 6, 2, 0]","[28, 31, 19, 19, 23, 25, 26, 21, 25, 15, 10]","[8, 15, 9, 13, 17, 19, 15, 15, 15, 13, 18]","[57, 34, 51, 23, 33, 22, 29, 25, 38, 30, 28]","[3248, 3074, 2948, 2584, 3218, 3073, 2905, 2966, 3330, 2855, 3330]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115]","[3, 5, 2, 3, 0, 2, 1, 9, 1, 6, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[57, 34, 51, 23, 33, 22, 29, 25, 38, 30, 28]"
995,2316,"[108, 120, 64, 103, 110, 117, 132, 58, 67, 67, 49]","[49, 58, 64, 67, 67, 103, 108, 110, 117, 120, 132]","[23, 280, 40, 251, 122, 270, 253, 245, 247, 246, 154]","[3, 5, 2]","['Pierre-Emerick Aubameyang', 'Sergio Agüero', 'Ryan Fraser', 'Sadio Mané', 'Eden Hazard', 'Raheem Sterling', 'Mohamed Salah', 'Trent Alexander-Arnold', 'Andrew Robertson', 'Virgil van Dijk', 'Jordan Pickford']","['Arsenal', 'Manchester City', 'Bournemouth', 'Liverpool', 'Chelsea', 'Manchester City', 'Liverpool', 'Liverpool', 'Liverpool', 'Liverpool', 'Everton']","[5, 1, 14, 2, 3, 1, 2, 2, 2, 2, 8]","[True, True, False, True, True, True, True, True, True, True, False]",9,"[5, 4, 6, 8, 9, 6, 6, 8, 5, 4, 2]","[18.8, 42.7, 23.7, 38.6, 27.2, 24.8, 33.9, 26.9, 33.0, 32.3, 13.3]","[22, 21, 7, 22, 16, 17, 22, 1, 0, 4, 0]","[7, 11, 14, 3, 15, 15, 12, 13, 12, 4, 0]","[32, 26, 23, 24, 35, 25, 18, 25, 29, 22, 13]","[7, 17, 9, 19, 12, 17, 21, 16, 21, 20, 14]","[42, 15, 64, 21, 35, 19, 20, 14, 20, 22, 46]","[2722, 2457, 3165, 3076, 2918, 2770, 3254, 2460, 3216, 3384, 3420]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94]","[0, 4, 2, 2, 2, 3, 1, 3, 4, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[42, 15, 64, 21, 35, 19, 20, 14, 20, 22, 46]"
983,2257,"[76, 97, 109, 85, 106, 121, 125, 65, 70, 77, 52]","[52, 65, 70, 76, 77, 85, 97, 106, 109, 121, 125]","[313, 166, 11, 239, 215, 192, 191, 183, 181, 182, 93]","[3, 4, 3]","['Danny Ings', 'Jamie Vardy', 'Pierre-Emerick Aubameyang', 'Anthony Martial', 'Kevin De Bruyne', 'Sadio Mané', 'Mohamed Salah', 'Virgil van Dijk', 'Andrew Robertson', 'Trent Alexander-Arnold', 'Nick Pope']","['Southampton', 'Leicester City', 'Arsenal', 'Manchester United', 'Manchester City', 'Liverpool', 'Liverpool', 'Liverpool', 'Liverpool', 'Liverpool', 'Burnley']","[11, 5, 8, 3, 2, 1, 1, 1, 1, 1, 10]","[False, True, True, True, True, True, True, True, True, True, True]",10,"[4, 8, 5, 5, 9, 8, 8, 2, 1, 8, 3]","[31.4, 27.2, 22.4, 22.5, 48.9, 19.7, 32.4, 42.4, 18.1, 39.1, 23.1]","[22, 23, 22, 17, 13, 18, 19, 5, 2, 4, 0]","[2, 7, 5, 9, 23, 10, 10, 2, 12, 15, 0]","[40, 34, 37, 14, 35, 27, 26, 14, 20, 24, 23]","[6, 11, 10, 14, 18, 12, 16, 15, 13, 14, 15]","[44, 38, 44, 27, 22, 28, 26, 33, 31, 32, 50]","[2800, 3032, 3136, 2625, 2790, 2745, 2879, 3420, 3111, 3173, 3420]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120]","[3, 3, 3, 1, 3, 3, 1, 1, 2, 5, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[44, 38, 44, 27, 22, 28, 26, 33, 31, 32, 50]"
980,2178,"[66, 102, 119, 96, 96, 113, 129, 55, 73, 78, 53]","[53, 55, 66, 73, 78, 96, 96, 102, 113, 119, 129]","[202, 224, 388, 390, 306, 302, 254, 200, 255, 259, 12]","[3, 4, 3]","['Patrick Bamford', 'Jamie Vardy', 'Harry Kane', 'Heung-Min Son', 'Marcus Rashford', 'Bruno Miguel Borges Fernandes', 'Mohamed Salah', 'Stuart Dallas', 'Andrew Robertson', 'Trent Alexander-Arnold', 'Emiliano Martínez']","['Leicester City', 'Leeds United', 'Tottenham Hotspur', 'Tottenham Hotspur', 'Manchester United', 'Manchester United', 'Liverpool', 'Leicester City', 'Liverpool', 'Liverpool', 'Aston Villa']","[5, 9, 7, 7, 2, 2, 3, 5, 3, 3, 11]","[True, True, True, True, False, True, True, True, True, True, True]",10,"[5, 7, 9, 9, 3, 9, 4, 4, 3, 4, 2]","[45.2, 17.5, 44.5, 44.2, 10.2, 48.7, 43.6, 33.1, 16.5, 27.1, 37.9]","[17, 15, 23, 17, 11, 18, 22, 8, 1, 2, 0]","[11, 14, 14, 11, 11, 14, 6, 3, 8, 8, 0]","[26, 23, 40, 26, 9, 36, 21, 15, 19, 26, 27]","[10, 8, 12, 13, 12, 13, 11, 12, 12, 10, 15]","[50, 44, 39, 36, 39, 36, 41, 53, 42, 40, 46]","[3052, 2838, 3083, 3119, 2917, 3101, 3077, 3410, 3384, 3029, 3420]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142]","[3, 1, 1, 0, 4, 6, 0, 7, 2, 2, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[50, 44, 39, 36, 39, 36, 41, 53, 42, 40, 46]"
