cost,points_total,indexes
969,1593,"[394, 14, 234, 104, 252, 387, 100, 102, 378, 484, 559]"
977,1673,"[394, 14, 234, 104, 252, 387, 100, 378, 139, 484, 260]"
975,1659,"[394, 14, 234, 104, 252, 387, 100, 378, 139, 484, 240]"
973,1645,"[394, 14, 234, 104, 252, 387, 100, 378, 139, 484, 375]"
971,1625,"[394, 14, 234, 104, 252, 387, 100, 378, 139, 484, 2]"
969,1624,"[394, 14, 234, 104, 252, 387, 100, 378, 139, 484, 189]"
968,1501,"[394, 14, 234, 104, 252, 387, 100, 378, 139, 484, 559]"
975,1654,"[394, 14, 234, 104, 252, 387, 267, 378, 139, 484, 260]"
973,1640,"[394, 14, 234, 104, 252, 387, 267, 378, 139, 484, 240]"
971,1626,"[394, 14, 234, 104, 252, 387, 267, 378, 139, 484, 375]"
969,1606,"[394, 14, 234, 104, 252, 387, 267, 378, 139, 484, 2]"
967,1605,"[394, 14, 234, 104, 252, 387, 267, 378, 139, 484, 189]"
966,1482,"[394, 14, 234, 104, 252, 387, 267, 378, 139, 484, 559]"
972,1646,"[394, 14, 234, 104, 252, 387, 379, 378, 139, 484, 260]"
970,1632,"[394, 14, 234, 104, 252, 387, 379, 378, 139, 484, 240]"
968,1618,"[394, 14, 234, 104, 252, 387, 379, 378, 139, 484, 375]"
966,1598,"[394, 14, 234, 104, 252, 387, 379, 378, 139, 484, 2]"
964,1597,"[394, 14, 234, 104, 252, 387, 379, 378, 139, 484, 189]"
963,1474,"[394, 14, 234, 104, 252, 387, 379, 378, 139, 484, 559]"
971,1639,"[394, 14, 234, 104, 252, 387, 102, 378, 139, 484, 260]"
969,1625,"[394, 14, 234, 104, 252, 387, 102, 378, 139, 484, 240]"
967,1611,"[394, 14, 234, 104, 252, 387, 102, 378, 139, 484, 375]"
965,1591,"[394, 14, 234, 104, 252, 387, 102, 378, 139, 484, 2]"
963,1590,"[394, 14, 234, 104, 252, 387, 102, 378, 139, 484, 189]"
962,1467,"[394, 14, 234, 104, 252, 387, 102, 378, 139, 484, 559]"
968,1582,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 98, 260]"
966,1568,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 98, 240]"
964,1554,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 98, 375]"
962,1534,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 98, 2]"
960,1533,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 98, 189]"
959,1410,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 98, 559]"
966,1563,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 271, 260]"
964,1549,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 271, 240]"
962,1535,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 271, 375]"
960,1515,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 271, 2]"
958,1514,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 271, 189]"
957,1391,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 271, 559]"
964,1551,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 377, 260]"
962,1537,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 377, 240]"
960,1523,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 377, 375]"
958,1503,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 377, 2]"
956,1502,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 377, 189]"
955,1379,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 377, 559]"
963,1540,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 101, 260]"
961,1526,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 101, 240]"
959,1512,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 101, 375]"
957,1492,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 101, 2]"
955,1491,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 101, 189]"
954,1368,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 101, 559]"
961,1508,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 243, 260]"
959,1494,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 243, 240]"
957,1480,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 243, 375]"
955,1460,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 243, 2]"
953,1459,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 243, 189]"
952,1336,"[394, 14, 234, 104, 252, 387, 378, 139, 484, 243, 559]"
954,1501,"[394, 14, 234, 104, 252, 387, 378, 484, 101, 243, 260]"
952,1487,"[394, 14, 234, 104, 252, 387, 378, 484, 101, 243, 240]"
950,1473,"[394, 14, 234, 104, 252, 387, 378, 484, 101, 243, 375]"
948,1453,"[394, 14, 234, 104, 252, 387, 378, 484, 101, 243, 2]"
946,1452,"[394, 14, 234, 104, 252, 387, 378, 484, 101, 243, 189]"
945,1329,"[394, 14, 234, 104, 252, 387, 378, 484, 101, 243, 559]"
951,1492,"[394, 14, 234, 104, 252, 387, 378, 484, 243, 266, 260]"
949,1478,"[394, 14, 234, 104, 252, 387, 378, 484, 243, 266, 240]"
947,1464,"[394, 14, 234, 104, 252, 387, 378, 484, 243, 266, 375]"
945,1444,"[394, 14, 234, 104, 252, 387, 378, 484, 243, 266, 2]"
943,1443,"[394, 14, 234, 104, 252, 387, 378, 484, 243, 266, 189]"
942,1320,"[394, 14, 234, 104, 252, 387, 378, 484, 243, 266, 559]"
950,1476,"[394, 14, 234, 104, 252, 387, 378, 484, 243, 217, 260]"
948,1462,"[394, 14, 234, 104, 252, 387, 378, 484, 243, 217, 240]"
946,1448,"[394, 14, 234, 104, 252, 387, 378, 484, 243, 217, 375]"
944,1428,"[394, 14, 234, 104, 252, 387, 378, 484, 243, 217, 2]"
942,1427,"[394, 14, 234, 104, 252, 387, 378, 484, 243, 217, 189]"
941,1304,"[394, 14, 234, 104, 252, 387, 378, 484, 243, 217, 559]"
947,1469,"[394, 14, 234, 104, 252, 387, 378, 484, 243, 6, 260]"
945,1455,"[394, 14, 234, 104, 252, 387, 378, 484, 243, 6, 240]"
943,1441,"[394, 14, 234, 104, 252, 387, 378, 484, 243, 6, 375]"
941,1421,"[394, 14, 234, 104, 252, 387, 378, 484, 243, 6, 2]"
939,1420,"[394, 14, 234, 104, 252, 387, 378, 484, 243, 6, 189]"
938,1297,"[394, 14, 234, 104, 252, 387, 378, 484, 243, 6, 559]"
938,1466,"[394, 14, 234, 104, 252, 387, 484, 243, 217, 614, 260]"
936,1452,"[394, 14, 234, 104, 252, 387, 484, 243, 217, 614, 240]"
934,1438,"[394, 14, 234, 104, 252, 387, 484, 243, 217, 614, 375]"
932,1418,"[394, 14, 234, 104, 252, 387, 484, 243, 217, 614, 2]"
930,1417,"[394, 14, 234, 104, 252, 387, 484, 243, 217, 614, 189]"
929,1294,"[394, 14, 234, 104, 252, 387, 484, 243, 217, 614, 559]"
937,1456,"[394, 14, 234, 104, 252, 387, 378, 243, 217, 6, 260]"
935,1442,"[394, 14, 234, 104, 252, 387, 378, 243, 217, 6, 240]"
933,1428,"[394, 14, 234, 104, 252, 387, 378, 243, 217, 6, 375]"
931,1408,"[394, 14, 234, 104, 252, 387, 378, 243, 217, 6, 2]"
929,1407,"[394, 14, 234, 104, 252, 387, 378, 243, 217, 6, 189]"
928,1284,"[394, 14, 234, 104, 252, 387, 378, 243, 217, 6, 559]"
936,1452,"[394, 14, 234, 104, 252, 387, 484, 243, 217, 6, 260]"
934,1438,"[394, 14, 234, 104, 252, 387, 484, 243, 217, 6, 240]"
932,1424,"[394, 14, 234, 104, 252, 387, 484, 243, 217, 6, 375]"
930,1404,"[394, 14, 234, 104, 252, 387, 484, 243, 217, 6, 2]"
928,1403,"[394, 14, 234, 104, 252, 387, 484, 243, 217, 6, 189]"
927,1280,"[394, 14, 234, 104, 252, 387, 484, 243, 217, 6, 559]"
932,1448,"[394, 14, 234, 104, 252, 387, 484, 243, 6, 142, 260]"
930,1434,"[394, 14, 234, 104, 252, 387, 484, 243, 6, 142, 240]"
928,1420,"[394, 14, 234, 104, 252, 387, 484, 243, 6, 142, 375]"
926,1400,"[394, 14, 234, 104, 252, 387, 484, 243, 6, 142, 2]"
924,1399,"[394, 14, 234, 104, 252, 387, 484, 243, 6, 142, 189]"
923,1276,"[394, 14, 234, 104, 252, 387, 484, 243, 6, 142, 559]"
931,1445,"[394, 14, 234, 104, 252, 387, 484, 243, 6, 194, 260]"
929,1431,"[394, 14, 234, 104, 252, 387, 484, 243, 6, 194, 240]"
927,1417,"[394, 14, 234, 104, 252, 387, 484, 243, 6, 194, 375]"
925,1397,"[394, 14, 234, 104, 252, 387, 484, 243, 6, 194, 2]"
923,1396,"[394, 14, 234, 104, 252, 387, 484, 243, 6, 194, 189]"
922,1273,"[394, 14, 234, 104, 252, 387, 484, 243, 6, 194, 559]"
922,1435,"[394, 14, 234, 104, 252, 387, 243, 217, 6, 142, 260]"
920,1421,"[394, 14, 234, 104, 252, 387, 243, 217, 6, 142, 240]"
918,1407,"[394, 14, 234, 104, 252, 387, 243, 217, 6, 142, 375]"
916,1387,"[394, 14, 234, 104, 252, 387, 243, 217, 6, 142, 2]"
914,1386,"[394, 14, 234, 104, 252, 387, 243, 217, 6, 142, 189]"
913,1263,"[394, 14, 234, 104, 252, 387, 243, 217, 6, 142, 559]"
921,1432,"[394, 14, 234, 104, 252, 387, 243, 217, 6, 194, 260]"
919,1418,"[394, 14, 234, 104, 252, 387, 243, 217, 6, 194, 240]"
917,1404,"[394, 14, 234, 104, 252, 387, 243, 217, 6, 194, 375]"
915,1384,"[394, 14, 234, 104, 252, 387, 243, 217, 6, 194, 2]"
913,1383,"[394, 14, 234, 104, 252, 387, 243, 217, 6, 194, 189]"
912,1260,"[394, 14, 234, 104, 252, 387, 243, 217, 6, 194, 559]"
917,1428,"[394, 14, 234, 104, 252, 387, 243, 6, 142, 194, 260]"
915,1414,"[394, 14, 234, 104, 252, 387, 243, 6, 142, 194, 240]"
913,1400,"[394, 14, 234, 104, 252, 387, 243, 6, 142, 194, 375]"
911,1380,"[394, 14, 234, 104, 252, 387, 243, 6, 142, 194, 2]"
909,1379,"[394, 14, 234, 104, 252, 387, 243, 6, 142, 194, 189]"
908,1256,"[394, 14, 234, 104, 252, 387, 243, 6, 142, 194, 559]"
913,1425,"[394, 14, 234, 104, 252, 387, 243, 6, 194, 600, 260]"
911,1411,"[394, 14, 234, 104, 252, 387, 243, 6, 194, 600, 240]"
909,1397,"[394, 14, 234, 104, 252, 387, 243, 6, 194, 600, 375]"
907,1377,"[394, 14, 234, 104, 252, 387, 243, 6, 194, 600, 2]"
905,1376,"[394, 14, 234, 104, 252, 387, 243, 6, 194, 600, 189]"
904,1253,"[394, 14, 234, 104, 252, 387, 243, 6, 194, 600, 559]"
987,1997,"[394, 14, 234, 104, 252, 230, 100, 267, 97, 379, 260]"
985,1983,"[394, 14, 234, 104, 252, 230, 100, 267, 97, 379, 240]"
983,1969,"[394, 14, 234, 104, 252, 230, 100, 267, 97, 379, 375]"
981,1949,"[394, 14, 234, 104, 252, 230, 100, 267, 97, 379, 2]"
979,1948,"[394, 14, 234, 104, 252, 230, 100, 267, 97, 379, 189]"
978,1825,"[394, 14, 234, 104, 252, 230, 100, 267, 97, 379, 559]"
986,1990,"[394, 14, 234, 104, 252, 230, 100, 267, 97, 102, 260]"
984,1976,"[394, 14, 234, 104, 252, 230, 100, 267, 97, 102, 240]"
982,1962,"[394, 14, 234, 104, 252, 230, 100, 267, 97, 102, 375]"
980,1942,"[394, 14, 234, 104, 252, 230, 100, 267, 97, 102, 2]"
978,1941,"[394, 14, 234, 104, 252, 230, 100, 267, 97, 102, 189]"
977,1818,"[394, 14, 234, 104, 252, 230, 100, 267, 97, 102, 559]"
985,1883,"[394, 14, 234, 104, 252, 230, 100, 267, 97, 378, 260]"
983,1869,"[394, 14, 234, 104, 252, 230, 100, 267, 97, 378, 240]"
981,1855,"[394, 14, 234, 104, 252, 230, 100, 267, 97, 378, 375]"
979,1835,"[394, 14, 234, 104, 252, 230, 100, 267, 97, 378, 2]"
977,1834,"[394, 14, 234, 104, 252, 230, 100, 267, 97, 378, 189]"
976,1711,"[394, 14, 234, 104, 252, 230, 100, 267, 97, 378, 559]"
984,1879,"[394, 14, 234, 104, 252, 230, 100, 267, 97, 484, 260]"
982,1865,"[394, 14, 234, 104, 252, 230, 100, 267, 97, 484, 240]"
980,1851,"[394, 14, 234, 104, 252, 230, 100, 267, 97, 484, 375]"
978,1831,"[394, 14, 234, 104, 252, 230, 100, 267, 97, 484, 2]"
976,1830,"[394, 14, 234, 104, 252, 230, 100, 267, 97, 484, 189]"
975,1707,"[394, 14, 234, 104, 252, 230, 100, 267, 97, 484, 559]"
982,1846,"[394, 14, 234, 104, 252, 230, 100, 267, 379, 378, 260]"
980,1832,"[394, 14, 234, 104, 252, 230, 100, 267, 379, 378, 240]"
978,1818,"[394, 14, 234, 104, 252, 230, 100, 267, 379, 378, 375]"
976,1798,"[394, 14, 234, 104, 252, 230, 100, 267, 379, 378, 2]"
974,1797,"[394, 14, 234, 104, 252, 230, 100, 267, 379, 378, 189]"
973,1674,"[394, 14, 234, 104, 252, 230, 100, 267, 379, 378, 559]"
981,1839,"[394, 14, 234, 104, 252, 230, 100, 267, 102, 378, 260]"
979,1825,"[394, 14, 234, 104, 252, 230, 100, 267, 102, 378, 240]"
977,1811,"[394, 14, 234, 104, 252, 230, 100, 267, 102, 378, 375]"
975,1791,"[394, 14, 234, 104, 252, 230, 100, 267, 102, 378, 2]"
973,1790,"[394, 14, 234, 104, 252, 230, 100, 267, 102, 378, 189]"
972,1667,"[394, 14, 234, 104, 252, 230, 100, 267, 102, 378, 559]"
980,1747,"[394, 14, 234, 104, 252, 230, 100, 267, 378, 139, 260]"
978,1733,"[394, 14, 234, 104, 252, 230, 100, 267, 378, 139, 240]"
976,1719,"[394, 14, 234, 104, 252, 230, 100, 267, 378, 139, 375]"
974,1699,"[394, 14, 234, 104, 252, 230, 100, 267, 378, 139, 2]"
972,1698,"[394, 14, 234, 104, 252, 230, 100, 267, 378, 139, 189]"
971,1575,"[394, 14, 234, 104, 252, 230, 100, 267, 378, 139, 559]"
979,1728,"[394, 14, 234, 104, 252, 230, 100, 267, 378, 484, 260]"
977,1714,"[394, 14, 234, 104, 252, 230, 100, 267, 378, 484, 240]"
975,1700,"[394, 14, 234, 104, 252, 230, 100, 267, 378, 484, 375]"
973,1680,"[394, 14, 234, 104, 252, 230, 100, 267, 378, 484, 2]"
971,1679,"[394, 14, 234, 104, 252, 230, 100, 267, 378, 484, 189]"
970,1556,"[394, 14, 234, 104, 252, 230, 100, 267, 378, 484, 559]"
976,1720,"[394, 14, 234, 104, 252, 230, 100, 379, 378, 484, 260]"
974,1706,"[394, 14, 234, 104, 252, 230, 100, 379, 378, 484, 240]"
972,1692,"[394, 14, 234, 104, 252, 230, 100, 379, 378, 484, 375]"
970,1672,"[394, 14, 234, 104, 252, 230, 100, 379, 378, 484, 2]"
968,1671,"[394, 14, 234, 104, 252, 230, 100, 379, 378, 484, 189]"
967,1548,"[394, 14, 234, 104, 252, 230, 100, 379, 378, 484, 559]"
975,1713,"[394, 14, 234, 104, 252, 230, 100, 102, 378, 484, 260]"
973,1699,"[394, 14, 234, 104, 252, 230, 100, 102, 378, 484, 240]"
971,1685,"[394, 14, 234, 104, 252, 230, 100, 102, 378, 484, 375]"
969,1665,"[394, 14, 234, 104, 252, 230, 100, 102, 378, 484, 2]"
967,1664,"[394, 14, 234, 104, 252, 230, 100, 102, 378, 484, 189]"
966,1541,"[394, 14, 234, 104, 252, 230, 100, 102, 378, 484, 559]"
974,1621,"[394, 14, 234, 104, 252, 230, 100, 378, 139, 484, 260]"
972,1607,"[394, 14, 234, 104, 252, 230, 100, 378, 139, 484, 240]"
970,1593,"[394, 14, 234, 104, 252, 230, 100, 378, 139, 484, 375]"
968,1573,"[394, 14, 234, 104, 252, 230, 100, 378, 139, 484, 2]"
966,1572,"[394, 14, 234, 104, 252, 230, 100, 378, 139, 484, 189]"
965,1449,"[394, 14, 234, 104, 252, 230, 100, 378, 139, 484, 559]"
972,1602,"[394, 14, 234, 104, 252, 230, 267, 378, 139, 484, 260]"
970,1588,"[394, 14, 234, 104, 252, 230, 267, 378, 139, 484, 240]"
968,1574,"[394, 14, 234, 104, 252, 230, 267, 378, 139, 484, 375]"
966,1554,"[394, 14, 234, 104, 252, 230, 267, 378, 139, 484, 2]"
964,1553,"[394, 14, 234, 104, 252, 230, 267, 378, 139, 484, 189]"
963,1430,"[394, 14, 234, 104, 252, 230, 267, 378, 139, 484, 559]"
969,1594,"[394, 14, 234, 104, 252, 230, 379, 378, 139, 484, 260]"
967,1580,"[394, 14, 234, 104, 252, 230, 379, 378, 139, 484, 240]"
965,1566,"[394, 14, 234, 104, 252, 230, 379, 378, 139, 484, 375]"
963,1546,"[394, 14, 234, 104, 252, 230, 379, 378, 139, 484, 2]"
961,1545,"[394, 14, 234, 104, 252, 230, 379, 378, 139, 484, 189]"
960,1422,"[394, 14, 234, 104, 252, 230, 379, 378, 139, 484, 559]"
968,1587,"[394, 14, 234, 104, 252, 230, 102, 378, 139, 484, 260]"
966,1573,"[394, 14, 234, 104, 252, 230, 102, 378, 139, 484, 240]"
964,1559,"[394, 14, 234, 104, 252, 230, 102, 378, 139, 484, 375]"
962,1539,"[394, 14, 234, 104, 252, 230, 102, 378, 139, 484, 2]"
960,1538,"[394, 14, 234, 104, 252, 230, 102, 378, 139, 484, 189]"
959,1415,"[394, 14, 234, 104, 252, 230, 102, 378, 139, 484, 559]"
965,1530,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 98, 260]"
963,1516,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 98, 240]"
961,1502,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 98, 375]"
959,1482,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 98, 2]"
957,1481,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 98, 189]"
956,1358,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 98, 559]"
963,1511,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 271, 260]"
961,1497,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 271, 240]"
959,1483,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 271, 375]"
957,1463,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 271, 2]"
955,1462,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 271, 189]"
954,1339,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 271, 559]"
961,1499,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 377, 260]"
959,1485,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 377, 240]"
957,1471,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 377, 375]"
955,1451,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 377, 2]"
953,1450,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 377, 189]"
952,1327,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 377, 559]"
960,1488,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 101, 260]"
958,1474,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 101, 240]"
956,1460,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 101, 375]"
954,1440,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 101, 2]"
952,1439,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 101, 189]"
951,1316,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 101, 559]"
958,1456,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 243, 260]"
956,1442,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 243, 240]"
954,1428,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 243, 375]"
952,1408,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 243, 2]"
950,1407,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 243, 189]"
949,1284,"[394, 14, 234, 104, 252, 230, 378, 139, 484, 243, 559]"
951,1449,"[394, 14, 234, 104, 252, 230, 378, 484, 101, 243, 260]"
949,1435,"[394, 14, 234, 104, 252, 230, 378, 484, 101, 243, 240]"
947,1421,"[394, 14, 234, 104, 252, 230, 378, 484, 101, 243, 375]"
945,1401,"[394, 14, 234, 104, 252, 230, 378, 484, 101, 243, 2]"
943,1400,"[394, 14, 234, 104, 252, 230, 378, 484, 101, 243, 189]"
942,1277,"[394, 14, 234, 104, 252, 230, 378, 484, 101, 243, 559]"
948,1440,"[394, 14, 234, 104, 252, 230, 378, 484, 243, 266, 260]"
946,1426,"[394, 14, 234, 104, 252, 230, 378, 484, 243, 266, 240]"
944,1412,"[394, 14, 234, 104, 252, 230, 378, 484, 243, 266, 375]"
942,1392,"[394, 14, 234, 104, 252, 230, 378, 484, 243, 266, 2]"
940,1391,"[394, 14, 234, 104, 252, 230, 378, 484, 243, 266, 189]"
939,1268,"[394, 14, 234, 104, 252, 230, 378, 484, 243, 266, 559]"
947,1424,"[394, 14, 234, 104, 252, 230, 378, 484, 243, 217, 260]"
945,1410,"[394, 14, 234, 104, 252, 230, 378, 484, 243, 217, 240]"
943,1396,"[394, 14, 234, 104, 252, 230, 378, 484, 243, 217, 375]"
941,1376,"[394, 14, 234, 104, 252, 230, 378, 484, 243, 217, 2]"
939,1375,"[394, 14, 234, 104, 252, 230, 378, 484, 243, 217, 189]"
938,1252,"[394, 14, 234, 104, 252, 230, 378, 484, 243, 217, 559]"
944,1417,"[394, 14, 234, 104, 252, 230, 378, 484, 243, 6, 260]"
942,1403,"[394, 14, 234, 104, 252, 230, 378, 484, 243, 6, 240]"
940,1389,"[394, 14, 234, 104, 252, 230, 378, 484, 243, 6, 375]"
938,1369,"[394, 14, 234, 104, 252, 230, 378, 484, 243, 6, 2]"
936,1368,"[394, 14, 234, 104, 252, 230, 378, 484, 243, 6, 189]"
935,1245,"[394, 14, 234, 104, 252, 230, 378, 484, 243, 6, 559]"
935,1414,"[394, 14, 234, 104, 252, 230, 484, 243, 217, 614, 260]"
933,1400,"[394, 14, 234, 104, 252, 230, 484, 243, 217, 614, 240]"
931,1386,"[394, 14, 234, 104, 252, 230, 484, 243, 217, 614, 375]"
929,1366,"[394, 14, 234, 104, 252, 230, 484, 243, 217, 614, 2]"
927,1365,"[394, 14, 234, 104, 252, 230, 484, 243, 217, 614, 189]"
926,1242,"[394, 14, 234, 104, 252, 230, 484, 243, 217, 614, 559]"
934,1404,"[394, 14, 234, 104, 252, 230, 378, 243, 217, 6, 260]"
932,1390,"[394, 14, 234, 104, 252, 230, 378, 243, 217, 6, 240]"
930,1376,"[394, 14, 234, 104, 252, 230, 378, 243, 217, 6, 375]"
928,1356,"[394, 14, 234, 104, 252, 230, 378, 243, 217, 6, 2]"
