cost,points_total,indexes
946,1690,"[394, 14, 234, 104, 252, 100, 267, 379, 378, 139, 2]"
944,1689,"[394, 14, 234, 104, 252, 100, 267, 379, 378, 139, 189]"
943,1566,"[394, 14, 234, 104, 252, 100, 267, 379, 378, 139, 559]"
951,1719,"[394, 14, 234, 104, 252, 100, 267, 379, 378, 484, 260]"
949,1705,"[394, 14, 234, 104, 252, 100, 267, 379, 378, 484, 240]"
947,1691,"[394, 14, 234, 104, 252, 100, 267, 379, 378, 484, 375]"
945,1671,"[394, 14, 234, 104, 252, 100, 267, 379, 378, 484, 2]"
943,1670,"[394, 14, 234, 104, 252, 100, 267, 379, 378, 484, 189]"
942,1547,"[394, 14, 234, 104, 252, 100, 267, 379, 378, 484, 559]"
950,1712,"[394, 14, 234, 104, 252, 100, 267, 102, 378, 484, 260]"
948,1698,"[394, 14, 234, 104, 252, 100, 267, 102, 378, 484, 240]"
946,1684,"[394, 14, 234, 104, 252, 100, 267, 102, 378, 484, 375]"
944,1664,"[394, 14, 234, 104, 252, 100, 267, 102, 378, 484, 2]"
942,1663,"[394, 14, 234, 104, 252, 100, 267, 102, 378, 484, 189]"
941,1540,"[394, 14, 234, 104, 252, 100, 267, 102, 378, 484, 559]"
949,1620,"[394, 14, 234, 104, 252, 100, 267, 378, 139, 484, 260]"
947,1606,"[394, 14, 234, 104, 252, 100, 267, 378, 139, 484, 240]"
945,1592,"[394, 14, 234, 104, 252, 100, 267, 378, 139, 484, 375]"
943,1572,"[394, 14, 234, 104, 252, 100, 267, 378, 139, 484, 2]"
941,1571,"[394, 14, 234, 104, 252, 100, 267, 378, 139, 484, 189]"
940,1448,"[394, 14, 234, 104, 252, 100, 267, 378, 139, 484, 559]"
946,1612,"[394, 14, 234, 104, 252, 100, 379, 378, 139, 484, 260]"
944,1598,"[394, 14, 234, 104, 252, 100, 379, 378, 139, 484, 240]"
942,1584,"[394, 14, 234, 104, 252, 100, 379, 378, 139, 484, 375]"
940,1564,"[394, 14, 234, 104, 252, 100, 379, 378, 139, 484, 2]"
938,1563,"[394, 14, 234, 104, 252, 100, 379, 378, 139, 484, 189]"
937,1440,"[394, 14, 234, 104, 252, 100, 379, 378, 139, 484, 559]"
945,1605,"[394, 14, 234, 104, 252, 100, 102, 378, 139, 484, 260]"
943,1591,"[394, 14, 234, 104, 252, 100, 102, 378, 139, 484, 240]"
941,1577,"[394, 14, 234, 104, 252, 100, 102, 378, 139, 484, 375]"
939,1557,"[394, 14, 234, 104, 252, 100, 102, 378, 139, 484, 2]"
937,1556,"[394, 14, 234, 104, 252, 100, 102, 378, 139, 484, 189]"
936,1433,"[394, 14, 234, 104, 252, 100, 102, 378, 139, 484, 559]"
944,1593,"[394, 14, 234, 104, 252, 267, 379, 378, 139, 484, 260]"
942,1579,"[394, 14, 234, 104, 252, 267, 379, 378, 139, 484, 240]"
940,1565,"[394, 14, 234, 104, 252, 267, 379, 378, 139, 484, 375]"
938,1545,"[394, 14, 234, 104, 252, 267, 379, 378, 139, 484, 2]"
936,1544,"[394, 14, 234, 104, 252, 267, 379, 378, 139, 484, 189]"
935,1421,"[394, 14, 234, 104, 252, 267, 379, 378, 139, 484, 559]"
943,1586,"[394, 14, 234, 104, 252, 267, 102, 378, 139, 484, 260]"
941,1572,"[394, 14, 234, 104, 252, 267, 102, 378, 139, 484, 240]"
939,1558,"[394, 14, 234, 104, 252, 267, 102, 378, 139, 484, 375]"
937,1538,"[394, 14, 234, 104, 252, 267, 102, 378, 139, 484, 2]"
935,1537,"[394, 14, 234, 104, 252, 267, 102, 378, 139, 484, 189]"
934,1414,"[394, 14, 234, 104, 252, 267, 102, 378, 139, 484, 559]"
942,1548,"[394, 14, 234, 104, 252, 100, 378, 139, 484, 98, 260]"
940,1534,"[394, 14, 234, 104, 252, 100, 378, 139, 484, 98, 240]"
938,1520,"[394, 14, 234, 104, 252, 100, 378, 139, 484, 98, 375]"
936,1500,"[394, 14, 234, 104, 252, 100, 378, 139, 484, 98, 2]"
934,1499,"[394, 14, 234, 104, 252, 100, 378, 139, 484, 98, 189]"
933,1376,"[394, 14, 234, 104, 252, 100, 378, 139, 484, 98, 559]"
940,1529,"[394, 14, 234, 104, 252, 100, 378, 139, 484, 271, 260]"
938,1515,"[394, 14, 234, 104, 252, 100, 378, 139, 484, 271, 240]"
936,1501,"[394, 14, 234, 104, 252, 100, 378, 139, 484, 271, 375]"
934,1481,"[394, 14, 234, 104, 252, 100, 378, 139, 484, 271, 2]"
932,1480,"[394, 14, 234, 104, 252, 100, 378, 139, 484, 271, 189]"
931,1357,"[394, 14, 234, 104, 252, 100, 378, 139, 484, 271, 559]"
938,1510,"[394, 14, 234, 104, 252, 267, 378, 139, 484, 271, 260]"
936,1496,"[394, 14, 234, 104, 252, 267, 378, 139, 484, 271, 240]"
934,1482,"[394, 14, 234, 104, 252, 267, 378, 139, 484, 271, 375]"
932,1462,"[394, 14, 234, 104, 252, 267, 378, 139, 484, 271, 2]"
930,1461,"[394, 14, 234, 104, 252, 267, 378, 139, 484, 271, 189]"
929,1338,"[394, 14, 234, 104, 252, 267, 378, 139, 484, 271, 559]"
937,1506,"[394, 14, 234, 104, 252, 100, 378, 139, 484, 101, 260]"
935,1492,"[394, 14, 234, 104, 252, 100, 378, 139, 484, 101, 240]"
933,1478,"[394, 14, 234, 104, 252, 100, 378, 139, 484, 101, 375]"
931,1458,"[394, 14, 234, 104, 252, 100, 378, 139, 484, 101, 2]"
929,1457,"[394, 14, 234, 104, 252, 100, 378, 139, 484, 101, 189]"
928,1334,"[394, 14, 234, 104, 252, 100, 378, 139, 484, 101, 559]"
936,1498,"[394, 14, 234, 104, 252, 267, 378, 139, 484, 377, 260]"
934,1484,"[394, 14, 234, 104, 252, 267, 378, 139, 484, 377, 240]"
932,1470,"[394, 14, 234, 104, 252, 267, 378, 139, 484, 377, 375]"
930,1450,"[394, 14, 234, 104, 252, 267, 378, 139, 484, 377, 2]"
928,1449,"[394, 14, 234, 104, 252, 267, 378, 139, 484, 377, 189]"
927,1326,"[394, 14, 234, 104, 252, 267, 378, 139, 484, 377, 559]"
935,1474,"[394, 14, 234, 104, 252, 100, 378, 139, 484, 243, 260]"
933,1460,"[394, 14, 234, 104, 252, 100, 378, 139, 484, 243, 240]"
931,1446,"[394, 14, 234, 104, 252, 100, 378, 139, 484, 243, 375]"
929,1426,"[394, 14, 234, 104, 252, 100, 378, 139, 484, 243, 2]"
927,1425,"[394, 14, 234, 104, 252, 100, 378, 139, 484, 243, 189]"
926,1302,"[394, 14, 234, 104, 252, 100, 378, 139, 484, 243, 559]"
933,1455,"[394, 14, 234, 104, 252, 267, 378, 139, 484, 243, 260]"
931,1441,"[394, 14, 234, 104, 252, 267, 378, 139, 484, 243, 240]"
929,1427,"[394, 14, 234, 104, 252, 267, 378, 139, 484, 243, 375]"
927,1407,"[394, 14, 234, 104, 252, 267, 378, 139, 484, 243, 2]"
925,1406,"[394, 14, 234, 104, 252, 267, 378, 139, 484, 243, 189]"
924,1283,"[394, 14, 234, 104, 252, 267, 378, 139, 484, 243, 559]"
931,1438,"[394, 14, 234, 104, 252, 378, 139, 484, 98, 271, 260]"
929,1424,"[394, 14, 234, 104, 252, 378, 139, 484, 98, 271, 240]"
927,1410,"[394, 14, 234, 104, 252, 378, 139, 484, 98, 271, 375]"
925,1390,"[394, 14, 234, 104, 252, 378, 139, 484, 98, 271, 2]"
923,1389,"[394, 14, 234, 104, 252, 378, 139, 484, 98, 271, 189]"
922,1266,"[394, 14, 234, 104, 252, 378, 139, 484, 98, 271, 559]"
929,1426,"[394, 14, 234, 104, 252, 378, 139, 484, 98, 377, 260]"
927,1412,"[394, 14, 234, 104, 252, 378, 139, 484, 98, 377, 240]"
925,1398,"[394, 14, 234, 104, 252, 378, 139, 484, 98, 377, 375]"
923,1378,"[394, 14, 234, 104, 252, 378, 139, 484, 98, 377, 2]"
921,1377,"[394, 14, 234, 104, 252, 378, 139, 484, 98, 377, 189]"
920,1254,"[394, 14, 234, 104, 252, 378, 139, 484, 98, 377, 559]"
928,1415,"[394, 14, 234, 104, 252, 378, 139, 484, 98, 101, 260]"
926,1401,"[394, 14, 234, 104, 252, 378, 139, 484, 98, 101, 240]"
924,1387,"[394, 14, 234, 104, 252, 378, 139, 484, 98, 101, 375]"
922,1367,"[394, 14, 234, 104, 252, 378, 139, 484, 98, 101, 2]"
920,1366,"[394, 14, 234, 104, 252, 378, 139, 484, 98, 101, 189]"
919,1243,"[394, 14, 234, 104, 252, 378, 139, 484, 98, 101, 559]"
927,1407,"[394, 14, 234, 104, 252, 378, 139, 484, 271, 377, 260]"
925,1393,"[394, 14, 234, 104, 252, 378, 139, 484, 271, 377, 240]"
923,1379,"[394, 14, 234, 104, 252, 378, 139, 484, 271, 377, 375]"
921,1359,"[394, 14, 234, 104, 252, 378, 139, 484, 271, 377, 2]"
919,1358,"[394, 14, 234, 104, 252, 378, 139, 484, 271, 377, 189]"
918,1235,"[394, 14, 234, 104, 252, 378, 139, 484, 271, 377, 559]"
926,1383,"[394, 14, 234, 104, 252, 378, 139, 484, 98, 243, 260]"
924,1369,"[394, 14, 234, 104, 252, 378, 139, 484, 98, 243, 240]"
922,1355,"[394, 14, 234, 104, 252, 378, 139, 484, 98, 243, 375]"
920,1335,"[394, 14, 234, 104, 252, 378, 139, 484, 98, 243, 2]"
918,1334,"[394, 14, 234, 104, 252, 378, 139, 484, 98, 243, 189]"
917,1211,"[394, 14, 234, 104, 252, 378, 139, 484, 98, 243, 559]"
924,1364,"[394, 14, 234, 104, 252, 378, 139, 484, 271, 243, 260]"
922,1350,"[394, 14, 234, 104, 252, 378, 139, 484, 271, 243, 240]"
920,1336,"[394, 14, 234, 104, 252, 378, 139, 484, 271, 243, 375]"
918,1316,"[394, 14, 234, 104, 252, 378, 139, 484, 271, 243, 2]"
916,1315,"[394, 14, 234, 104, 252, 378, 139, 484, 271, 243, 189]"
915,1192,"[394, 14, 234, 104, 252, 378, 139, 484, 271, 243, 559]"
922,1352,"[394, 14, 234, 104, 252, 378, 139, 484, 377, 243, 260]"
920,1338,"[394, 14, 234, 104, 252, 378, 139, 484, 377, 243, 240]"
918,1324,"[394, 14, 234, 104, 252, 378, 139, 484, 377, 243, 375]"
916,1304,"[394, 14, 234, 104, 252, 378, 139, 484, 377, 243, 2]"
914,1303,"[394, 14, 234, 104, 252, 378, 139, 484, 377, 243, 189]"
913,1180,"[394, 14, 234, 104, 252, 378, 139, 484, 377, 243, 559]"
921,1341,"[394, 14, 234, 104, 252, 378, 139, 484, 101, 243, 260]"
919,1327,"[394, 14, 234, 104, 252, 378, 139, 484, 101, 243, 240]"
917,1313,"[394, 14, 234, 104, 252, 378, 139, 484, 101, 243, 375]"
915,1293,"[394, 14, 234, 104, 252, 378, 139, 484, 101, 243, 2]"
913,1292,"[394, 14, 234, 104, 252, 378, 139, 484, 101, 243, 189]"
912,1169,"[394, 14, 234, 104, 252, 378, 139, 484, 101, 243, 559]"
918,1332,"[394, 14, 234, 104, 252, 378, 139, 484, 243, 266, 260]"
916,1318,"[394, 14, 234, 104, 252, 378, 139, 484, 243, 266, 240]"
914,1304,"[394, 14, 234, 104, 252, 378, 139, 484, 243, 266, 375]"
912,1284,"[394, 14, 234, 104, 252, 378, 139, 484, 243, 266, 2]"
910,1283,"[394, 14, 234, 104, 252, 378, 139, 484, 243, 266, 189]"
909,1160,"[394, 14, 234, 104, 252, 378, 139, 484, 243, 266, 559]"
917,1316,"[394, 14, 234, 104, 252, 378, 139, 484, 243, 217, 260]"
915,1302,"[394, 14, 234, 104, 252, 378, 139, 484, 243, 217, 240]"
913,1288,"[394, 14, 234, 104, 252, 378, 139, 484, 243, 217, 375]"
911,1268,"[394, 14, 234, 104, 252, 378, 139, 484, 243, 217, 2]"
909,1267,"[394, 14, 234, 104, 252, 378, 139, 484, 243, 217, 189]"
908,1144,"[394, 14, 234, 104, 252, 378, 139, 484, 243, 217, 559]"
914,1309,"[394, 14, 234, 104, 252, 378, 139, 484, 243, 6, 260]"
912,1295,"[394, 14, 234, 104, 252, 378, 139, 484, 243, 6, 240]"
910,1281,"[394, 14, 234, 104, 252, 378, 139, 484, 243, 6, 375]"
908,1261,"[394, 14, 234, 104, 252, 378, 139, 484, 243, 6, 2]"
906,1260,"[394, 14, 234, 104, 252, 378, 139, 484, 243, 6, 189]"
905,1137,"[394, 14, 234, 104, 252, 378, 139, 484, 243, 6, 559]"
907,1300,"[394, 14, 234, 104, 252, 378, 484, 243, 266, 217, 260]"
905,1286,"[394, 14, 234, 104, 252, 378, 484, 243, 266, 217, 240]"
903,1272,"[394, 14, 234, 104, 252, 378, 484, 243, 266, 217, 375]"
901,1252,"[394, 14, 234, 104, 252, 378, 484, 243, 266, 217, 2]"
899,1251,"[394, 14, 234, 104, 252, 378, 484, 243, 266, 217, 189]"
898,1128,"[394, 14, 234, 104, 252, 378, 484, 243, 266, 217, 559]"
905,1291,"[394, 14, 234, 104, 252, 378, 484, 243, 217, 614, 260]"
903,1277,"[394, 14, 234, 104, 252, 378, 484, 243, 217, 614, 240]"
901,1263,"[394, 14, 234, 104, 252, 378, 484, 243, 217, 614, 375]"
899,1243,"[394, 14, 234, 104, 252, 378, 484, 243, 217, 614, 2]"
897,1242,"[394, 14, 234, 104, 252, 378, 484, 243, 217, 614, 189]"
896,1119,"[394, 14, 234, 104, 252, 378, 484, 243, 217, 614, 559]"
903,1277,"[394, 14, 234, 104, 252, 378, 484, 243, 217, 6, 260]"
901,1263,"[394, 14, 234, 104, 252, 378, 484, 243, 217, 6, 240]"
899,1249,"[394, 14, 234, 104, 252, 378, 484, 243, 217, 6, 375]"
897,1229,"[394, 14, 234, 104, 252, 378, 484, 243, 217, 6, 2]"
895,1228,"[394, 14, 234, 104, 252, 378, 484, 243, 217, 6, 189]"
894,1105,"[394, 14, 234, 104, 252, 378, 484, 243, 217, 6, 559]"
899,1273,"[394, 14, 234, 104, 252, 378, 484, 243, 6, 142, 260]"
897,1259,"[394, 14, 234, 104, 252, 378, 484, 243, 6, 142, 240]"
895,1245,"[394, 14, 234, 104, 252, 378, 484, 243, 6, 142, 375]"
893,1225,"[394, 14, 234, 104, 252, 378, 484, 243, 6, 142, 2]"
891,1224,"[394, 14, 234, 104, 252, 378, 484, 243, 6, 142, 189]"
890,1101,"[394, 14, 234, 104, 252, 378, 484, 243, 6, 142, 559]"
898,1270,"[394, 14, 234, 104, 252, 378, 484, 243, 6, 194, 260]"
896,1256,"[394, 14, 234, 104, 252, 378, 484, 243, 6, 194, 240]"
894,1242,"[394, 14, 234, 104, 252, 378, 484, 243, 6, 194, 375]"
892,1222,"[394, 14, 234, 104, 252, 378, 484, 243, 6, 194, 2]"
890,1221,"[394, 14, 234, 104, 252, 378, 484, 243, 6, 194, 189]"
889,1098,"[394, 14, 234, 104, 252, 378, 484, 243, 6, 194, 559]"
891,1267,"[394, 14, 234, 104, 252, 484, 243, 217, 614, 6, 260]"
889,1253,"[394, 14, 234, 104, 252, 484, 243, 217, 614, 6, 240]"
887,1239,"[394, 14, 234, 104, 252, 484, 243, 217, 614, 6, 375]"
885,1219,"[394, 14, 234, 104, 252, 484, 243, 217, 614, 6, 2]"
883,1218,"[394, 14, 234, 104, 252, 484, 243, 217, 614, 6, 189]"
882,1095,"[394, 14, 234, 104, 252, 484, 243, 217, 614, 6, 559]"
889,1260,"[394, 14, 234, 104, 252, 378, 243, 217, 6, 142, 260]"
887,1246,"[394, 14, 234, 104, 252, 378, 243, 217, 6, 142, 240]"
885,1232,"[394, 14, 234, 104, 252, 378, 243, 217, 6, 142, 375]"
883,1212,"[394, 14, 234, 104, 252, 378, 243, 217, 6, 142, 2]"
881,1211,"[394, 14, 234, 104, 252, 378, 243, 217, 6, 142, 189]"
880,1088,"[394, 14, 234, 104, 252, 378, 243, 217, 6, 142, 559]"
888,1256,"[394, 14, 234, 104, 252, 484, 243, 217, 6, 142, 260]"
886,1242,"[394, 14, 234, 104, 252, 484, 243, 217, 6, 142, 240]"
884,1228,"[394, 14, 234, 104, 252, 484, 243, 217, 6, 142, 375]"
882,1208,"[394, 14, 234, 104, 252, 484, 243, 217, 6, 142, 2]"
880,1207,"[394, 14, 234, 104, 252, 484, 243, 217, 6, 142, 189]"
879,1084,"[394, 14, 234, 104, 252, 484, 243, 217, 6, 142, 559]"
887,1253,"[394, 14, 234, 104, 252, 484, 243, 217, 6, 194, 260]"
885,1239,"[394, 14, 234, 104, 252, 484, 243, 217, 6, 194, 240]"
883,1225,"[394, 14, 234, 104, 252, 484, 243, 217, 6, 194, 375]"
881,1205,"[394, 14, 234, 104, 252, 484, 243, 217, 6, 194, 2]"
879,1204,"[394, 14, 234, 104, 252, 484, 243, 217, 6, 194, 189]"
878,1081,"[394, 14, 234, 104, 252, 484, 243, 217, 6, 194, 559]"
883,1249,"[394, 14, 234, 104, 252, 484, 243, 6, 142, 194, 260]"
881,1235,"[394, 14, 234, 104, 252, 484, 243, 6, 142, 194, 240]"
879,1221,"[394, 14, 234, 104, 252, 484, 243, 6, 142, 194, 375]"
877,1201,"[394, 14, 234, 104, 252, 484, 243, 6, 142, 194, 2]"
875,1200,"[394, 14, 234, 104, 252, 484, 243, 6, 142, 194, 189]"
874,1077,"[394, 14, 234, 104, 252, 484, 243, 6, 142, 194, 559]"
879,1246,"[394, 14, 234, 104, 252, 484, 243, 6, 194, 600, 260]"
877,1232,"[394, 14, 234, 104, 252, 484, 243, 6, 194, 600, 240]"
875,1218,"[394, 14, 234, 104, 252, 484, 243, 6, 194, 600, 375]"
873,1198,"[394, 14, 234, 104, 252, 484, 243, 6, 194, 600, 2]"
871,1197,"[394, 14, 234, 104, 252, 484, 243, 6, 194, 600, 189]"
870,1074,"[394, 14, 234, 104, 252, 484, 243, 6, 194, 600, 559]"
873,1236,"[394, 14, 234, 104, 252, 243, 217, 6, 142, 194, 260]"
871,1222,"[394, 14, 234, 104, 252, 243, 217, 6, 142, 194, 240]"
869,1208,"[394, 14, 234, 104, 252, 243, 217, 6, 142, 194, 375]"
867,1188,"[394, 14, 234, 104, 252, 243, 217, 6, 142, 194, 2]"
865,1187,"[394, 14, 234, 104, 252, 243, 217, 6, 142, 194, 189]"
864,1064,"[394, 14, 234, 104, 252, 243, 217, 6, 142, 194, 559]"
869,1233,"[394, 14, 234, 104, 252, 243, 217, 6, 194, 600, 260]"
867,1219,"[394, 14, 234, 104, 252, 243, 217, 6, 194, 600, 240]"
865,1205,"[394, 14, 234, 104, 252, 243, 217, 6, 194, 600, 375]"
863,1185,"[394, 14, 234, 104, 252, 243, 217, 6, 194, 600, 2]"
861,1184,"[394, 14, 234, 104, 252, 243, 217, 6, 194, 600, 189]"
860,1061,"[394, 14, 234, 104, 252, 243, 217, 6, 194, 600, 559]"
865,1229,"[394, 14, 234, 104, 252, 243, 6, 142, 194, 600, 260]"
863,1215,"[394, 14, 234, 104, 252, 243, 6, 142, 194, 600, 240]"
861,1201,"[394, 14, 234, 104, 252, 243, 6, 142, 194, 600, 375]"
859,1181,"[394, 14, 234, 104, 252, 243, 6, 142, 194, 600, 2]"
857,1180,"[394, 14, 234, 104, 252, 243, 6, 142, 194, 600, 189]"
856,1057,"[394, 14, 234, 104, 252, 243, 6, 142, 194, 600, 559]"
861,1226,"[394, 14, 234, 104, 252, 243, 6, 194, 600, 333, 260]"
859,1212,"[394, 14, 234, 104, 252, 243, 6, 194, 600, 333, 240]"
857,1198,"[394, 14, 234, 104, 252, 243, 6, 194, 600, 333, 375]"
855,1178,"[394, 14, 234, 104, 252, 243, 6, 194, 600, 333, 2]"
853,1177,"[394, 14, 234, 104, 252, 243, 6, 194, 600, 333, 189]"
852,1054,"[394, 14, 234, 104, 252, 243, 6, 194, 600, 333, 559]"
952,1971,"[394, 14, 234, 104, 387, 100, 267, 97, 379, 102, 260]"
950,1957,"[394, 14, 234, 104, 387, 100, 267, 97, 379, 102, 240]"
948,1943,"[394, 14, 234, 104, 387, 100, 267, 97, 379, 102, 375]"
946,1923,"[394, 14, 234, 104, 387, 100, 267, 97, 379, 102, 2]"
944,1922,"[394, 14, 234, 104, 387, 100, 267, 97, 379, 102, 189]"
943,1799,"[394, 14, 234, 104, 387, 100, 267, 97, 379, 102, 559]"
951,1864,"[394, 14, 234, 104, 387, 100, 267, 97, 379, 378, 260]"
949,1850,"[394, 14, 234, 104, 387, 100, 267, 97, 379, 378, 240]"
947,1836,"[394, 14, 234, 104, 387, 100, 267, 97, 379, 378, 375]"
945,1816,"[394, 14, 234, 104, 387, 100, 267, 97, 379, 378, 2]"
943,1815,"[394, 14, 234, 104, 387, 100, 267, 97, 379, 378, 189]"
942,1692,"[394, 14, 234, 104, 387, 100, 267, 97, 379, 378, 559]"
950,1857,"[394, 14, 234, 104, 387, 100, 267, 97, 102, 378, 260]"
948,1843,"[394, 14, 234, 104, 387, 100, 267, 97, 102, 378, 240]"
946,1829,"[394, 14, 234, 104, 387, 100, 267, 97, 102, 378, 375]"
944,1809,"[394, 14, 234, 104, 387, 100, 267, 97, 102, 378, 2]"
942,1808,"[394, 14, 234, 104, 387, 100, 267, 97, 102, 378, 189]"
941,1685,"[394, 14, 234, 104, 387, 100, 267, 97, 102, 378, 559]"
949,1765,"[394, 14, 234, 104, 387, 100, 267, 97, 378, 139, 260]"
947,1751,"[394, 14, 234, 104, 387, 100, 267, 97, 378, 139, 240]"
945,1737,"[394, 14, 234, 104, 387, 100, 267, 97, 378, 139, 375]"
943,1717,"[394, 14, 234, 104, 387, 100, 267, 97, 378, 139, 2]"
941,1716,"[394, 14, 234, 104, 387, 100, 267, 97, 378, 139, 189]"
940,1593,"[394, 14, 234, 104, 387, 100, 267, 97, 378, 139, 559]"
948,1746,"[394, 14, 234, 104, 387, 100, 267, 97, 378, 484, 260]"
946,1732,"[394, 14, 234, 104, 387, 100, 267, 97, 378, 484, 240]"
944,1718,"[394, 14, 234, 104, 387, 100, 267, 97, 378, 484, 375]"
942,1698,"[394, 14, 234, 104, 387, 100, 267, 97, 378, 484, 2]"
940,1697,"[394, 14, 234, 104, 387, 100, 267, 97, 378, 484, 189]"
939,1574,"[394, 14, 234, 104, 387, 100, 267, 97, 378, 484, 559]"
946,1728,"[394, 14, 234, 104, 387, 100, 267, 379, 378, 139, 260]"
944,1714,"[394, 14, 234, 104, 387, 100, 267, 379, 378, 139, 240]"
942,1700,"[394, 14, 234, 104, 387, 100, 267, 379, 378, 139, 375]"
940,1680,"[394, 14, 234, 104, 387, 100, 267, 379, 378, 139, 2]"
938,1679,"[394, 14, 234, 104, 387, 100, 267, 379, 378, 139, 189]"
937,1556,"[394, 14, 234, 104, 387, 100, 267, 379, 378, 139, 559]"
945,1709,"[394, 14, 234, 104, 387, 100, 267, 379, 378, 484, 260]"
943,1695,"[394, 14, 234, 104, 387, 100, 267, 379, 378, 484, 240]"
941,1681,"[394, 14, 234, 104, 387, 100, 267, 379, 378, 484, 375]"
939,1661,"[394, 14, 234, 104, 387, 100, 267, 379, 378, 484, 2]"
937,1660,"[394, 14, 234, 104, 387, 100, 267, 379, 378, 484, 189]"
936,1537,"[394, 14, 234, 104, 387, 100, 267, 379, 378, 484, 559]"
944,1702,"[394, 14, 234, 104, 387, 100, 267, 102, 378, 484, 260]"
942,1688,"[394, 14, 234, 104, 387, 100, 267, 102, 378, 484, 240]"
940,1674,"[394, 14, 234, 104, 387, 100, 267, 102, 378, 484, 375]"
938,1654,"[394, 14, 234, 104, 387, 100, 267, 102, 378, 484, 2]"
936,1653,"[394, 14, 234, 104, 387, 100, 267, 102, 378, 484, 189]"
935,1530,"[394, 14, 234, 104, 387, 100, 267, 102, 378, 484, 559]"
943,1610,"[394, 14, 234, 104, 387, 100, 267, 378, 139, 484, 260]"
941,1596,"[394, 14, 234, 104, 387, 100, 267, 378, 139, 484, 240]"
939,1582,"[394, 14, 234, 104, 387, 100, 267, 378, 139, 484, 375]"
937,1562,"[394, 14, 234, 104, 387, 100, 267, 378, 139, 484, 2]"
935,1561,"[394, 14, 234, 104, 387, 100, 267, 378, 139, 484, 189]"
934,1438,"[394, 14, 234, 104, 387, 100, 267, 378, 139, 484, 559]"
940,1602,"[394, 14, 234, 104, 387, 100, 379, 378, 139, 484, 260]"
938,1588,"[394, 14, 234, 104, 387, 100, 379, 378, 139, 484, 240]"
936,1574,"[394, 14, 234, 104, 387, 100, 379, 378, 139, 484, 375]"
934,1554,"[394, 14, 234, 104, 387, 100, 379, 378, 139, 484, 2]"
932,1553,"[394, 14, 234, 104, 387, 100, 379, 378, 139, 484, 189]"
931,1430,"[394, 14, 234, 104, 387, 100, 379, 378, 139, 484, 559]"
939,1595,"[394, 14, 234, 104, 387, 100, 102, 378, 139, 484, 260]"
937,1581,"[394, 14, 234, 104, 387, 100, 102, 378, 139, 484, 240]"
935,1567,"[394, 14, 234, 104, 387, 100, 102, 378, 139, 484, 375]"
933,1547,"[394, 14, 234, 104, 387, 100, 102, 378, 139, 484, 2]"
