,Budget,Linear mean cost,Linear mean points,n linear,Non linear cost,Non linear points,Non linear n,Div mean cost,Div mean points,n div,Non div cost,Non div points,Non div n,Both mean cost,Both mean points,n both,Non both cost,Non both points,Non both n
0,500,"{0.8: 480.0, 0.85: 478.0, 0.9: 478.0}","{0.8: 870.0, 0.85: 872.0, 0.9: 869.0}","[19, 13, 8]","{0.8: 485.0, 0.85: 485.0, 0.9: 484.0}","{0.8: 855.0, 0.85: 857.0, 0.9: 859.0}","[31, 37, 42]","{4: 489.0, 3: nan, 2: nan}","{4: 943.0, 3: nan, 2: nan}","[11, 0, 0]","{4: 481.0, 3: 483.0, 2: 483.0}","{4: 838.0, 3: 861.0, 2: 861.0}","[39, 50, 50]","{'0.8, 2': 488.0, '0.85, 3': nan, '0.9, 4': nan}","{'0.8, 2': 937.0, '0.85, 3': nan, '0.9, 4': nan}","[9, 0, 0]","{'0.8, 2': 482.0, '0.85, 3': 483.0, '0.9, 4': 483.0}","{'0.8, 2': 844.0, '0.85, 3': 861.0, '0.9, 4': 861.0}","[41, 50, 50]"
1,550,"{0.8: 530.0, 0.85: 529.0, 0.9: 521.0}","{0.8: 1130.0, 0.85: 1138.0, 0.9: 1096.0}","[33, 25, 10]","{0.8: 519.0, 0.85: 523.0, 0.9: 528.0}","{0.8: 1009.0, 0.85: 1040.0, 0.9: 1087.0}","[17, 25, 40]","{4: 526.0, 3: 534.0, 2: 512.0}","{4: 1123.0, 3: 1155.0, 2: 1067.0}","[28, 4, 1]","{4: 526.0, 3: 526.0, 2: 527.0}","{4: 1046.0, 3: 1083.0, 2: 1089.0}","[22, 46, 49]","{'0.8, 2': 529.0, '0.85, 3': 533.0, '0.9, 4': 512.0}","{'0.8, 2': 1131.0, '0.85, 3': 1148.0, '0.9, 4': 1067.0}","[24, 3, 1]","{'0.8, 2': 524.0, '0.85, 3': 526.0, '0.9, 4': 527.0}","{'0.8, 2': 1050.0, '0.85, 3': 1085.0, '0.9, 4': 1089.0}","[26, 47, 49]"
2,600,"{0.8: 574.0, 0.85: 576.0, 0.9: 578.0}","{0.8: 1337.0, 0.85: 1341.0, 0.9: 1330.0}","[28, 24, 18]","{0.8: 575.0, 0.85: 573.0, 0.9: 573.0}","{0.8: 1215.0, 0.85: 1230.0, 0.9: 1257.0}","[22, 26, 32]","{4: 574.0, 3: 577.0, 2: 584.0}","{4: 1322.0, 3: 1332.0, 2: 1302.0}","[23, 14, 1]","{4: 575.0, 3: 574.0, 2: 574.0}","{4: 1250.0, 3: 1265.0, 2: 1283.0}","[27, 36, 49]","{'0.8, 2': 574.0, '0.85, 3': 577.0, '0.9, 4': 584.0}","{'0.8, 2': 1321.0, '0.85, 3': 1332.0, '0.9, 4': 1302.0}","[21, 14, 1]","{'0.8, 2': 575.0, '0.85, 3': 574.0, '0.9, 4': 574.0}","{'0.8, 2': 1256.0, '0.85, 3': 1265.0, '0.9, 4': 1283.0}","[29, 36, 49]"
3,650,"{0.8: 630.0, 0.85: 631.0, 0.9: 619.0}","{0.8: 1474.0, 0.85: 1492.0, 0.9: 1475.0}","[22, 17, 8]","{0.8: 620.0, 0.85: 621.0, 0.9: 625.0}","{0.8: 1400.0, 0.85: 1402.0, 0.9: 1424.0}","[28, 33, 42]","{4: 630.0, 3: 619.0, 2: 614.0}","{4: 1492.0, 3: 1503.0, 2: 1494.0}","[19, 7, 2]","{4: 621.0, 3: 625.0, 2: 625.0}","{4: 1396.0, 3: 1421.0, 2: 1430.0}","[31, 43, 48]","{'0.8, 2': 632.0, '0.85, 3': 619.0, '0.9, 4': 614.0}","{'0.8, 2': 1502.0, '0.85, 3': 1503.0, '0.9, 4': 1494.0}","[17, 7, 2]","{'0.8, 2': 621.0, '0.85, 3': 625.0, '0.9, 4': 625.0}","{'0.8, 2': 1396.0, '0.85, 3': 1421.0, '0.9, 4': 1430.0}","[33, 43, 48]"
4,700,"{0.8: 665.0, 0.85: 662.0, 0.9: 665.0}","{0.8: 1580.0, 0.85: 1584.0, 0.9: 1618.0}","[21, 14, 8]","{0.8: 669.0, 0.85: 669.0, 0.9: 668.0}","{0.8: 1549.0, 0.85: 1554.0, 0.9: 1551.0}","[29, 36, 42]","{4: 666.0, 3: 661.0, 2: 663.0}","{4: 1598.0, 3: 1543.0, 2: 1661.0}","[19, 7, 1]","{4: 668.0, 3: 668.0, 2: 667.0}","{4: 1540.0, 3: 1565.0, 2: 1560.0}","[31, 43, 49]","{'0.8, 2': 663.0, '0.85, 3': 661.0, '0.9, 4': 663.0}","{'0.8, 2': 1608.0, '0.85, 3': 1543.0, '0.9, 4': 1661.0}","[15, 7, 1]","{'0.8, 2': 669.0, '0.85, 3': 668.0, '0.9, 4': 667.0}","{'0.8, 2': 1542.0, '0.85, 3': 1565.0, '0.9, 4': 1560.0}","[35, 43, 49]"
5,750,"{0.8: 723.0, 0.85: 724.0, 0.9: 725.0}","{0.8: 1683.0, 0.85: 1707.0, 0.9: 1789.0}","[38, 20, 5]","{0.8: 724.0, 0.85: 722.0, 0.9: 723.0}","{0.8: 1760.0, 0.85: 1698.0, 0.9: 1692.0}","[12, 30, 45]","{4: 724.0, 3: 728.0, 2: nan}","{4: 1707.0, 3: 1732.0, 2: nan}","[20, 5, 0]","{4: 722.0, 3: 723.0, 2: 723.0}","{4: 1698.0, 3: 1698.0, 2: 1702.0}","[30, 45, 50]","{'0.8, 2': 724.0, '0.85, 3': 728.0, '0.9, 4': nan}","{'0.8, 2': 1707.0, '0.85, 3': 1732.0, '0.9, 4': nan}","[20, 5, 0]","{'0.8, 2': 722.0, '0.85, 3': 723.0, '0.9, 4': 723.0}","{'0.8, 2': 1698.0, '0.85, 3': 1698.0, '0.9, 4': 1702.0}","[30, 45, 50]"
6,800,"{0.8: 766.0, 0.85: 768.0, 0.9: 772.0}","{0.8: 1808.0, 0.85: 1814.0, 0.9: 1864.0}","[44, 34, 15]","{0.8: 770.0, 0.85: 763.0, 0.9: 764.0}","{0.8: 1887.0, 0.85: 1826.0, 0.9: 1798.0}","[6, 16, 35]","{4: 768.0, 3: 766.0, 2: 752.0}","{4: 1838.0, 3: 1831.0, 2: 1805.0}","[29, 8, 1]","{4: 764.0, 3: 767.0, 2: 767.0}","{4: 1790.0, 3: 1815.0, 2: 1818.0}","[21, 42, 49]","{'0.8, 2': 768.0, '0.85, 3': 766.0, '0.9, 4': 752.0}","{'0.8, 2': 1836.0, '0.85, 3': 1831.0, '0.9, 4': 1805.0}","[28, 8, 1]","{'0.8, 2': 764.0, '0.85, 3': 767.0, '0.9, 4': 767.0}","{'0.8, 2': 1794.0, '0.85, 3': 1815.0, '0.9, 4': 1818.0}","[22, 42, 49]"
7,850,"{0.8: 814.0, 0.85: 815.0, 0.9: 818.0}","{0.8: 1913.0, 0.85: 1912.0, 0.9: 1918.0}","[49, 48, 33]","{0.8: 803.0, 0.85: 806.0, 0.9: 808.0}","{0.8: 1931.0, 0.85: 1940.0, 0.9: 1905.0}","[1, 2, 17]","{4: 813.0, 3: 810.0, 2: nan}","{4: 1915.0, 3: 1887.0, 2: nan}","[33, 10, 0]","{4: 816.0, 3: 815.0, 2: 814.0}","{4: 1911.0, 3: 1920.0, 2: 1914.0}","[17, 40, 50]","{'0.8, 2': 813.0, '0.85, 3': 810.0, '0.9, 4': nan}","{'0.8, 2': 1915.0, '0.85, 3': 1887.0, '0.9, 4': nan}","[33, 10, 0]","{'0.8, 2': 816.0, '0.85, 3': 815.0, '0.9, 4': 814.0}","{'0.8, 2': 1911.0, '0.85, 3': 1920.0, '0.9, 4': 1914.0}","[17, 40, 50]"
8,900,"{0.8: 865.0, 0.85: 865.0, 0.9: 865.0}","{0.8: 2013.0, 0.85: 2013.0, 0.9: 2013.0}","[50, 50, 48]","{0.8: nan, 0.85: nan, 0.9: 850.0}","{0.8: nan, 0.85: nan, 0.9: 2014.0}","[0, 0, 2]","{4: 865.0, 3: 865.0, 2: nan}","{4: 2005.0, 3: 1994.0, 2: nan}","[33, 8, 0]","{4: 863.0, 3: 865.0, 2: 865.0}","{4: 2027.0, 3: 2016.0, 2: 2013.0}","[17, 42, 50]","{'0.8, 2': 865.0, '0.85, 3': 865.0, '0.9, 4': nan}","{'0.8, 2': 2005.0, '0.85, 3': 1994.0, '0.9, 4': nan}","[33, 8, 0]","{'0.8, 2': 863.0, '0.85, 3': 865.0, '0.9, 4': 865.0}","{'0.8, 2': 2027.0, '0.85, 3': 2016.0, '0.9, 4': 2013.0}","[17, 42, 50]"
