total_points,now_cost,indexes
86,194,"[549, 583, 546, 408, 66]"
118,195,"[549, 583, 546, 408, 359]"
159,196,"[549, 583, 546, 408, 358]"
190,197,"[549, 583, 546, 359, 358]"
218,198,"[549, 583, 546, 358, 128]"
245,199,"[549, 583, 359, 358, 128]"
265,200,"[549, 583, 359, 358, 65]"
293,201,"[549, 583, 358, 128, 65]"
312,202,"[549, 359, 358, 128, 65]"
321,203,"[549, 359, 358, 65, 258]"
349,204,"[549, 358, 128, 65, 258]"
360,205,"[549, 358, 128, 65, 87]"
373,206,"[549, 583, 358, 65, 297]"
392,207,"[549, 359, 358, 65, 297]"
420,208,"[549, 358, 128, 65, 297]"
429,209,"[549, 358, 65, 258, 297]"
440,210,"[549, 358, 65, 87, 297]"
447,211,"[549, 358, 128, 293, 297]"
467,212,"[549, 358, 65, 293, 297]"
479,213,"[549, 358, 65, 297, 423]"
489,214,"[549, 358, 65, 297, 295]"
506,216,"[549, 358, 293, 297, 423]"
516,217,"[549, 358, 293, 297, 295]"
528,218,"[549, 358, 297, 423, 295]"
535,219,"[549, 65, 297, 423, 295]"
539,220,"[358, 65, 293, 297, 423]"
549,221,"[358, 65, 293, 297, 295]"
562,222,"[549, 293, 297, 423, 295]"
568,224,"[65, 87, 297, 423, 295]"
588,225,"[358, 293, 297, 423, 295]"
595,226,"[65, 293, 297, 423, 295]"
605,228,"[358, 297, 423, 295, 42]"
612,229,"[65, 297, 423, 295, 42]"
619,230,"[358, 297, 423, 295, 294]"
626,231,"[65, 297, 423, 295, 294]"
639,232,"[293, 297, 423, 295, 42]"
653,234,"[293, 297, 423, 295, 294]"
658,236,"[293, 297, 295, 42, 294]"
670,237,"[297, 423, 295, 42, 294]"
672,240,"[293, 297, 295, 294, 291]"
684,241,"[297, 423, 295, 294, 291]"
689,243,"[297, 295, 42, 294, 291]"
690,246,"[297, 295, 42, 294, 84]"
694,249,"[297, 423, 294, 291, 84]"
704,250,"[297, 295, 294, 291, 84]"
706,252,"[297, 423, 295, 42, 183]"
708,253,"[293, 297, 295, 294, 183]"
720,254,"[297, 423, 295, 294, 183]"
725,256,"[297, 295, 42, 294, 183]"
729,259,"[297, 423, 294, 291, 183]"
739,260,"[297, 295, 294, 291, 183]"
740,263,"[297, 295, 294, 84, 183]"
742,265,"[297, 295, 294, 291, 181]"
752,266,"[297, 423, 295, 294, 182]"
757,268,"[297, 295, 42, 294, 182]"
761,271,"[297, 423, 294, 291, 182]"
771,272,"[297, 295, 294, 291, 182]"
772,275,"[297, 295, 294, 84, 182]"
778,278,"[297, 295, 294, 183, 181]"
781,280,"[297, 294, 291, 84, 182]"
788,281,"[297, 423, 295, 183, 182]"
793,283,"[297, 295, 42, 183, 182]"
797,284,"[297, 423, 294, 183, 182]"
807,285,"[297, 295, 294, 183, 182]"
816,290,"[297, 294, 291, 183, 182]"
817,293,"[297, 294, 84, 183, 182]"
819,295,"[297, 294, 291, 181, 182]"
820,298,"[297, 294, 84, 181, 182]"
822,299,"[297, 423, 183, 401, 182]"
832,300,"[297, 295, 183, 401, 182]"
841,303,"[297, 294, 183, 401, 182]"
846,305,"[297, 295, 183, 181, 182]"
855,308,"[297, 294, 183, 181, 182]"
856,313,"[297, 84, 183, 181, 182]"
880,323,"[297, 183, 401, 181, 182]"
