total_points,now_cost,indexes
82,155,"[549, 583, 546, 408]"
113,156,"[549, 583, 546, 359]"
154,157,"[549, 583, 546, 358]"
181,158,"[549, 583, 359, 358]"
209,159,"[549, 583, 358, 128]"
229,160,"[549, 583, 358, 65]"
248,161,"[549, 359, 358, 65]"
276,162,"[549, 358, 128, 65]"
285,163,"[549, 358, 65, 258]"
296,164,"[549, 358, 65, 87]"
308,165,"[549, 359, 358, 297]"
336,166,"[549, 358, 128, 297]"
356,167,"[549, 358, 65, 297]"
363,169,"[549, 65, 87, 297]"
383,170,"[549, 358, 293, 297]"
395,171,"[549, 358, 297, 423]"
405,172,"[549, 358, 297, 295]"
412,173,"[549, 65, 297, 295]"
416,174,"[358, 65, 293, 297]"
429,175,"[549, 293, 297, 423]"
439,176,"[549, 293, 297, 295]"
451,177,"[549, 297, 423, 295]"
455,178,"[358, 293, 297, 423]"
465,179,"[358, 293, 297, 295]"
477,180,"[358, 297, 423, 295]"
484,181,"[65, 297, 423, 295]"
490,183,"[445, 297, 423, 295]"
511,184,"[293, 297, 423, 295]"
516,186,"[293, 297, 295, 42]"
528,187,"[297, 423, 295, 42]"
530,188,"[293, 297, 295, 294]"
542,189,"[297, 423, 295, 294]"
547,191,"[297, 295, 42, 294]"
551,194,"[297, 423, 294, 291]"
561,195,"[297, 295, 294, 291]"
562,198,"[297, 295, 294, 84]"
571,203,"[297, 294, 291, 84]"
578,204,"[297, 423, 295, 183]"
583,206,"[297, 295, 42, 183]"
587,207,"[297, 423, 294, 183]"
597,208,"[297, 295, 294, 183]"
606,213,"[297, 294, 291, 183]"
610,216,"[297, 423, 295, 182]"
615,218,"[297, 295, 42, 182]"
619,219,"[297, 423, 294, 182]"
629,220,"[297, 295, 294, 182]"
638,225,"[297, 294, 291, 182]"
639,228,"[297, 294, 84, 182]"
645,231,"[297, 294, 183, 181]"
655,234,"[297, 423, 183, 182]"
665,235,"[297, 295, 183, 182]"
674,238,"[297, 294, 183, 182]"
677,243,"[297, 294, 181, 182]"
678,248,"[297, 84, 181, 182]"
699,253,"[297, 183, 401, 182]"
713,258,"[297, 183, 181, 182]"
736,277,"[183, 401, 181, 182]"
