total_points,now_cost,indexes
77,116,"[549, 583, 546]"
104,117,"[549, 583, 359]"
145,118,"[549, 583, 358]"
164,119,"[549, 359, 358]"
192,120,"[549, 358, 128]"
212,121,"[549, 358, 65]"
219,123,"[549, 65, 87]"
239,124,"[549, 358, 293]"
272,125,"[549, 358, 297]"
279,126,"[549, 65, 297]"
285,128,"[549, 445, 297]"
306,129,"[549, 293, 297]"
318,130,"[549, 297, 423]"
328,131,"[549, 297, 295]"
332,132,"[358, 293, 297]"
344,133,"[358, 297, 423]"
354,134,"[358, 297, 295]"
361,135,"[65, 297, 295]"
378,137,"[293, 297, 423]"
388,138,"[293, 297, 295]"
400,139,"[297, 423, 295]"
405,141,"[297, 295, 42]"
409,142,"[297, 423, 294]"
419,143,"[297, 295, 294]"
428,148,"[297, 294, 291]"
429,151,"[297, 294, 84]"
433,156,"[293, 297, 183]"
445,157,"[297, 423, 183]"
455,158,"[297, 295, 183]"
464,161,"[297, 294, 183]"
467,166,"[297, 294, 181]"
477,169,"[297, 423, 182]"
487,170,"[297, 295, 182]"
496,173,"[297, 294, 182]"
497,178,"[297, 84, 182]"
503,181,"[297, 183, 181]"
532,188,"[297, 183, 182]"
535,193,"[297, 181, 182]"
555,207,"[183, 401, 182]"
569,212,"[183, 181, 182]"
