total_points,now_cost,indexes
98,124,"[21, 533, 157]"
92,124,"[21, 533, 180]"
147,125,"[21, 533, 470]"
124,125,"[21, 157, 180]"
108,125,"[21, 533, 328]"
85,125,"[533, 157, 180]"
179,126,"[21, 157, 470]"
173,126,"[21, 180, 470]"
157,126,"[21, 533, 420]"
140,126,"[21, 157, 328]"
140,126,"[533, 157, 470]"
134,126,"[21, 180, 328]"
134,126,"[533, 180, 470]"
130,126,"[21, 533, 271]"
101,126,"[533, 157, 328]"
95,126,"[533, 180, 328]"
189,127,"[21, 157, 420]"
189,127,"[21, 470, 328]"
183,127,"[21, 180, 420]"
168,127,"[21, 533, 287]"
166,127,"[157, 180, 470]"
162,127,"[21, 157, 271]"
156,127,"[21, 180, 271]"
150,127,"[533, 157, 420]"
150,127,"[533, 470, 328]"
144,127,"[533, 180, 420]"
127,127,"[157, 180, 328]"
123,127,"[533, 157, 271]"
117,127,"[533, 180, 271]"
238,128,"[21, 470, 420]"
211,128,"[21, 470, 271]"
200,128,"[21, 157, 287]"
199,128,"[21, 328, 420]"
199,128,"[533, 470, 420]"
194,128,"[21, 180, 287]"
182,128,"[157, 470, 328]"
176,128,"[157, 180, 420]"
176,128,"[180, 470, 328]"
172,128,"[21, 328, 271]"
172,128,"[533, 470, 271]"
161,128,"[533, 157, 287]"
160,128,"[533, 328, 420]"
155,128,"[533, 180, 287]"
149,128,"[157, 180, 271]"
133,128,"[533, 328, 271]"
249,129,"[21, 470, 287]"
231,129,"[157, 470, 420]"
225,129,"[180, 470, 420]"
221,129,"[21, 420, 271]"
210,129,"[21, 328, 287]"
210,129,"[533, 470, 287]"
204,129,"[157, 470, 271]"
198,129,"[180, 470, 271]"
192,129,"[157, 328, 420]"
187,129,"[157, 180, 287]"
186,129,"[180, 328, 420]"
182,129,"[533, 420, 271]"
171,129,"[533, 328, 287]"
165,129,"[157, 328, 271]"
162,129,"[21, 533, 395]"
159,129,"[180, 328, 271]"
158,129,"[21, 533, 301]"
259,130,"[21, 420, 287]"
242,130,"[157, 470, 287]"
241,130,"[470, 328, 420]"
236,130,"[180, 470, 287]"
232,130,"[21, 271, 287]"
220,130,"[533, 420, 287]"
214,130,"[157, 420, 271]"
214,130,"[470, 328, 271]"
208,130,"[180, 420, 271]"
203,130,"[157, 328, 287]"
197,130,"[180, 328, 287]"
194,130,"[21, 157, 395]"
193,130,"[533, 271, 287]"
190,130,"[21, 157, 301]"
188,130,"[21, 180, 395]"
184,130,"[21, 180, 301]"
155,130,"[533, 157, 395]"
151,130,"[533, 157, 301]"
149,130,"[533, 180, 395]"
145,130,"[533, 180, 301]"
263,131,"[470, 420, 271]"
252,131,"[157, 420, 287]"
252,131,"[470, 328, 287]"
246,131,"[180, 420, 287]"
243,131,"[21, 470, 395]"
239,131,"[21, 470, 301]"
225,131,"[157, 271, 287]"
224,131,"[328, 420, 271]"
219,131,"[180, 271, 287]"
204,131,"[21, 328, 395]"
204,131,"[533, 470, 395]"
200,131,"[21, 328, 301]"
200,131,"[533, 470, 301]"
181,131,"[157, 180, 395]"
177,131,"[157, 180, 301]"
165,131,"[533, 328, 395]"
162,131,"[21, 533, 269]"
161,131,"[533, 328, 301]"
301,132,"[470, 420, 287]"
274,132,"[470, 271, 287]"
262,132,"[328, 420, 287]"
253,132,"[21, 420, 395]"
249,132,"[21, 420, 301]"
236,132,"[157, 470, 395]"
235,132,"[328, 271, 287]"
232,132,"[157, 470, 301]"
230,132,"[180, 470, 395]"
226,132,"[21, 271, 395]"
226,132,"[180, 470, 301]"
222,132,"[21, 271, 301]"
214,132,"[533, 420, 395]"
210,132,"[533, 420, 301]"
197,132,"[157, 328, 395]"
194,132,"[21, 157, 269]"
193,132,"[157, 328, 301]"
191,132,"[180, 328, 395]"
188,132,"[21, 180, 269]"
187,132,"[533, 271, 395]"
187,132,"[180, 328, 301]"
183,132,"[533, 271, 301]"
155,132,"[533, 157, 269]"
149,132,"[533, 180, 269]"
284,133,"[420, 271, 287]"
