total_points,now_cost,indexes
133,166,"[21, 533, 157, 180]"
123,166,"[21, 533, 157, 34]"
117,166,"[21, 533, 180, 34]"
188,167,"[21, 533, 157, 470]"
182,167,"[21, 533, 180, 470]"
172,167,"[21, 533, 34, 470]"
214,168,"[21, 157, 180, 470]"
204,168,"[21, 157, 34, 470]"
198,168,"[21, 533, 157, 420]"
247,169,"[21, 533, 470, 420]"
230,169,"[21, 157, 470, 328]"
224,169,"[21, 157, 180, 420]"
279,170,"[21, 157, 470, 420]"
273,170,"[21, 180, 470, 420]"
263,170,"[21, 34, 470, 420]"
290,171,"[21, 157, 470, 287]"
289,171,"[21, 470, 328, 420]"
284,171,"[21, 180, 470, 287]"
311,172,"[21, 470, 420, 271]"
305,172,"[21, 470, 420, 289]"
300,172,"[21, 157, 420, 287]"
349,173,"[21, 470, 420, 287]"
322,173,"[21, 470, 271, 287]"
316,173,"[21, 470, 289, 287]"
342,174,"[157, 470, 420, 287]"
336,174,"[180, 470, 420, 287]"
352,175,"[470, 328, 420, 287]"
343,175,"[21, 470, 420, 395]"
374,176,"[470, 420, 271, 287]"
368,176,"[470, 420, 289, 287]"
354,176,"[21, 470, 287, 395]"
364,177,"[21, 420, 287, 395]"
368,178,"[470, 420, 271, 395]"
406,179,"[470, 420, 287, 395]"
402,179,"[470, 420, 287, 301]"
379,179,"[470, 271, 287, 395]"
389,180,"[420, 271, 287, 395]"
406,181,"[470, 420, 287, 269]"
406,181,"[470, 420, 287, 396]"
407,182,"[470, 287, 395, 301]"
417,183,"[420, 287, 395, 301]"
417,184,"[470, 420, 287, 198]"
411,184,"[470, 287, 395, 269]"
421,185,"[420, 287, 395, 269]"
421,185,"[420, 287, 395, 396]"
422,187,"[470, 287, 395, 198]"
432,188,"[420, 287, 395, 198]"
431,188,"[470, 420, 287, 417]"
428,188,"[420, 287, 301, 198]"
429,189,"[420, 287, 395, 415]"
434,190,"[470, 420, 287, 172]"
432,190,"[420, 287, 269, 198]"
450,191,"[470, 420, 287, 29]"
436,191,"[470, 287, 395, 417]"
446,192,"[420, 287, 395, 417]"
442,192,"[420, 287, 301, 417]"
444,193,"[470, 420, 395, 29]"
455,194,"[470, 287, 395, 29]"
451,194,"[470, 287, 301, 29]"
465,195,"[420, 287, 395, 29]"
461,195,"[420, 287, 301, 29]"
465,197,"[420, 287, 269, 29]"
465,197,"[420, 287, 396, 29]"
466,198,"[287, 395, 301, 29]"
466,199,"[470, 287, 198, 29]"
476,200,"[420, 287, 198, 29]"
470,200,"[287, 395, 269, 29]"
470,200,"[287, 395, 396, 29]"
473,201,"[420, 287, 415, 29]"
473,202,"[420, 287, 368, 29]"
481,203,"[287, 395, 198, 29]"
480,203,"[470, 287, 417, 29]"
478,203,"[420, 287, 101, 29]"
490,204,"[420, 287, 417, 29]"
483,205,"[470, 287, 172, 29]"
493,206,"[420, 287, 172, 29]"
484,206,"[420, 395, 417, 29]"
495,207,"[287, 395, 417, 29]"
491,207,"[287, 301, 417, 29]"
497,208,"[420, 287, 29, 463]"
498,209,"[287, 395, 172, 29]"
502,211,"[287, 395, 29, 463]"
498,211,"[287, 301, 29, 463]"
506,212,"[287, 198, 417, 29]"
503,213,"[287, 415, 417, 29]"
509,214,"[287, 198, 172, 29]"
508,215,"[287, 101, 417, 29]"
513,216,"[287, 198, 29, 463]"
512,217,"[420, 417, 172, 29]"
511,217,"[287, 101, 172, 29]"
523,218,"[287, 417, 172, 29]"
516,219,"[420, 417, 29, 463]"
515,219,"[287, 101, 29, 463]"
527,220,"[287, 417, 29, 463]"
518,220,"[470, 287, 29, 113]"
528,221,"[420, 287, 29, 113]"
530,222,"[287, 172, 29, 463]"
533,224,"[287, 395, 29, 113]"
529,224,"[287, 301, 29, 113]"
533,226,"[287, 269, 29, 113]"
533,226,"[287, 396, 29, 113]"
544,229,"[287, 198, 29, 113]"
535,229,"[198, 172, 29, 463]"
541,230,"[420, 287, 417, 239]"
541,230,"[287, 415, 29, 113]"
550,232,"[470, 287, 29, 239]"
547,232,"[420, 417, 29, 113]"
546,232,"[287, 101, 29, 113]"
560,233,"[420, 287, 29, 239]"
558,233,"[287, 417, 29, 113]"
561,235,"[287, 172, 29, 113]"
565,236,"[287, 395, 29, 239]"
561,236,"[287, 301, 29, 239]"
565,237,"[287, 29, 463, 113]"
565,238,"[287, 269, 29, 239]"
576,241,"[287, 198, 29, 239]"
