,Budget,Linear mean cost,Linear mean points,n linear,Non linear cost,Non linear points,Non linear n,Div mean cost,Div mean points,n div,Non div cost,Non div points,Non div n,Both mean cost,Both mean points,n both,Non both cost,Non both points,Non both n
0,500,"{0.8: 488.0, 0.85: 487.0, 0.9: 487.0}","{0.8: 968.0, 0.85: 955.0, 0.9: 978.0}","[33, 29, 17]","{0.8: 484.0, 0.85: 485.0, 0.9: 486.0}","{0.8: 927.0, 0.85: 954.0, 0.9: 942.0}","[17, 21, 33]","{4: 488.0, 3: 489.0, 2: nan}","{4: 983.0, 3: 961.0, 2: nan}","[27, 4, 0]","{4: 484.0, 3: 486.0, 2: 486.0}","{4: 922.0, 3: 954.0, 2: 954.0}","[23, 46, 50]","{'0.8, 2': 488.0, '0.85, 3': 489.0, '0.9, 4': nan}","{'0.8, 2': 985.0, '0.85, 3': 961.0, '0.9, 4': nan}","[26, 4, 0]","{'0.8, 2': 484.0, '0.85, 3': 486.0, '0.9, 4': 486.0}","{'0.8, 2': 922.0, '0.85, 3': 954.0, '0.9, 4': 954.0}","[24, 46, 50]"
1,550,"{0.8: 525.0, 0.85: 523.0, 0.9: 524.0}","{0.8: 1186.0, 0.85: 1179.0, 0.9: 1161.0}","[23, 21, 14]","{0.8: 529.0, 0.85: 530.0, 0.9: 529.0}","{0.8: 1135.0, 0.85: 1144.0, 0.9: 1158.0}","[27, 29, 36]","{4: 528.0, 3: 527.0, 2: nan}","{4: 1187.0, 3: 1184.0, 2: nan}","[15, 7, 0]","{4: 527.0, 3: 527.0, 2: 527.0}","{4: 1147.0, 3: 1154.0, 2: 1159.0}","[35, 43, 50]","{'0.8, 2': 526.0, '0.85, 3': 527.0, '0.9, 4': nan}","{'0.8, 2': 1180.0, '0.85, 3': 1184.0, '0.9, 4': nan}","[13, 7, 0]","{'0.8, 2': 528.0, '0.85, 3': 527.0, '0.9, 4': 527.0}","{'0.8, 2': 1151.0, '0.85, 3': 1154.0, '0.9, 4': 1159.0}","[37, 43, 50]"
2,600,"{0.8: 579.0, 0.85: 581.0, 0.9: 584.0}","{0.8: 1368.0, 0.85: 1378.0, 0.9: 1394.0}","[25, 23, 17]","{0.8: 575.0, 0.85: 574.0, 0.9: 574.0}","{0.8: 1313.0, 0.85: 1309.0, 0.9: 1313.0}","[25, 27, 33]","{4: 580.0, 3: 587.0, 2: nan}","{4: 1372.0, 3: 1414.0, 2: nan}","[23, 9, 0]","{4: 575.0, 3: 575.0, 2: 577.0}","{4: 1314.0, 3: 1325.0, 2: 1341.0}","[27, 41, 50]","{'0.8, 2': 580.0, '0.85, 3': 587.0, '0.9, 4': nan}","{'0.8, 2': 1368.0, '0.85, 3': 1414.0, '0.9, 4': nan}","[22, 9, 0]","{'0.8, 2': 575.0, '0.85, 3': 575.0, '0.9, 4': 577.0}","{'0.8, 2': 1320.0, '0.85, 3': 1325.0, '0.9, 4': 1341.0}","[28, 41, 50]"
3,650,"{0.8: 619.0, 0.85: 617.0, 0.9: 618.0}","{0.8: 1491.0, 0.85: 1481.0, 0.9: 1495.0}","[10, 9, 8]","{0.8: 625.0, 0.85: 625.0, 0.9: 625.0}","{0.8: 1458.0, 0.85: 1461.0, 0.9: 1459.0}","[40, 41, 42]","{4: 622.0, 3: 618.0, 2: 614.0}","{4: 1474.0, 3: 1492.0, 2: 1470.0}","[11, 7, 4]","{4: 624.0, 3: 624.0, 2: 624.0}","{4: 1462.0, 3: 1460.0, 2: 1464.0}","[39, 43, 46]","{'0.8, 2': 618.0, '0.85, 3': 618.0, '0.9, 4': 614.0}","{'0.8, 2': 1495.0, '0.85, 3': 1492.0, '0.9, 4': 1470.0}","[8, 7, 4]","{'0.8, 2': 625.0, '0.85, 3': 624.0, '0.9, 4': 624.0}","{'0.8, 2': 1459.0, '0.85, 3': 1460.0, '0.9, 4': 1464.0}","[42, 43, 46]"
4,700,"{0.8: 684.0, 0.85: 681.0, 0.9: 650.0}","{0.8: 1602.0, 0.85: 1688.0, 0.9: 1606.0}","[16, 3, 1]","{0.8: 668.0, 0.85: 673.0, 0.9: 674.0}","{0.8: 1636.0, 0.85: 1621.0, 0.9: 1625.0}","[34, 47, 49]","{4: 679.0, 3: nan, 2: nan}","{4: 1652.0, 3: nan, 2: nan}","[17, 0, 0]","{4: 670.0, 3: 673.0, 2: 673.0}","{4: 1611.0, 3: 1625.0, 2: 1625.0}","[33, 50, 50]","{'0.8, 2': 681.0, '0.85, 3': nan, '0.9, 4': nan}","{'0.8, 2': 1660.0, '0.85, 3': nan, '0.9, 4': nan}","[11, 0, 0]","{'0.8, 2': 671.0, '0.85, 3': 673.0, '0.9, 4': 673.0}","{'0.8, 2': 1615.0, '0.85, 3': 1625.0, '0.9, 4': 1625.0}","[39, 50, 50]"
5,750,"{0.8: 723.0, 0.85: 726.0, 0.9: 732.0}","{0.8: 1754.0, 0.85: 1755.0, 0.9: 1761.0}","[41, 28, 11]","{0.8: 714.0, 0.85: 715.0, 0.9: 718.0}","{0.8: 1681.0, 0.85: 1724.0, 0.9: 1735.0}","[9, 22, 39]","{4: 725.0, 3: 728.0, 2: 739.0}","{4: 1764.0, 3: 1762.0, 2: 1729.0}","[28, 8, 1]","{4: 716.0, 3: 720.0, 2: 721.0}","{4: 1712.0, 3: 1737.0, 2: 1741.0}","[22, 42, 49]","{'0.8, 2': 725.0, '0.85, 3': 728.0, '0.9, 4': 739.0}","{'0.8, 2': 1764.0, '0.85, 3': 1762.0, '0.9, 4': 1729.0}","[28, 8, 1]","{'0.8, 2': 716.0, '0.85, 3': 720.0, '0.9, 4': 721.0}","{'0.8, 2': 1712.0, '0.85, 3': 1737.0, '0.9, 4': 1741.0}","[22, 42, 49]"
6,800,"{0.8: 768.0, 0.85: 769.0, 0.9: 772.0}","{0.8: 1828.0, 0.85: 1830.0, 0.9: 1853.0}","[45, 42, 32]","{0.8: 762.0, 0.85: 761.0, 0.9: 761.0}","{0.8: 1834.0, 0.85: 1818.0, 0.9: 1784.0}","[5, 8, 18]","{4: 769.0, 3: 776.0, 2: 776.0}","{4: 1844.0, 3: 1853.0, 2: 1813.0}","[39, 16, 7]","{4: 764.0, 3: 764.0, 2: 766.0}","{4: 1772.0, 3: 1816.0, 2: 1831.0}","[11, 34, 43]","{'0.8, 2': 769.0, '0.85, 3': 776.0, '0.9, 4': 776.0}","{'0.8, 2': 1843.0, '0.85, 3': 1853.0, '0.9, 4': 1813.0}","[38, 16, 7]","{'0.8, 2': 764.0, '0.85, 3': 764.0, '0.9, 4': 766.0}","{'0.8, 2': 1780.0, '0.85, 3': 1816.0, '0.9, 4': 1831.0}","[12, 34, 43]"
7,850,"{0.8: 817.0, 0.85: 817.0, 0.9: 818.0}","{0.8: 1927.0, 0.85: 1926.0, 0.9: 1937.0}","[50, 49, 36]","{0.8: nan, 0.85: 828.0, 0.9: 815.0}","{0.8: nan, 0.85: 1979.0, 0.9: 1900.0}","[0, 1, 14]","{4: 818.0, 3: 819.0, 2: 817.0}","{4: 1936.0, 3: 1940.0, 2: 1954.0}","[43, 30, 7]","{4: 811.0, 3: 815.0, 2: 817.0}","{4: 1870.0, 3: 1908.0, 2: 1923.0}","[7, 20, 43]","{'0.8, 2': 818.0, '0.85, 3': 819.0, '0.9, 4': 817.0}","{'0.8, 2': 1936.0, '0.85, 3': 1940.0, '0.9, 4': 1954.0}","[43, 30, 7]","{'0.8, 2': 811.0, '0.85, 3': 815.0, '0.9, 4': 817.0}","{'0.8, 2': 1870.0, '0.85, 3': 1908.0, '0.9, 4': 1923.0}","[7, 20, 43]"
8,900,"{0.8: 869.0, 0.85: 869.0, 0.9: 869.0}","{0.8: 2019.0, 0.85: 2019.0, 0.9: 2011.0}","[50, 49, 40]","{0.8: nan, 0.85: 852.0, 0.9: 867.0}","{0.8: nan, 0.85: 2049.0, 0.9: 2053.0}","[0, 1, 10]","{4: 869.0, 3: 870.0, 2: 866.0}","{4: 2018.0, 3: 2028.0, 2: 2023.0}","[40, 22, 7]","{4: 869.0, 3: 868.0, 2: 869.0}","{4: 2025.0, 3: 2013.0, 2: 2019.0}","[10, 28, 43]","{'0.8, 2': 869.0, '0.85, 3': 870.0, '0.9, 4': 866.0}","{'0.8, 2': 2018.0, '0.85, 3': 2028.0, '0.9, 4': 2023.0}","[40, 22, 7]","{'0.8, 2': 869.0, '0.85, 3': 868.0, '0.9, 4': 869.0}","{'0.8, 2': 2025.0, '0.85, 3': 2013.0, '0.9, 4': 2019.0}","[10, 28, 43]"
