total_points,now_cost,indexes
10,87,"[427, 400]"
44,88,"[427, 315]"
50,89,"[400, 315]"
70,90,"[315, 351]"
75,91,"[315, 263]"
108,92,"[315, 251]"
122,97,"[315, 117]"
146,99,"[251, 117]"
164,101,"[315, 58]"
188,103,"[251, 58]"
190,104,"[315, 33]"
214,106,"[251, 33]"
228,111,"[117, 33]"
240,113,"[93, 33]"
270,115,"[58, 33]"
289,120,"[33, 13]"
