total_points,now_cost,indexes
222,150,"[628, 187, 302]"
220,150,"[627, 187, 302]"
198,150,"[186, 72, 71]"
198,150,"[628, 548, 71]"
196,150,"[627, 548, 71]"
195,150,"[628, 348, 93]"
193,150,"[627, 348, 93]"
158,150,"[628, 72, 71]"
156,150,"[627, 72, 71]"
301,151,"[548, 187, 302]"
281,151,"[159, 187, 348]"
274,151,"[548, 348, 93]"
270,151,"[347, 159, 437]"
269,151,"[347, 159, 373]"
261,151,"[72, 187, 302]"
259,151,"[347, 187, 93]"
252,151,"[186, 348, 437]"
251,151,"[186, 348, 373]"
237,151,"[548, 72, 71]"
234,151,"[72, 348, 93]"
212,151,"[628, 348, 437]"
211,151,"[628, 348, 373]"
210,151,"[627, 348, 437]"
209,151,"[627, 348, 373]"
291,152,"[548, 348, 437]"
290,152,"[548, 348, 373]"
285,152,"[347, 159, 302]"
276,152,"[347, 187, 437]"
275,152,"[347, 187, 373]"
274,152,"[159, 187, 93]"
267,152,"[186, 348, 302]"
251,152,"[72, 348, 437]"
250,152,"[72, 348, 373]"
245,152,"[186, 93, 437]"
244,152,"[186, 93, 373]"
228,152,"[186, 347, 71]"
227,152,"[628, 348, 302]"
225,152,"[627, 348, 302]"
205,152,"[628, 93, 437]"
204,152,"[628, 93, 373]"
203,152,"[627, 93, 437]"
202,152,"[627, 93, 373]"
188,152,"[628, 347, 71]"
186,152,"[627, 347, 71]"
306,153,"[548, 348, 302]"
291,153,"[347, 187, 302]"
291,153,"[159, 187, 437]"
290,153,"[159, 187, 373]"
284,153,"[548, 93, 437]"
283,153,"[548, 93, 373]"
267,153,"[548, 347, 71]"
266,153,"[72, 348, 302]"
264,153,"[347, 348, 93]"
261,153,"[186, 437, 373]"
260,153,"[186, 93, 302]"
244,153,"[72, 93, 437]"
243,153,"[186, 159, 71]"
243,153,"[72, 93, 373]"
227,153,"[72, 347, 71]"
221,153,"[628, 437, 373]"
220,153,"[628, 93, 302]"
219,153,"[627, 437, 373]"
218,153,"[627, 93, 302]"
203,153,"[628, 159, 71]"
201,153,"[627, 159, 71]"
306,154,"[159, 187, 302]"
300,154,"[548, 437, 373]"
299,154,"[548, 93, 302]"
282,154,"[548, 159, 71]"
281,154,"[347, 348, 437]"
280,154,"[347, 348, 373]"
279,154,"[159, 348, 93]"
277,154,"[186, 437, 302]"
276,154,"[186, 373, 302]"
260,154,"[72, 437, 373]"
259,154,"[72, 93, 302]"
249,154,"[186, 187, 71]"
242,154,"[72, 159, 71]"
237,154,"[628, 437, 302]"
236,154,"[628, 373, 302]"
235,154,"[627, 437, 302]"
234,154,"[627, 373, 302]"
209,154,"[628, 187, 71]"
207,154,"[627, 187, 71]"
316,155,"[548, 437, 302]"
315,155,"[548, 373, 302]"
296,155,"[347, 348, 302]"
296,155,"[159, 348, 437]"
295,155,"[159, 348, 373]"
288,155,"[548, 187, 71]"
285,155,"[187, 348, 93]"
276,155,"[72, 437, 302]"
275,155,"[72, 373, 302]"
274,155,"[347, 93, 437]"
273,155,"[347, 93, 373]"
248,155,"[72, 187, 71]"
311,156,"[159, 348, 302]"
302,156,"[187, 348, 437]"
301,156,"[187, 348, 373]"
290,156,"[347, 437, 373]"
289,156,"[347, 93, 302]"
289,156,"[159, 93, 437]"
288,156,"[159, 93, 373]"
272,156,"[347, 159, 71]"
254,156,"[186, 348, 71]"
214,156,"[628, 348, 71]"
212,156,"[627, 348, 71]"
317,157,"[187, 348, 302]"
306,157,"[347, 437, 302]"
305,157,"[347, 373, 302]"
305,157,"[159, 437, 373]"
304,157,"[159, 93, 302]"
295,157,"[187, 93, 437]"
294,157,"[187, 93, 373]"
293,157,"[548, 348, 71]"
278,157,"[347, 187, 71]"
253,157,"[72, 348, 71]"
247,157,"[186, 93, 71]"
207,157,"[628, 93, 71]"
205,157,"[627, 93, 71]"
321,158,"[159, 437, 302]"
320,158,"[159, 373, 302]"
311,158,"[187, 437, 373]"
310,158,"[187, 93, 302]"
293,158,"[159, 187, 71]"
286,158,"[548, 93, 71]"
264,158,"[186, 437, 71]"
263,158,"[186, 373, 71]"
246,158,"[72, 93, 71]"
224,158,"[628, 437, 71]"
223,158,"[628, 373, 71]"
222,158,"[627, 437, 71]"
221,158,"[627, 373, 71]"
327,159,"[187, 437, 302]"
326,159,"[187, 373, 302]"
303,159,"[548, 437, 71]"
302,159,"[548, 373, 71]"
300,159,"[348, 93, 437]"
299,159,"[348, 93, 373]"
283,159,"[347, 348, 71]"
279,159,"[186, 302, 71]"
263,159,"[72, 437, 71]"
262,159,"[72, 373, 71]"
239,159,"[628, 302, 71]"
237,159,"[627, 302, 71]"
318,160,"[548, 302, 71]"
316,160,"[348, 437, 373]"
315,160,"[348, 93, 302]"
298,160,"[159, 348, 71]"
278,160,"[72, 302, 71]"
276,160,"[347, 93, 71]"
158,160,"[186, 628, 51]"
156,160,"[186, 627, 51]"
116,160,"[628, 627, 51]"
332,161,"[348, 437, 302]"
331,161,"[348, 373, 302]"
309,161,"[93, 437, 373]"
304,161,"[187, 348, 71]"
293,161,"[347, 437, 71]"
292,161,"[347, 373, 71]"
291,161,"[159, 93, 71]"
237,161,"[186, 548, 51]"
197,161,"[186, 72, 51]"
197,161,"[628, 548, 51]"
195,161,"[627, 548, 51]"
161,161,"[186, 628, 161]"
159,161,"[186, 627, 161]"
157,161,"[628, 72, 51]"
155,161,"[627, 72, 51]"
119,161,"[628, 627, 161]"
325,162,"[93, 437, 302]"
324,162,"[93, 373, 302]"
308,162,"[347, 302, 71]"
308,162,"[159, 437, 71]"
307,162,"[159, 373, 71]"
297,162,"[187, 93, 71]"
240,162,"[186, 548, 161]"
236,162,"[548, 72, 51]"
200,162,"[186, 72, 161]"
200,162,"[628, 548, 161]"
198,162,"[627, 548, 161]"
160,162,"[628, 72, 161]"
158,162,"[627, 72, 161]"
341,163,"[437, 373, 302]"
323,163,"[159, 302, 71]"
314,163,"[187, 437, 71]"
313,163,"[187, 373, 71]"
239,163,"[548, 72, 161]"
227,163,"[186, 347, 51]"
187,163,"[628, 347, 51]"
185,163,"[627, 347, 51]"
329,164,"[187, 302, 71]"
302,164,"[348, 93, 71]"
266,164,"[548, 347, 51]"
242,164,"[186, 159, 51]"
230,164,"[186, 347, 161]"
226,164,"[72, 347, 51]"
202,164,"[628, 159, 51]"
200,164,"[627, 159, 51]"
190,164,"[628, 347, 161]"
188,164,"[627, 347, 161]"
319,165,"[348, 437, 71]"
318,165,"[348, 373, 71]"
281,165,"[548, 159, 51]"
269,165,"[548, 347, 161]"
248,165,"[186, 187, 51]"
245,165,"[186, 159, 161]"
241,165,"[72, 159, 51]"
229,165,"[72, 347, 161]"
208,165,"[628, 187, 51]"
206,165,"[627, 187, 51]"
205,165,"[628, 159, 161]"
203,165,"[627, 159, 161]"
334,166,"[348, 302, 71]"
312,166,"[93, 437, 71]"
311,166,"[93, 373, 71]"
287,166,"[548, 187, 51]"
284,166,"[548, 159, 161]"
251,166,"[186, 187, 161]"
247,166,"[72, 187, 51]"
244,166,"[72, 159, 161]"
211,166,"[628, 187, 161]"
209,166,"[627, 187, 161]"
328,167,"[437, 373, 71]"
327,167,"[93, 302, 71]"
290,167,"[548, 187, 161]"
271,167,"[347, 159, 51]"
253,167,"[186, 348, 51]"
250,167,"[72, 187, 161]"
213,167,"[628, 348, 51]"
211,167,"[627, 348, 51]"
344,168,"[437, 302, 71]"
343,168,"[373, 302, 71]"
292,168,"[548, 348, 51]"
277,168,"[347, 187, 51]"
274,168,"[347, 159, 161]"
256,168,"[186, 348, 161]"
252,168,"[72, 348, 51]"
246,168,"[186, 93, 51]"
216,168,"[628, 348, 161]"
214,168,"[627, 348, 161]"
206,168,"[628, 93, 51]"
204,168,"[627, 93, 51]"
295,169,"[548, 348, 161]"
292,169,"[159, 187, 51]"
285,169,"[548, 93, 51]"
280,169,"[347, 187, 161]"
263,169,"[186, 437, 51]"
262,169,"[186, 373, 51]"
255,169,"[72, 348, 161]"
249,169,"[186, 93, 161]"
245,169,"[72, 93, 51]"
223,169,"[628, 437, 51]"
222,169,"[628, 373, 51]"
221,169,"[627, 437, 51]"
220,169,"[627, 373, 51]"
209,169,"[628, 93, 161]"
207,169,"[627, 93, 161]"
302,170,"[548, 437, 51]"
301,170,"[548, 373, 51]"
295,170,"[159, 187, 161]"
288,170,"[548, 93, 161]"
282,170,"[347, 348, 51]"
278,170,"[186, 302, 51]"
266,170,"[186, 437, 161]"
265,170,"[186, 373, 161]"
262,170,"[72, 437, 51]"
261,170,"[72, 373, 51]"
248,170,"[72, 93, 161]"
238,170,"[628, 302, 51]"
236,170,"[627, 302, 51]"
226,170,"[628, 437, 161]"
225,170,"[628, 373, 161]"
224,170,"[627, 437, 161]"
223,170,"[627, 373, 161]"
317,171,"[548, 302, 51]"
305,171,"[548, 437, 161]"
304,171,"[548, 373, 161]"
297,171,"[159, 348, 51]"
285,171,"[347, 348, 161]"
281,171,"[186, 302, 161]"
277,171,"[72, 302, 51]"
275,171,"[347, 93, 51]"
265,171,"[72, 437, 161]"
264,171,"[72, 373, 161]"
241,171,"[628, 302, 161]"
239,171,"[627, 302, 161]"
320,172,"[548, 302, 161]"
303,172,"[187, 348, 51]"
300,172,"[159, 348, 161]"
292,172,"[347, 437, 51]"
291,172,"[347, 373, 51]"
290,172,"[159, 93, 51]"
280,172,"[72, 302, 161]"
278,172,"[347, 93, 161]"
307,173,"[347, 302, 51]"
307,173,"[159, 437, 51]"
306,173,"[159, 373, 51]"
306,173,"[187, 348, 161]"
296,173,"[187, 93, 51]"
295,173,"[347, 437, 161]"
294,173,"[347, 373, 161]"
293,173,"[159, 93, 161]"
322,174,"[159, 302, 51]"
313,174,"[187, 437, 51]"
312,174,"[187, 373, 51]"
310,174,"[347, 302, 161]"
310,174,"[159, 437, 161]"
309,174,"[159, 373, 161]"
299,174,"[187, 93, 161]"
265,174,"[186, 71, 51]"
225,174,"[628, 71, 51]"
223,174,"[627, 71, 51]"
328,175,"[187, 302, 51]"
325,175,"[159, 302, 161]"
316,175,"[187, 437, 161]"
315,175,"[187, 373, 161]"
304,175,"[548, 71, 51]"
301,175,"[348, 93, 51]"
268,175,"[186, 71, 161]"
264,175,"[72, 71, 51]"
228,175,"[628, 71, 161]"
226,175,"[627, 71, 161]"
331,176,"[187, 302, 161]"
318,176,"[348, 437, 51]"
317,176,"[348, 373, 51]"
307,176,"[548, 71, 161]"
304,176,"[348, 93, 161]"
267,176,"[72, 71, 161]"
333,177,"[348, 302, 51]"
321,177,"[348, 437, 161]"
320,177,"[348, 373, 161]"
311,177,"[93, 437, 51]"
310,177,"[93, 373, 51]"
294,177,"[347, 71, 51]"
336,178,"[348, 302, 161]"
327,178,"[437, 373, 51]"
326,178,"[93, 302, 51]"
314,178,"[93, 437, 161]"
313,178,"[93, 373, 161]"
309,178,"[159, 71, 51]"
297,178,"[347, 71, 161]"
231,178,"[186, 628, 209]"
229,178,"[186, 627, 209]"
189,178,"[628, 627, 209]"
343,179,"[437, 302, 51]"
342,179,"[373, 302, 51]"
330,179,"[437, 373, 161]"
329,179,"[93, 302, 161]"
315,179,"[187, 71, 51]"
312,179,"[159, 71, 161]"
310,179,"[186, 548, 209]"
270,179,"[186, 72, 209]"
270,179,"[628, 548, 209]"
268,179,"[627, 548, 209]"
230,179,"[628, 72, 209]"
228,179,"[627, 72, 209]"
346,180,"[437, 302, 161]"
345,180,"[373, 302, 161]"
318,180,"[187, 71, 161]"
309,180,"[548, 72, 209]"
320,181,"[348, 71, 51]"
300,181,"[186, 347, 209]"
260,181,"[628, 347, 209]"
258,181,"[627, 347, 209]"
339,182,"[548, 347, 209]"
323,182,"[348, 71, 161]"
315,182,"[186, 159, 209]"
313,182,"[93, 71, 51]"
299,182,"[72, 347, 209]"
275,182,"[628, 159, 209]"
273,182,"[627, 159, 209]"
354,183,"[548, 159, 209]"
330,183,"[437, 71, 51]"
329,183,"[373, 71, 51]"
321,183,"[186, 187, 209]"
316,183,"[93, 71, 161]"
314,183,"[72, 159, 209]"
281,183,"[628, 187, 209]"
279,183,"[627, 187, 209]"
360,184,"[548, 187, 209]"
345,184,"[302, 71, 51]"
333,184,"[437, 71, 161]"
332,184,"[373, 71, 161]"
320,184,"[72, 187, 209]"
348,185,"[302, 71, 161]"
344,185,"[347, 159, 209]"
326,185,"[186, 348, 209]"
286,185,"[628, 348, 209]"
284,185,"[627, 348, 209]"
229,185,"[186, 628, 235]"
227,185,"[186, 627, 235]"
187,185,"[628, 627, 235]"
365,186,"[548, 348, 209]"
350,186,"[347, 187, 209]"
325,186,"[72, 348, 209]"
319,186,"[186, 93, 209]"
308,186,"[186, 548, 235]"
279,186,"[628, 93, 209]"
277,186,"[627, 93, 209]"
268,186,"[186, 72, 235]"
268,186,"[628, 548, 235]"
267,186,"[186, 51, 161]"
266,186,"[627, 548, 235]"
228,186,"[628, 72, 235]"
227,186,"[628, 51, 161]"
226,186,"[627, 72, 235]"
225,186,"[627, 51, 161]"
365,187,"[159, 187, 209]"
358,187,"[548, 93, 209]"
336,187,"[186, 437, 209]"
335,187,"[186, 373, 209]"
318,187,"[72, 93, 209]"
307,187,"[548, 72, 235]"
306,187,"[548, 51, 161]"
296,187,"[628, 437, 209]"
295,187,"[628, 373, 209]"
294,187,"[627, 437, 209]"
293,187,"[627, 373, 209]"
266,187,"[72, 51, 161]"
375,188,"[548, 437, 209]"
374,188,"[548, 373, 209]"
355,188,"[347, 348, 209]"
351,188,"[186, 302, 209]"
335,188,"[72, 437, 209]"
334,188,"[72, 373, 209]"
311,188,"[628, 302, 209]"
309,188,"[627, 302, 209]"
298,188,"[186, 347, 235]"
258,188,"[628, 347, 235]"
256,188,"[627, 347, 235]"
390,189,"[548, 302, 209]"
370,189,"[159, 348, 209]"
350,189,"[72, 302, 209]"
348,189,"[347, 93, 209]"
337,189,"[548, 347, 235]"
313,189,"[186, 159, 235]"
297,189,"[72, 347, 235]"
296,189,"[347, 51, 161]"
273,189,"[628, 159, 235]"
271,189,"[627, 159, 235]"
376,190,"[187, 348, 209]"
365,190,"[347, 437, 209]"
364,190,"[347, 373, 209]"
363,190,"[159, 93, 209]"
352,190,"[548, 159, 235]"
319,190,"[186, 187, 235]"
312,190,"[72, 159, 235]"
311,190,"[159, 51, 161]"
279,190,"[628, 187, 235]"
277,190,"[627, 187, 235]"
380,191,"[347, 302, 209]"
380,191,"[159, 437, 209]"
379,191,"[159, 373, 209]"
369,191,"[187, 93, 209]"
358,191,"[548, 187, 235]"
318,191,"[72, 187, 235]"
317,191,"[187, 51, 161]"
395,192,"[159, 302, 209]"
386,192,"[187, 437, 209]"
385,192,"[187, 373, 209]"
342,192,"[347, 159, 235]"
338,192,"[186, 71, 209]"
324,192,"[186, 348, 235]"
298,192,"[628, 71, 209]"
296,192,"[627, 71, 209]"
284,192,"[628, 348, 235]"
282,192,"[627, 348, 235]"
401,193,"[187, 302, 209]"
377,193,"[548, 71, 209]"
374,193,"[348, 93, 209]"
363,193,"[548, 348, 235]"
348,193,"[347, 187, 235]"
337,193,"[72, 71, 209]"
323,193,"[72, 348, 235]"
322,193,"[348, 51, 161]"
317,193,"[186, 93, 235]"
277,193,"[628, 93, 235]"
275,193,"[627, 93, 235]"
186,193,"[186, 628, 28]"
184,193,"[186, 627, 28]"
144,193,"[628, 627, 28]"
391,194,"[348, 437, 209]"
390,194,"[348, 373, 209]"
363,194,"[159, 187, 235]"
356,194,"[548, 93, 235]"
334,194,"[186, 437, 235]"
333,194,"[186, 373, 235]"
316,194,"[72, 93, 235]"
315,194,"[93, 51, 161]"
294,194,"[628, 437, 235]"
293,194,"[628, 373, 235]"
292,194,"[627, 437, 235]"
291,194,"[627, 373, 235]"
265,194,"[186, 548, 28]"
225,194,"[186, 72, 28]"
225,194,"[628, 548, 28]"
223,194,"[627, 548, 28]"
185,194,"[628, 72, 28]"
183,194,"[627, 72, 28]"
406,195,"[348, 302, 209]"
384,195,"[93, 437, 209]"
383,195,"[93, 373, 209]"
373,195,"[548, 437, 235]"
372,195,"[548, 373, 235]"
367,195,"[347, 71, 209]"
353,195,"[347, 348, 235]"
349,195,"[186, 302, 235]"
333,195,"[72, 437, 235]"
332,195,"[72, 373, 235]"
332,195,"[437, 51, 161]"
331,195,"[373, 51, 161]"
309,195,"[628, 302, 235]"
307,195,"[627, 302, 235]"
264,195,"[548, 72, 28]"
400,196,"[437, 373, 209]"
399,196,"[93, 302, 209]"
388,196,"[548, 302, 235]"
382,196,"[159, 71, 209]"
368,196,"[159, 348, 235]"
348,196,"[72, 302, 235]"
347,196,"[302, 51, 161]"
346,196,"[347, 93, 235]"
255,196,"[186, 347, 28]"
215,196,"[628, 347, 28]"
213,196,"[627, 347, 28]"
416,197,"[437, 302, 209]"
415,197,"[373, 302, 209]"
388,197,"[187, 71, 209]"
374,197,"[187, 348, 235]"
363,197,"[347, 437, 235]"
362,197,"[347, 373, 235]"
361,197,"[159, 93, 235]"
294,197,"[548, 347, 28]"
270,197,"[186, 159, 28]"
254,197,"[72, 347, 28]"
230,197,"[628, 159, 28]"
228,197,"[627, 159, 28]"
378,198,"[347, 302, 235]"
378,198,"[159, 437, 235]"
377,198,"[159, 373, 235]"
367,198,"[187, 93, 235]"
309,198,"[548, 159, 28]"
276,198,"[186, 187, 28]"
269,198,"[72, 159, 28]"
236,198,"[628, 187, 28]"
234,198,"[627, 187, 28]"
393,199,"[159, 302, 235]"
393,199,"[348, 71, 209]"
384,199,"[187, 437, 235]"
383,199,"[187, 373, 235]"
336,199,"[186, 71, 235]"
315,199,"[548, 187, 28]"
296,199,"[628, 71, 235]"
294,199,"[627, 71, 235]"
275,199,"[72, 187, 28]"
399,200,"[187, 302, 235]"
386,200,"[93, 71, 209]"
375,200,"[548, 71, 235]"
372,200,"[348, 93, 235]"
335,200,"[72, 71, 235]"
334,200,"[71, 51, 161]"
299,200,"[347, 159, 28]"
281,200,"[186, 348, 28]"
241,200,"[628, 348, 28]"
239,200,"[627, 348, 28]"
403,201,"[437, 71, 209]"
402,201,"[373, 71, 209]"
389,201,"[348, 437, 235]"
388,201,"[348, 373, 235]"
320,201,"[548, 348, 28]"
305,201,"[347, 187, 28]"
280,201,"[72, 348, 28]"
274,201,"[186, 93, 28]"
234,201,"[628, 93, 28]"
232,201,"[627, 93, 28]"
418,202,"[302, 71, 209]"
404,202,"[348, 302, 235]"
382,202,"[93, 437, 235]"
381,202,"[93, 373, 235]"
365,202,"[347, 71, 235]"
320,202,"[159, 187, 28]"
313,202,"[548, 93, 28]"
291,202,"[186, 437, 28]"
290,202,"[186, 373, 28]"
273,202,"[72, 93, 28]"
251,202,"[628, 437, 28]"
250,202,"[628, 373, 28]"
249,202,"[627, 437, 28]"
248,202,"[627, 373, 28]"
398,203,"[437, 373, 235]"
397,203,"[93, 302, 235]"
380,203,"[159, 71, 235]"
337,203,"[186, 51, 209]"
330,203,"[548, 437, 28]"
329,203,"[548, 373, 28]"
310,203,"[347, 348, 28]"
306,203,"[186, 302, 28]"
297,203,"[628, 51, 209]"
295,203,"[627, 51, 209]"
290,203,"[72, 437, 28]"
289,203,"[72, 373, 28]"
266,203,"[628, 302, 28]"
264,203,"[627, 302, 28]"
414,204,"[437, 302, 235]"
413,204,"[373, 302, 235]"
386,204,"[187, 71, 235]"
376,204,"[548, 51, 209]"
345,204,"[548, 302, 28]"
340,204,"[186, 161, 209]"
336,204,"[72, 51, 209]"
325,204,"[159, 348, 28]"
305,204,"[72, 302, 28]"
303,204,"[347, 93, 28]"
300,204,"[628, 161, 209]"
298,204,"[627, 161, 209]"
379,205,"[548, 161, 209]"
339,205,"[72, 161, 209]"
331,205,"[187, 348, 28]"
320,205,"[347, 437, 28]"
319,205,"[347, 373, 28]"
318,205,"[159, 93, 28]"
217,205,"[186, 628, 257]"
215,205,"[186, 627, 257]"
175,205,"[628, 627, 257]"
391,206,"[348, 71, 235]"
366,206,"[347, 51, 209]"
335,206,"[347, 302, 28]"
335,206,"[159, 437, 28]"
334,206,"[159, 373, 28]"
324,206,"[187, 93, 28]"
296,206,"[186, 548, 257]"
256,206,"[186, 72, 257]"
256,206,"[628, 548, 257]"
254,206,"[627, 548, 257]"
216,206,"[628, 72, 257]"
214,206,"[627, 72, 257]"
384,207,"[93, 71, 235]"
381,207,"[159, 51, 209]"
369,207,"[347, 161, 209]"
350,207,"[159, 302, 28]"
341,207,"[187, 437, 28]"
340,207,"[187, 373, 28]"
295,207,"[548, 72, 257]"
293,207,"[186, 71, 28]"
253,207,"[628, 71, 28]"
251,207,"[627, 71, 28]"
401,208,"[437, 71, 235]"
400,208,"[373, 71, 235]"
387,208,"[187, 51, 209]"
384,208,"[159, 161, 209]"
356,208,"[187, 302, 28]"
332,208,"[548, 71, 28]"
329,208,"[348, 93, 28]"
292,208,"[72, 71, 28]"
286,208,"[186, 347, 257]"
246,208,"[628, 347, 257]"
244,208,"[627, 347, 257]"
416,209,"[302, 71, 235]"
390,209,"[187, 161, 209]"
346,209,"[348, 437, 28]"
345,209,"[348, 373, 28]"
325,209,"[548, 347, 257]"
301,209,"[186, 159, 257]"
285,209,"[72, 347, 257]"
261,209,"[628, 159, 257]"
259,209,"[627, 159, 257]"
392,210,"[348, 51, 209]"
361,210,"[348, 302, 28]"
340,210,"[548, 159, 257]"
339,210,"[93, 437, 28]"
338,210,"[93, 373, 28]"
335,210,"[186, 51, 235]"
322,210,"[347, 71, 28]"
307,210,"[186, 187, 257]"
300,210,"[72, 159, 257]"
295,210,"[628, 51, 235]"
293,210,"[627, 51, 235]"
267,210,"[628, 187, 257]"
265,210,"[627, 187, 257]"
395,211,"[348, 161, 209]"
385,211,"[93, 51, 209]"
374,211,"[548, 51, 235]"
355,211,"[437, 373, 28]"
354,211,"[93, 302, 28]"
346,211,"[548, 187, 257]"
338,211,"[186, 161, 235]"
337,211,"[159, 71, 28]"
