total_points,now_cost,indexes
48,90,"[186, 628]"
127,91,"[186, 548]"
87,91,"[628, 548]"
117,93,"[186, 347]"
156,94,"[548, 347]"
132,94,"[186, 159]"
171,95,"[548, 159]"
138,95,"[186, 187]"
177,96,"[548, 187]"
161,97,"[347, 159]"
182,98,"[548, 348]"
182,99,"[159, 187]"
192,100,"[548, 437]"
191,100,"[548, 373]"
207,101,"[548, 302]"
193,102,"[187, 348]"
197,103,"[347, 302]"
197,103,"[159, 437]"
212,104,"[159, 302]"
203,104,"[187, 437]"
218,105,"[187, 302]"
208,106,"[348, 437]"
223,107,"[348, 302]"
217,108,"[437, 373]"
233,109,"[437, 302]"
232,109,"[373, 302]"
235,114,"[302, 71]"
237,126,"[302, 161]"
266,134,"[548, 209]"
256,136,"[347, 209]"
271,137,"[159, 209]"
277,138,"[187, 209]"
282,140,"[348, 209]"
292,142,"[437, 209]"
291,142,"[373, 209]"
307,143,"[302, 209]"
294,147,"[71, 209]"
305,150,"[302, 235]"
296,159,"[161, 209]"
300,177,"[548, 394]"
305,180,"[159, 394]"
311,181,"[187, 394]"
364,183,"[209, 235]"
316,183,"[348, 394]"
326,185,"[437, 394]"
325,185,"[373, 394]"
341,186,"[302, 394]"
328,190,"[71, 394]"
330,202,"[161, 394]"
400,219,"[209, 394]"
398,226,"[235, 394]"
