total_points,now_cost,indexes
10,87,"[209, 590]"
7,87,"[209, 109]"
44,88,"[209, 524]"
30,88,"[209, 189]"
13,88,"[590, 109]"
50,89,"[590, 524]"
47,89,"[109, 524]"
70,90,"[524, 189]"
68,90,"[209, 347]"
75,91,"[524, 107]"
74,91,"[590, 347]"
71,91,"[109, 347]"
108,92,"[524, 347]"
94,92,"[189, 347]"
99,93,"[107, 347]"
122,97,"[524, 110]"
111,97,"[347, 585]"
113,98,"[107, 110]"
146,99,"[347, 110]"
134,99,"[524, 175]"
132,99,"[524, 258]"
164,101,"[524, 85]"
158,101,"[347, 175]"
156,101,"[347, 258]"
188,103,"[347, 85]"
190,104,"[524, 493]"
176,104,"[189, 493]"
182,105,"[347, 396]"
214,106,"[347, 493]"
207,108,"[347, 326]"
202,108,"[110, 85]"
214,110,"[175, 85]"
212,110,"[258, 85]"
228,111,"[110, 493]"
240,113,"[175, 493]"
238,113,"[258, 493]"
238,114,"[85, 396]"
270,115,"[85, 493]"
247,116,"[347, 437]"
264,117,"[396, 493]"
263,117,"[85, 326]"
289,120,"[493, 326]"
273,123,"[175, 437]"
271,123,"[258, 437]"
303,125,"[85, 437]"
290,125,"[85, 43]"
297,127,"[396, 437]"
329,128,"[493, 437]"
316,128,"[493, 43]"
322,130,"[326, 437]"
349,138,"[437, 43]"
355,159,"[437, 234]"
342,159,"[43, 234]"
353,167,"[493, 23]"
386,177,"[437, 23]"
373,177,"[43, 23]"
382,189,"[437, 280]"
379,198,"[234, 23]"
406,228,"[23, 280]"
