total_points,now_cost,indexes
15,131,"[209, 590, 109]"
52,132,"[209, 590, 524]"
49,132,"[209, 109, 524]"
38,132,"[209, 590, 189]"
72,133,"[209, 524, 189]"
55,133,"[590, 109, 524]"
78,134,"[590, 524, 189]"
77,134,"[209, 524, 107]"
76,134,"[209, 590, 347]"
110,135,"[209, 524, 347]"
96,135,"[209, 189, 347]"
83,135,"[590, 524, 107]"
116,136,"[590, 524, 347]"
113,136,"[109, 524, 347]"
136,137,"[524, 189, 347]"
141,138,"[524, 107, 347]"
127,138,"[189, 107, 347]"
130,141,"[590, 524, 110]"
153,142,"[524, 347, 585]"
150,142,"[524, 189, 110]"
148,142,"[209, 347, 110]"
155,143,"[524, 107, 110]"
154,143,"[590, 347, 110]"
188,144,"[524, 347, 110]"
174,144,"[189, 347, 110]"
166,144,"[209, 524, 85]"
179,145,"[107, 347, 110]"
200,146,"[524, 347, 175]"
198,146,"[524, 347, 258]"
192,146,"[524, 189, 85]"
197,147,"[524, 107, 85]"
230,148,"[524, 347, 85]"
216,148,"[189, 347, 85]"
221,149,"[107, 347, 85]"
218,149,"[524, 189, 493]"
224,150,"[524, 347, 396]"
223,150,"[524, 107, 493]"
256,151,"[524, 347, 493]"
242,151,"[189, 347, 493]"
247,152,"[107, 347, 493]"
249,153,"[524, 347, 326]"
268,155,"[347, 110, 85]"
256,155,"[524, 175, 85]"
270,156,"[524, 110, 493]"
259,156,"[347, 585, 493]"
280,157,"[347, 175, 85]"
278,157,"[347, 258, 85]"
294,158,"[347, 110, 493]"
282,158,"[524, 175, 493]"
312,160,"[524, 85, 493]"
306,160,"[347, 175, 493]"
304,160,"[347, 258, 493]"
336,162,"[347, 85, 493]"
330,164,"[347, 396, 493]"
329,164,"[347, 85, 326]"
331,165,"[524, 493, 326]"
355,167,"[347, 493, 326]"
350,167,"[110, 85, 493]"
343,167,"[347, 493, 62]"
362,169,"[175, 85, 493]"
360,169,"[258, 85, 493]"
356,171,"[175, 396, 493]"
369,172,"[347, 85, 437]"
369,172,"[110, 493, 326]"
386,173,"[85, 396, 493]"
371,173,"[524, 493, 437]"
381,174,"[175, 493, 326]"
379,174,"[258, 493, 326]"
395,175,"[347, 493, 437]"
382,175,"[347, 493, 43]"
411,176,"[85, 493, 326]"
399,176,"[85, 493, 62]"
405,178,"[396, 493, 326]"
404,178,"[85, 493, 480]"
411,179,"[85, 493, 45]"
409,180,"[110, 493, 437]"
418,181,"[493, 326, 62]"
421,182,"[175, 493, 437]"
419,182,"[258, 493, 437]"
423,183,"[493, 326, 480]"
451,184,"[85, 493, 437]"
438,184,"[85, 493, 43]"
430,184,"[493, 326, 45]"
445,186,"[396, 493, 437]"
444,186,"[85, 326, 437]"
470,189,"[493, 326, 437]"
458,189,"[493, 62, 437]"
457,189,"[493, 326, 43]"
463,191,"[493, 480, 437]"
470,192,"[493, 45, 437]"
471,194,"[85, 437, 43]"
497,197,"[493, 437, 43]"
490,199,"[326, 437, 43]"
478,199,"[62, 437, 43]"
483,201,"[480, 437, 43]"
490,202,"[45, 437, 43]"
503,218,"[493, 437, 234]"
496,220,"[326, 437, 234]"
523,228,"[437, 43, 234]"
508,233,"[85, 437, 23]"
534,236,"[493, 437, 23]"
521,236,"[493, 43, 23]"
527,238,"[326, 437, 23]"
527,241,"[45, 437, 23]"
554,246,"[437, 43, 23]"
530,248,"[493, 437, 280]"
550,258,"[437, 43, 280]"
560,267,"[437, 234, 23]"
556,279,"[437, 234, 280]"
587,297,"[437, 23, 280]"
574,297,"[43, 23, 280]"
580,318,"[234, 23, 280]"
