total_points,now_cost,indexes
96,129,"[575, 164, 51]"
169,130,"[575, 164, 336]"
133,130,"[575, 51, 336]"
127,130,"[164, 51, 336]"
171,132,"[575, 164, 70]"
144,132,"[575, 164, 293]"
208,133,"[575, 336, 70]"
202,133,"[164, 336, 70]"
181,133,"[575, 336, 293]"
183,135,"[575, 70, 293]"
214,136,"[336, 70, 293]"
215,140,"[575, 336, 52]"
209,140,"[164, 336, 52]"
217,142,"[575, 70, 52]"
248,143,"[336, 70, 52]"
221,143,"[336, 293, 52]"
248,144,"[575, 336, 67]"
242,144,"[164, 336, 67]"
250,146,"[575, 70, 67]"
281,147,"[336, 70, 67]"
254,147,"[336, 293, 67]"
257,148,"[575, 336, 478]"
256,149,"[70, 293, 67]"
273,150,"[575, 336, 500]"
268,150,"[336, 70, 68]"
290,151,"[336, 70, 478]"
275,152,"[575, 70, 500]"
306,153,"[336, 70, 500]"
288,154,"[336, 52, 67]"
290,156,"[336, 70, 425]"
297,158,"[336, 52, 478]"
313,160,"[336, 52, 500]"
299,160,"[70, 52, 478]"
308,161,"[336, 67, 68]"
330,162,"[336, 67, 478]"
315,162,"[70, 52, 500]"
315,163,"[575, 67, 500]"
346,164,"[336, 67, 500]"
332,164,"[70, 67, 478]"
348,166,"[70, 67, 500]"
333,167,"[336, 68, 500]"
355,168,"[336, 478, 500]"
357,170,"[70, 478, 500]"
355,173,"[336, 500, 425]"
366,175,"[336, 67, 355]"
357,175,"[70, 500, 425]"
368,177,"[70, 67, 355]"
364,177,"[52, 478, 500]"
375,179,"[336, 478, 355]"
375,180,"[67, 68, 500]"
397,181,"[67, 478, 500]"
391,181,"[336, 500, 355]"
377,181,"[70, 478, 355]"
393,183,"[70, 500, 355]"
397,186,"[67, 500, 425]"
406,190,"[478, 500, 425]"
400,190,"[52, 500, 355]"
417,192,"[67, 478, 355]"
403,192,"[67, 500, 213]"
433,194,"[67, 500, 355]"
412,196,"[478, 500, 213]"
420,197,"[68, 500, 355]"
442,198,"[478, 500, 355]"
426,201,"[478, 425, 355]"
442,203,"[500, 425, 355]"
446,208,"[336, 500, 143]"
448,209,"[500, 213, 355]"
448,210,"[70, 500, 143]"
455,217,"[52, 500, 143]"
450,218,"[67, 68, 143]"
472,219,"[67, 478, 143]"
466,219,"[336, 355, 143]"
488,221,"[67, 500, 143]"
468,221,"[70, 355, 143]"
475,224,"[68, 500, 143]"
497,225,"[478, 500, 143]"
481,228,"[478, 425, 143]"
497,230,"[500, 425, 143]"
508,232,"[67, 355, 143]"
517,236,"[478, 355, 143]"
503,236,"[500, 213, 143]"
533,238,"[500, 355, 143]"
517,241,"[425, 355, 143]"
523,247,"[213, 355, 143]"
520,254,"[478, 355, 403]"
536,256,"[500, 355, 403]"
538,262,"[67, 143, 97]"
547,266,"[478, 143, 97]"
563,268,"[500, 143, 97]"
547,271,"[425, 143, 97]"
548,274,"[355, 184, 143]"
566,277,"[67, 143, 403]"
553,277,"[213, 143, 97]"
583,279,"[355, 143, 97]"
575,281,"[478, 143, 403]"
591,283,"[500, 143, 403]"
581,292,"[213, 143, 403]"
611,294,"[355, 143, 403]"
586,297,"[355, 97, 403]"
606,319,"[184, 143, 403]"
641,324,"[143, 97, 403]"
