cost,points_total,indexes
463,552,"[444, 446, 529, 526, 540, 509, 615, 614, 530, 416, 133]"
452,412,"[444, 446, 529, 526, 540, 509, 613, 614, 530, 416, 607]"
453,438,"[444, 446, 529, 526, 540, 509, 613, 614, 530, 416, 596]"
454,490,"[444, 446, 529, 526, 540, 509, 613, 614, 530, 416, 527]"
455,506,"[444, 446, 529, 526, 540, 509, 613, 614, 530, 416, 508]"
456,510,"[444, 446, 529, 526, 540, 509, 613, 614, 530, 416, 445]"
458,524,"[444, 446, 529, 526, 540, 509, 613, 614, 530, 416, 310]"
463,538,"[444, 446, 529, 526, 540, 509, 613, 614, 530, 416, 163]"
464,553,"[444, 446, 529, 526, 540, 509, 613, 614, 530, 416, 133]"
454,453,"[444, 446, 529, 526, 540, 509, 615, 614, 416, 414, 607]"
455,479,"[444, 446, 529, 526, 540, 509, 615, 614, 416, 414, 596]"
456,531,"[444, 446, 529, 526, 540, 509, 615, 614, 416, 414, 527]"
457,547,"[444, 446, 529, 526, 540, 509, 615, 614, 416, 414, 508]"
458,551,"[444, 446, 529, 526, 540, 509, 615, 614, 416, 414, 445]"
460,565,"[444, 446, 529, 526, 540, 509, 615, 614, 416, 414, 310]"
465,579,"[444, 446, 529, 526, 540, 509, 615, 614, 416, 414, 163]"
466,594,"[444, 446, 529, 526, 540, 509, 615, 614, 416, 414, 133]"
455,457,"[444, 446, 529, 526, 540, 509, 614, 530, 504, 416, 607]"
456,483,"[444, 446, 529, 526, 540, 509, 614, 530, 504, 416, 596]"
457,535,"[444, 446, 529, 526, 540, 509, 614, 530, 504, 416, 527]"
458,551,"[444, 446, 529, 526, 540, 509, 614, 530, 504, 416, 508]"
459,555,"[444, 446, 529, 526, 540, 509, 614, 530, 504, 416, 445]"
461,569,"[444, 446, 529, 526, 540, 509, 614, 530, 504, 416, 310]"
466,583,"[444, 446, 529, 526, 540, 509, 614, 530, 504, 416, 163]"
467,598,"[444, 446, 529, 526, 540, 509, 614, 530, 504, 416, 133]"
456,463,"[444, 446, 529, 526, 540, 509, 615, 614, 416, 272, 607]"
457,489,"[444, 446, 529, 526, 540, 509, 615, 614, 416, 272, 596]"
458,541,"[444, 446, 529, 526, 540, 509, 615, 614, 416, 272, 527]"
459,557,"[444, 446, 529, 526, 540, 509, 615, 614, 416, 272, 508]"
460,561,"[444, 446, 529, 526, 540, 509, 615, 614, 416, 272, 445]"
462,575,"[444, 446, 529, 526, 540, 509, 615, 614, 416, 272, 310]"
467,589,"[444, 446, 529, 526, 540, 509, 615, 614, 416, 272, 163]"
468,604,"[444, 446, 529, 526, 540, 509, 615, 614, 416, 272, 133]"
457,505,"[444, 446, 529, 526, 540, 509, 614, 530, 416, 414, 607]"
458,531,"[444, 446, 529, 526, 540, 509, 614, 530, 416, 414, 596]"
459,583,"[444, 446, 529, 526, 540, 509, 614, 530, 416, 414, 527]"
460,599,"[444, 446, 529, 526, 540, 509, 614, 530, 416, 414, 508]"
461,603,"[444, 446, 529, 526, 540, 509, 614, 530, 416, 414, 445]"
463,617,"[444, 446, 529, 526, 540, 509, 614, 530, 416, 414, 310]"
468,631,"[444, 446, 529, 526, 540, 509, 614, 530, 416, 414, 163]"
469,646,"[444, 446, 529, 526, 540, 509, 614, 530, 416, 414, 133]"
459,515,"[444, 446, 529, 526, 540, 509, 614, 530, 416, 272, 607]"
460,541,"[444, 446, 529, 526, 540, 509, 614, 530, 416, 272, 596]"
461,593,"[444, 446, 529, 526, 540, 509, 614, 530, 416, 272, 527]"
462,609,"[444, 446, 529, 526, 540, 509, 614, 530, 416, 272, 508]"
463,613,"[444, 446, 529, 526, 540, 509, 614, 530, 416, 272, 445]"
465,627,"[444, 446, 529, 526, 540, 509, 614, 530, 416, 272, 310]"
470,641,"[444, 446, 529, 526, 540, 509, 614, 530, 416, 272, 163]"
471,656,"[444, 446, 529, 526, 540, 509, 614, 530, 416, 272, 133]"
460,522,"[444, 446, 529, 526, 540, 509, 531, 530, 416, 414, 607]"
461,548,"[444, 446, 529, 526, 540, 509, 531, 530, 416, 414, 596]"
462,600,"[444, 446, 529, 526, 540, 509, 531, 530, 416, 414, 527]"
463,616,"[444, 446, 529, 526, 540, 509, 531, 530, 416, 414, 508]"
464,620,"[444, 446, 529, 526, 540, 509, 531, 530, 416, 414, 445]"
466,634,"[444, 446, 529, 526, 540, 509, 531, 530, 416, 414, 310]"
471,648,"[444, 446, 529, 526, 540, 509, 531, 530, 416, 414, 163]"
472,663,"[444, 446, 529, 526, 540, 509, 531, 530, 416, 414, 133]"
461,530,"[444, 446, 529, 526, 540, 509, 530, 504, 416, 414, 607]"
462,556,"[444, 446, 529, 526, 540, 509, 530, 504, 416, 414, 596]"
463,608,"[444, 446, 529, 526, 540, 509, 530, 504, 416, 414, 527]"
464,624,"[444, 446, 529, 526, 540, 509, 530, 504, 416, 414, 508]"
465,628,"[444, 446, 529, 526, 540, 509, 530, 504, 416, 414, 445]"
467,642,"[444, 446, 529, 526, 540, 509, 530, 504, 416, 414, 310]"
472,656,"[444, 446, 529, 526, 540, 509, 530, 504, 416, 414, 163]"
473,671,"[444, 446, 529, 526, 540, 509, 530, 504, 416, 414, 133]"
462,557,"[444, 446, 529, 526, 540, 509, 614, 416, 414, 272, 607]"
463,583,"[444, 446, 529, 526, 540, 509, 614, 416, 414, 272, 596]"
464,635,"[444, 446, 529, 526, 540, 509, 614, 416, 414, 272, 527]"
465,651,"[444, 446, 529, 526, 540, 509, 614, 416, 414, 272, 508]"
466,655,"[444, 446, 529, 526, 540, 509, 614, 416, 414, 272, 445]"
468,669,"[444, 446, 529, 526, 540, 509, 614, 416, 414, 272, 310]"
473,683,"[444, 446, 529, 526, 540, 509, 614, 416, 414, 272, 163]"
474,698,"[444, 446, 529, 526, 540, 509, 614, 416, 414, 272, 133]"
465,588,"[444, 446, 529, 526, 540, 509, 530, 416, 414, 272, 607]"
466,614,"[444, 446, 529, 526, 540, 509, 530, 416, 414, 272, 596]"
467,666,"[444, 446, 529, 526, 540, 509, 530, 416, 414, 272, 527]"
468,682,"[444, 446, 529, 526, 540, 509, 530, 416, 414, 272, 508]"
469,686,"[444, 446, 529, 526, 540, 509, 530, 416, 414, 272, 445]"
471,700,"[444, 446, 529, 526, 540, 509, 530, 416, 414, 272, 310]"
476,714,"[444, 446, 529, 526, 540, 509, 530, 416, 414, 272, 163]"
477,729,"[444, 446, 529, 526, 540, 509, 530, 416, 414, 272, 133]"
470,623,"[444, 446, 529, 526, 540, 509, 416, 414, 271, 272, 607]"
471,649,"[444, 446, 529, 526, 540, 509, 416, 414, 271, 272, 596]"
472,701,"[444, 446, 529, 526, 540, 509, 416, 414, 271, 272, 527]"
473,717,"[444, 446, 529, 526, 540, 509, 416, 414, 271, 272, 508]"
474,721,"[444, 446, 529, 526, 540, 509, 416, 414, 271, 272, 445]"
476,735,"[444, 446, 529, 526, 540, 509, 416, 414, 271, 272, 310]"
481,749,"[444, 446, 529, 526, 540, 509, 416, 414, 271, 272, 163]"
482,764,"[444, 446, 529, 526, 540, 509, 416, 414, 271, 272, 133]"
473,638,"[444, 446, 529, 526, 540, 509, 416, 414, 272, 198, 607]"
474,664,"[444, 446, 529, 526, 540, 509, 416, 414, 272, 198, 596]"
475,716,"[444, 446, 529, 526, 540, 509, 416, 414, 272, 198, 527]"
476,732,"[444, 446, 529, 526, 540, 509, 416, 414, 272, 198, 508]"
477,736,"[444, 446, 529, 526, 540, 509, 416, 414, 272, 198, 445]"
479,750,"[444, 446, 529, 526, 540, 509, 416, 414, 272, 198, 310]"
484,764,"[444, 446, 529, 526, 540, 509, 416, 414, 272, 198, 163]"
485,779,"[444, 446, 529, 526, 540, 509, 416, 414, 272, 198, 133]"
482,662,"[444, 446, 529, 526, 540, 509, 416, 414, 272, 50, 607]"
483,688,"[444, 446, 529, 526, 540, 509, 416, 414, 272, 50, 596]"
484,740,"[444, 446, 529, 526, 540, 509, 416, 414, 272, 50, 527]"
485,756,"[444, 446, 529, 526, 540, 509, 416, 414, 272, 50, 508]"
486,760,"[444, 446, 529, 526, 540, 509, 416, 414, 272, 50, 445]"
488,774,"[444, 446, 529, 526, 540, 509, 416, 414, 272, 50, 310]"
493,788,"[444, 446, 529, 526, 540, 509, 416, 414, 272, 50, 163]"
494,803,"[444, 446, 529, 526, 540, 509, 416, 414, 272, 50, 133]"
487,670,"[444, 446, 529, 526, 540, 509, 416, 272, 198, 50, 607]"
488,696,"[444, 446, 529, 526, 540, 509, 416, 272, 198, 50, 596]"
489,748,"[444, 446, 529, 526, 540, 509, 416, 272, 198, 50, 527]"
490,764,"[444, 446, 529, 526, 540, 509, 416, 272, 198, 50, 508]"
491,768,"[444, 446, 529, 526, 540, 509, 416, 272, 198, 50, 445]"
493,782,"[444, 446, 529, 526, 540, 509, 416, 272, 198, 50, 310]"
498,796,"[444, 446, 529, 526, 540, 509, 416, 272, 198, 50, 163]"
499,811,"[444, 446, 529, 526, 540, 509, 416, 272, 198, 50, 133]"
445,299,"[444, 446, 526, 540, 509, 488, 613, 615, 614, 604, 607]"
446,325,"[444, 446, 526, 540, 509, 488, 613, 615, 614, 604, 596]"
447,377,"[444, 446, 526, 540, 509, 488, 613, 615, 614, 604, 527]"
448,393,"[444, 446, 526, 540, 509, 488, 613, 615, 614, 604, 508]"
449,397,"[444, 446, 526, 540, 509, 488, 613, 615, 614, 604, 445]"
451,411,"[444, 446, 526, 540, 509, 488, 613, 615, 614, 604, 310]"
456,425,"[444, 446, 526, 540, 509, 488, 613, 615, 614, 604, 163]"
457,440,"[444, 446, 526, 540, 509, 488, 613, 615, 614, 604, 133]"
447,351,"[444, 446, 526, 540, 509, 488, 613, 615, 614, 530, 607]"
448,377,"[444, 446, 526, 540, 509, 488, 613, 615, 614, 530, 596]"
449,429,"[444, 446, 526, 540, 509, 488, 613, 615, 614, 530, 527]"
450,445,"[444, 446, 526, 540, 509, 488, 613, 615, 614, 530, 508]"
451,449,"[444, 446, 526, 540, 509, 488, 613, 615, 614, 530, 445]"
453,463,"[444, 446, 526, 540, 509, 488, 613, 615, 614, 530, 310]"
458,477,"[444, 446, 526, 540, 509, 488, 613, 615, 614, 530, 163]"
459,492,"[444, 446, 526, 540, 509, 488, 613, 615, 614, 530, 133]"
449,388,"[444, 446, 526, 540, 509, 488, 615, 614, 531, 530, 607]"
450,414,"[444, 446, 526, 540, 509, 488, 615, 614, 531, 530, 596]"
451,466,"[444, 446, 526, 540, 509, 488, 615, 614, 531, 530, 527]"
452,482,"[444, 446, 526, 540, 509, 488, 615, 614, 531, 530, 508]"
453,486,"[444, 446, 526, 540, 509, 488, 615, 614, 531, 530, 445]"
455,500,"[444, 446, 526, 540, 509, 488, 615, 614, 531, 530, 310]"
460,514,"[444, 446, 526, 540, 509, 488, 615, 614, 531, 530, 163]"
461,529,"[444, 446, 526, 540, 509, 488, 615, 614, 531, 530, 133]"
450,402,"[444, 446, 526, 540, 509, 488, 613, 615, 614, 416, 607]"
451,428,"[444, 446, 526, 540, 509, 488, 613, 615, 614, 416, 596]"
452,480,"[444, 446, 526, 540, 509, 488, 613, 615, 614, 416, 527]"
453,496,"[444, 446, 526, 540, 509, 488, 613, 615, 614, 416, 508]"
454,500,"[444, 446, 526, 540, 509, 488, 613, 615, 614, 416, 445]"
456,514,"[444, 446, 526, 540, 509, 488, 613, 615, 614, 416, 310]"
461,528,"[444, 446, 526, 540, 509, 488, 613, 615, 614, 416, 163]"
462,543,"[444, 446, 526, 540, 509, 488, 613, 615, 614, 416, 133]"
452,453,"[444, 446, 526, 540, 509, 488, 615, 614, 530, 416, 607]"
453,479,"[444, 446, 526, 540, 509, 488, 615, 614, 530, 416, 596]"
454,531,"[444, 446, 526, 540, 509, 488, 615, 614, 530, 416, 527]"
455,547,"[444, 446, 526, 540, 509, 488, 615, 614, 530, 416, 508]"
456,551,"[444, 446, 526, 540, 509, 488, 615, 614, 530, 416, 445]"
458,565,"[444, 446, 526, 540, 509, 488, 615, 614, 530, 416, 310]"
463,579,"[444, 446, 526, 540, 509, 488, 615, 614, 530, 416, 163]"
464,594,"[444, 446, 526, 540, 509, 488, 615, 614, 530, 416, 133]"
453,454,"[444, 446, 526, 540, 509, 488, 613, 614, 530, 416, 607]"
454,480,"[444, 446, 526, 540, 509, 488, 613, 614, 530, 416, 596]"
455,532,"[444, 446, 526, 540, 509, 488, 613, 614, 530, 416, 527]"
456,548,"[444, 446, 526, 540, 509, 488, 613, 614, 530, 416, 508]"
457,552,"[444, 446, 526, 540, 509, 488, 613, 614, 530, 416, 445]"
459,566,"[444, 446, 526, 540, 509, 488, 613, 614, 530, 416, 310]"
464,580,"[444, 446, 526, 540, 509, 488, 613, 614, 530, 416, 163]"
465,595,"[444, 446, 526, 540, 509, 488, 613, 614, 530, 416, 133]"
455,495,"[444, 446, 526, 540, 509, 488, 615, 614, 416, 414, 607]"
456,521,"[444, 446, 526, 540, 509, 488, 615, 614, 416, 414, 596]"
457,573,"[444, 446, 526, 540, 509, 488, 615, 614, 416, 414, 527]"
458,589,"[444, 446, 526, 540, 509, 488, 615, 614, 416, 414, 508]"
459,593,"[444, 446, 526, 540, 509, 488, 615, 614, 416, 414, 445]"
461,607,"[444, 446, 526, 540, 509, 488, 615, 614, 416, 414, 310]"
466,621,"[444, 446, 526, 540, 509, 488, 615, 614, 416, 414, 163]"
467,636,"[444, 446, 526, 540, 509, 488, 615, 614, 416, 414, 133]"
456,499,"[444, 446, 526, 540, 509, 488, 614, 530, 504, 416, 607]"
457,525,"[444, 446, 526, 540, 509, 488, 614, 530, 504, 416, 596]"
458,577,"[444, 446, 526, 540, 509, 488, 614, 530, 504, 416, 527]"
459,593,"[444, 446, 526, 540, 509, 488, 614, 530, 504, 416, 508]"
460,597,"[444, 446, 526, 540, 509, 488, 614, 530, 504, 416, 445]"
462,611,"[444, 446, 526, 540, 509, 488, 614, 530, 504, 416, 310]"
467,625,"[444, 446, 526, 540, 509, 488, 614, 530, 504, 416, 163]"
468,640,"[444, 446, 526, 540, 509, 488, 614, 530, 504, 416, 133]"
457,505,"[444, 446, 526, 540, 509, 488, 615, 614, 416, 272, 607]"
458,531,"[444, 446, 526, 540, 509, 488, 615, 614, 416, 272, 596]"
459,583,"[444, 446, 526, 540, 509, 488, 615, 614, 416, 272, 527]"
460,599,"[444, 446, 526, 540, 509, 488, 615, 614, 416, 272, 508]"
461,603,"[444, 446, 526, 540, 509, 488, 615, 614, 416, 272, 445]"
463,617,"[444, 446, 526, 540, 509, 488, 615, 614, 416, 272, 310]"
468,631,"[444, 446, 526, 540, 509, 488, 615, 614, 416, 272, 163]"
469,646,"[444, 446, 526, 540, 509, 488, 615, 614, 416, 272, 133]"
458,547,"[444, 446, 526, 540, 509, 488, 614, 530, 416, 414, 607]"
459,573,"[444, 446, 526, 540, 509, 488, 614, 530, 416, 414, 596]"
460,625,"[444, 446, 526, 540, 509, 488, 614, 530, 416, 414, 527]"
461,641,"[444, 446, 526, 540, 509, 488, 614, 530, 416, 414, 508]"
462,645,"[444, 446, 526, 540, 509, 488, 614, 530, 416, 414, 445]"
464,659,"[444, 446, 526, 540, 509, 488, 614, 530, 416, 414, 310]"
469,673,"[444, 446, 526, 540, 509, 488, 614, 530, 416, 414, 163]"
470,688,"[444, 446, 526, 540, 509, 488, 614, 530, 416, 414, 133]"
460,557,"[444, 446, 526, 540, 509, 488, 614, 530, 416, 272, 607]"
461,583,"[444, 446, 526, 540, 509, 488, 614, 530, 416, 272, 596]"
462,635,"[444, 446, 526, 540, 509, 488, 614, 530, 416, 272, 527]"
463,651,"[444, 446, 526, 540, 509, 488, 614, 530, 416, 272, 508]"
464,655,"[444, 446, 526, 540, 509, 488, 614, 530, 416, 272, 445]"
466,669,"[444, 446, 526, 540, 509, 488, 614, 530, 416, 272, 310]"
471,683,"[444, 446, 526, 540, 509, 488, 614, 530, 416, 272, 163]"
472,698,"[444, 446, 526, 540, 509, 488, 614, 530, 416, 272, 133]"
461,564,"[444, 446, 526, 540, 509, 488, 531, 530, 416, 414, 607]"
462,590,"[444, 446, 526, 540, 509, 488, 531, 530, 416, 414, 596]"
463,642,"[444, 446, 526, 540, 509, 488, 531, 530, 416, 414, 527]"
464,658,"[444, 446, 526, 540, 509, 488, 531, 530, 416, 414, 508]"
465,662,"[444, 446, 526, 540, 509, 488, 531, 530, 416, 414, 445]"
467,676,"[444, 446, 526, 540, 509, 488, 531, 530, 416, 414, 310]"
472,690,"[444, 446, 526, 540, 509, 488, 531, 530, 416, 414, 163]"
473,705,"[444, 446, 526, 540, 509, 488, 531, 530, 416, 414, 133]"
462,572,"[444, 446, 526, 540, 509, 488, 530, 504, 416, 414, 607]"
463,598,"[444, 446, 526, 540, 509, 488, 530, 504, 416, 414, 596]"
464,650,"[444, 446, 526, 540, 509, 488, 530, 504, 416, 414, 527]"
465,666,"[444, 446, 526, 540, 509, 488, 530, 504, 416, 414, 508]"
466,670,"[444, 446, 526, 540, 509, 488, 530, 504, 416, 414, 445]"
468,684,"[444, 446, 526, 540, 509, 488, 530, 504, 416, 414, 310]"
473,698,"[444, 446, 526, 540, 509, 488, 530, 504, 416, 414, 163]"
474,713,"[444, 446, 526, 540, 509, 488, 530, 504, 416, 414, 133]"
463,599,"[444, 446, 526, 540, 509, 488, 614, 416, 414, 272, 607]"
464,625,"[444, 446, 526, 540, 509, 488, 614, 416, 414, 272, 596]"
465,677,"[444, 446, 526, 540, 509, 488, 614, 416, 414, 272, 527]"
466,693,"[444, 446, 526, 540, 509, 488, 614, 416, 414, 272, 508]"
467,697,"[444, 446, 526, 540, 509, 488, 614, 416, 414, 272, 445]"
469,711,"[444, 446, 526, 540, 509, 488, 614, 416, 414, 272, 310]"
474,725,"[444, 446, 526, 540, 509, 488, 614, 416, 414, 272, 163]"
475,740,"[444, 446, 526, 540, 509, 488, 614, 416, 414, 272, 133]"
466,630,"[444, 446, 526, 540, 509, 488, 530, 416, 414, 272, 607]"
467,656,"[444, 446, 526, 540, 509, 488, 530, 416, 414, 272, 596]"
468,708,"[444, 446, 526, 540, 509, 488, 530, 416, 414, 272, 527]"
469,724,"[444, 446, 526, 540, 509, 488, 530, 416, 414, 272, 508]"
470,728,"[444, 446, 526, 540, 509, 488, 530, 416, 414, 272, 445]"
472,742,"[444, 446, 526, 540, 509, 488, 530, 416, 414, 272, 310]"
477,756,"[444, 446, 526, 540, 509, 488, 530, 416, 414, 272, 163]"
478,771,"[444, 446, 526, 540, 509, 488, 530, 416, 414, 272, 133]"
471,665,"[444, 446, 526, 540, 509, 488, 416, 414, 271, 272, 607]"
472,691,"[444, 446, 526, 540, 509, 488, 416, 414, 271, 272, 596]"
473,743,"[444, 446, 526, 540, 509, 488, 416, 414, 271, 272, 527]"
474,759,"[444, 446, 526, 540, 509, 488, 416, 414, 271, 272, 508]"
475,763,"[444, 446, 526, 540, 509, 488, 416, 414, 271, 272, 445]"
477,777,"[444, 446, 526, 540, 509, 488, 416, 414, 271, 272, 310]"
482,791,"[444, 446, 526, 540, 509, 488, 416, 414, 271, 272, 163]"
483,806,"[444, 446, 526, 540, 509, 488, 416, 414, 271, 272, 133]"
474,680,"[444, 446, 526, 540, 509, 488, 416, 414, 272, 198, 607]"
475,706,"[444, 446, 526, 540, 509, 488, 416, 414, 272, 198, 596]"
476,758,"[444, 446, 526, 540, 509, 488, 416, 414, 272, 198, 527]"
477,774,"[444, 446, 526, 540, 509, 488, 416, 414, 272, 198, 508]"
478,778,"[444, 446, 526, 540, 509, 488, 416, 414, 272, 198, 445]"
480,792,"[444, 446, 526, 540, 509, 488, 416, 414, 272, 198, 310]"
485,806,"[444, 446, 526, 540, 509, 488, 416, 414, 272, 198, 163]"
486,821,"[444, 446, 526, 540, 509, 488, 416, 414, 272, 198, 133]"
483,704,"[444, 446, 526, 540, 509, 488, 416, 414, 272, 50, 607]"
484,730,"[444, 446, 526, 540, 509, 488, 416, 414, 272, 50, 596]"
485,782,"[444, 446, 526, 540, 509, 488, 416, 414, 272, 50, 527]"
486,798,"[444, 446, 526, 540, 509, 488, 416, 414, 272, 50, 508]"
487,802,"[444, 446, 526, 540, 509, 488, 416, 414, 272, 50, 445]"
489,816,"[444, 446, 526, 540, 509, 488, 416, 414, 272, 50, 310]"
494,830,"[444, 446, 526, 540, 509, 488, 416, 414, 272, 50, 163]"
495,845,"[444, 446, 526, 540, 509, 488, 416, 414, 272, 50, 133]"
488,712,"[444, 446, 526, 540, 509, 488, 416, 272, 198, 50, 607]"
489,738,"[444, 446, 526, 540, 509, 488, 416, 272, 198, 50, 596]"
490,790,"[444, 446, 526, 540, 509, 488, 416, 272, 198, 50, 527]"
491,806,"[444, 446, 526, 540, 509, 488, 416, 272, 198, 50, 508]"
492,810,"[444, 446, 526, 540, 509, 488, 416, 272, 198, 50, 445]"
494,824,"[444, 446, 526, 540, 509, 488, 416, 272, 198, 50, 310]"
499,838,"[444, 446, 526, 540, 509, 488, 416, 272, 198, 50, 163]"
500,853,"[444, 446, 526, 540, 509, 488, 416, 272, 198, 50, 133]"
446,329,"[444, 446, 522, 540, 509, 488, 613, 615, 614, 604, 607]"
447,355,"[444, 446, 522, 540, 509, 488, 613, 615, 614, 604, 596]"
448,407,"[444, 446, 522, 540, 509, 488, 613, 615, 614, 604, 527]"
449,423,"[444, 446, 522, 540, 509, 488, 613, 615, 614, 604, 508]"
450,427,"[444, 446, 522, 540, 509, 488, 613, 615, 614, 604, 445]"
452,441,"[444, 446, 522, 540, 509, 488, 613, 615, 614, 604, 310]"
457,455,"[444, 446, 522, 540, 509, 488, 613, 615, 614, 604, 163]"
458,470,"[444, 446, 522, 540, 509, 488, 613, 615, 614, 604, 133]"
448,381,"[444, 446, 522, 540, 509, 488, 613, 615, 614, 530, 607]"
449,407,"[444, 446, 522, 540, 509, 488, 613, 615, 614, 530, 596]"
450,459,"[444, 446, 522, 540, 509, 488, 613, 615, 614, 530, 527]"
451,475,"[444, 446, 522, 540, 509, 488, 613, 615, 614, 530, 508]"
452,479,"[444, 446, 522, 540, 509, 488, 613, 615, 614, 530, 445]"
454,493,"[444, 446, 522, 540, 509, 488, 613, 615, 614, 530, 310]"
459,507,"[444, 446, 522, 540, 509, 488, 613, 615, 614, 530, 163]"
460,522,"[444, 446, 522, 540, 509, 488, 613, 615, 614, 530, 133]"
450,418,"[444, 446, 522, 540, 509, 488, 615, 614, 531, 530, 607]"
451,444,"[444, 446, 522, 540, 509, 488, 615, 614, 531, 530, 596]"
452,496,"[444, 446, 522, 540, 509, 488, 615, 614, 531, 530, 527]"
453,512,"[444, 446, 522, 540, 509, 488, 615, 614, 531, 530, 508]"
454,516,"[444, 446, 522, 540, 509, 488, 615, 614, 531, 530, 445]"
456,530,"[444, 446, 522, 540, 509, 488, 615, 614, 531, 530, 310]"
461,544,"[444, 446, 522, 540, 509, 488, 615, 614, 531, 530, 163]"
462,559,"[444, 446, 522, 540, 509, 488, 615, 614, 531, 530, 133]"
451,432,"[444, 446, 522, 540, 509, 488, 613, 615, 614, 416, 607]"
452,458,"[444, 446, 522, 540, 509, 488, 613, 615, 614, 416, 596]"
453,510,"[444, 446, 522, 540, 509, 488, 613, 615, 614, 416, 527]"
454,526,"[444, 446, 522, 540, 509, 488, 613, 615, 614, 416, 508]"
455,530,"[444, 446, 522, 540, 509, 488, 613, 615, 614, 416, 445]"
457,544,"[444, 446, 522, 540, 509, 488, 613, 615, 614, 416, 310]"
462,558,"[444, 446, 522, 540, 509, 488, 613, 615, 614, 416, 163]"
463,573,"[444, 446, 522, 540, 509, 488, 613, 615, 614, 416, 133]"
453,483,"[444, 446, 522, 540, 509, 488, 615, 614, 530, 416, 607]"
454,509,"[444, 446, 522, 540, 509, 488, 615, 614, 530, 416, 596]"
455,561,"[444, 446, 522, 540, 509, 488, 615, 614, 530, 416, 527]"
456,577,"[444, 446, 522, 540, 509, 488, 615, 614, 530, 416, 508]"
457,581,"[444, 446, 522, 540, 509, 488, 615, 614, 530, 416, 445]"
459,595,"[444, 446, 522, 540, 509, 488, 615, 614, 530, 416, 310]"
464,609,"[444, 446, 522, 540, 509, 488, 615, 614, 530, 416, 163]"
465,624,"[444, 446, 522, 540, 509, 488, 615, 614, 530, 416, 133]"
454,484,"[444, 446, 522, 540, 509, 488, 613, 614, 530, 416, 607]"
455,510,"[444, 446, 522, 540, 509, 488, 613, 614, 530, 416, 596]"
456,562,"[444, 446, 522, 540, 509, 488, 613, 614, 530, 416, 527]"
457,578,"[444, 446, 522, 540, 509, 488, 613, 614, 530, 416, 508]"
458,582,"[444, 446, 522, 540, 509, 488, 613, 614, 530, 416, 445]"
