total_points,now_cost,indexes
0,114,"[52, 53, 93]"
43,115,"[52, 53, 95]"
43,115,"[52, 93, 95]"
43,115,"[53, 93, 95]"
69,116,"[52, 95, 140]"
69,116,"[53, 95, 140]"
69,116,"[93, 95, 140]"
93,117,"[95, 140, 522]"
92,117,"[52, 95, 335]"
92,117,"[53, 95, 335]"
132,118,"[52, 95, 427]"
132,118,"[53, 95, 427]"
132,118,"[93, 95, 427]"
158,119,"[95, 140, 427]"
156,119,"[95, 522, 427]"
139,119,"[140, 522, 427]"
181,120,"[95, 335, 427]"
164,120,"[140, 335, 427]"
162,120,"[522, 335, 427]"
186,121,"[95, 427, 556]"
179,121,"[95, 335, 409]"
219,122,"[95, 427, 409]"
208,122,"[95, 427, 192]"
202,122,"[140, 427, 409]"
235,123,"[95, 427, 483]"
225,123,"[335, 427, 409]"
223,123,"[95, 427, 141]"
241,124,"[335, 427, 483]"
233,124,"[95, 409, 483]"
252,125,"[427, 409, 192]"
246,125,"[427, 556, 483]"
279,126,"[427, 409, 483]"
268,126,"[427, 192, 483]"
267,126,"[427, 409, 141]"
283,127,"[427, 483, 141]"
273,127,"[427, 409, 92]"
289,128,"[427, 483, 92]"
287,128,"[427, 483, 91]"
296,129,"[427, 409, 145]"
312,130,"[427, 483, 145]"
300,130,"[427, 141, 145]"
312,131,"[427, 483, 423]"
310,131,"[409, 483, 145]"
321,132,"[427, 483, 162]"
314,132,"[483, 141, 145]"
320,133,"[483, 92, 145]"
319,133,"[409, 483, 162]"
329,134,"[427, 145, 423]"
324,134,"[427, 145, 49]"
323,134,"[483, 141, 162]"
338,135,"[427, 145, 162]"
329,135,"[483, 92, 162]"
343,136,"[483, 145, 423]"
338,136,"[427, 423, 162]"
352,137,"[483, 145, 162]"
340,137,"[141, 145, 162]"
352,138,"[483, 423, 162]"
350,138,"[427, 483, 484]"
355,140,"[427, 145, 221]"
355,140,"[145, 423, 49]"
353,140,"[427, 145, 425]"
369,141,"[145, 423, 162]"
367,141,"[427, 145, 484]"
364,141,"[145, 49, 162]"
377,142,"[427, 483, 245]"
369,142,"[483, 145, 221]"
381,143,"[483, 145, 484]"
376,143,"[427, 162, 484]"
381,144,"[483, 423, 484]"
379,144,"[483, 141, 245]"
394,145,"[427, 145, 245]"
390,145,"[483, 162, 484]"
385,145,"[483, 92, 245]"
394,146,"[427, 423, 245]"
392,146,"[409, 145, 245]"
408,147,"[483, 145, 245]"
403,147,"[427, 162, 245]"
398,147,"[145, 423, 484]"
408,148,"[483, 423, 245]"
407,148,"[145, 162, 484]"
417,149,"[483, 162, 245]"
411,150,"[92, 162, 245]"
409,150,"[91, 162, 245]"
425,151,"[145, 423, 245]"
420,151,"[145, 49, 245]"
434,152,"[145, 162, 245]"
434,153,"[423, 162, 245]"
432,153,"[427, 484, 245]"
434,154,"[483, 221, 245]"
446,155,"[483, 484, 245]"
440,156,"[92, 484, 245]"
438,156,"[91, 484, 245]"
451,157,"[145, 221, 245]"
449,157,"[145, 425, 245]"
463,158,"[145, 484, 245]"
451,158,"[423, 221, 245]"
463,159,"[423, 484, 245]"
460,159,"[162, 221, 245]"
472,160,"[162, 484, 245]"
469,162,"[145, 245, 116]"
469,163,"[423, 245, 116]"
478,164,"[162, 245, 116]"
475,164,"[221, 425, 245]"
474,164,"[483, 484, 247]"
489,165,"[221, 484, 245]"
487,165,"[425, 484, 245]"
487,166,"[427, 245, 247]"
491,167,"[145, 484, 247]"
501,168,"[483, 245, 247]"
496,168,"[483, 245, 246]"
500,169,"[162, 484, 247]"
507,170,"[484, 245, 116]"
518,171,"[145, 245, 247]"
513,171,"[145, 245, 246]"
518,172,"[423, 245, 247]"
527,173,"[162, 245, 247]"
522,173,"[162, 245, 246]"
520,175,"[484, 245, 268]"
524,177,"[483, 247, 246]"
523,177,"[157, 245, 247]"
544,178,"[221, 245, 247]"
542,178,"[425, 245, 247]"
539,178,"[221, 245, 246]"
556,179,"[484, 245, 247]"
551,179,"[484, 245, 246]"
550,182,"[162, 247, 246]"
562,183,"[245, 116, 247]"
557,183,"[245, 116, 246]"
567,187,"[221, 247, 246]"
565,187,"[425, 247, 246]"
579,188,"[484, 247, 246]"
575,188,"[245, 268, 247]"
570,188,"[245, 268, 246]"
606,192,"[245, 247, 246]"
585,192,"[116, 247, 246]"
582,196,"[115, 247, 246]"
598,197,"[268, 247, 246]"
