total_points,now_cost,indexes
43,153,"[52, 53, 93, 95]"
26,153,"[52, 53, 93, 140]"
24,153,"[52, 53, 93, 522]"
10,153,"[52, 53, 93, 32]"
69,154,"[52, 53, 95, 140]"
69,154,"[52, 93, 95, 140]"
69,154,"[53, 93, 95, 140]"
67,154,"[52, 53, 95, 522]"
67,154,"[52, 93, 95, 522]"
67,154,"[53, 93, 95, 522]"
53,154,"[52, 53, 95, 32]"
53,154,"[52, 93, 95, 32]"
53,154,"[53, 93, 95, 32]"
50,154,"[52, 53, 140, 522]"
50,154,"[52, 93, 140, 522]"
50,154,"[53, 93, 140, 522]"
49,154,"[52, 53, 93, 335]"
36,154,"[52, 53, 140, 32]"
36,154,"[52, 93, 140, 32]"
36,154,"[53, 93, 140, 32]"
34,154,"[52, 53, 522, 32]"
34,154,"[52, 93, 522, 32]"
34,154,"[53, 93, 522, 32]"
93,155,"[52, 95, 140, 522]"
93,155,"[53, 95, 140, 522]"
93,155,"[93, 95, 140, 522]"
92,155,"[52, 53, 95, 335]"
92,155,"[52, 93, 95, 335]"
92,155,"[53, 93, 95, 335]"
89,155,"[52, 53, 93, 427]"
79,155,"[52, 95, 140, 32]"
79,155,"[53, 95, 140, 32]"
79,155,"[93, 95, 140, 32]"
77,155,"[52, 95, 522, 32]"
77,155,"[53, 95, 522, 32]"
77,155,"[93, 95, 522, 32]"
75,155,"[52, 53, 140, 335]"
75,155,"[52, 93, 140, 335]"
75,155,"[53, 93, 140, 335]"
73,155,"[52, 53, 522, 335]"
73,155,"[52, 93, 522, 335]"
73,155,"[53, 93, 522, 335]"
60,155,"[52, 140, 522, 32]"
60,155,"[53, 140, 522, 32]"
60,155,"[93, 140, 522, 32]"
59,155,"[52, 53, 32, 335]"
59,155,"[52, 93, 32, 335]"
59,155,"[53, 93, 32, 335]"
54,155,"[52, 53, 93, 556]"
44,155,"[52, 53, 93, 28]"
132,156,"[52, 53, 95, 427]"
132,156,"[52, 93, 95, 427]"
132,156,"[53, 93, 95, 427]"
118,156,"[52, 95, 140, 335]"
118,156,"[53, 95, 140, 335]"
118,156,"[93, 95, 140, 335]"
116,156,"[52, 95, 522, 335]"
116,156,"[53, 95, 522, 335]"
116,156,"[93, 95, 522, 335]"
115,156,"[52, 53, 140, 427]"
115,156,"[52, 93, 140, 427]"
115,156,"[53, 93, 140, 427]"
113,156,"[52, 53, 522, 427]"
113,156,"[52, 93, 522, 427]"
113,156,"[53, 93, 522, 427]"
103,156,"[95, 140, 522, 32]"
102,156,"[52, 95, 32, 335]"
102,156,"[53, 95, 32, 335]"
102,156,"[93, 95, 32, 335]"
99,156,"[52, 53, 32, 427]"
99,156,"[52, 93, 32, 427]"
99,156,"[52, 140, 522, 335]"
99,156,"[53, 93, 32, 427]"
