total_points,now_cost,indexes
117,163,"[452, 61, 201, 556]"
124,164,"[452, 61, 46, 556]"
169,166,"[452, 61, 201, 46]"
176,169,"[452, 61, 46, 313]"
186,170,"[519, 452, 61, 201]"
193,171,"[519, 452, 61, 46]"
221,172,"[452, 201, 46, 313]"
238,174,"[519, 452, 201, 46]"
245,177,"[519, 452, 46, 313]"
254,179,"[519, 452, 66, 201]"
261,180,"[519, 452, 66, 46]"
279,182,"[264, 452, 201, 46]"
286,185,"[264, 452, 46, 313]"
296,186,"[264, 519, 452, 201]"
303,187,"[264, 519, 452, 46]"
307,190,"[264, 519, 46, 313]"
319,192,"[264, 519, 452, 66]"
323,193,"[264, 519, 66, 46]"
328,194,"[264, 452, 201, 200]"
335,195,"[264, 452, 46, 200]"
339,198,"[264, 46, 200, 313]"
352,199,"[264, 519, 452, 200]"
356,200,"[264, 519, 46, 200]"
372,205,"[264, 519, 66, 200]"
379,210,"[146, 264, 519, 200]"
386,212,"[264, 519, 62, 200]"
401,217,"[264, 519, 200, 435]"
407,223,"[146, 264, 200, 435]"
414,225,"[264, 62, 200, 435]"
424,231,"[264, 519, 452, 255]"
428,232,"[264, 519, 46, 255]"
444,237,"[264, 519, 66, 255]"
456,239,"[264, 452, 200, 255]"
460,240,"[264, 46, 200, 255]"
477,244,"[264, 519, 200, 255]"
483,250,"[146, 264, 200, 255]"
490,252,"[264, 62, 200, 255]"
505,257,"[264, 200, 435, 255]"
514,290,"[264, 16, 200, 255]"
528,301,"[264, 200, 255, 259]"
533,339,"[264, 16, 255, 259]"
