total_points,now_cost,indexes
109,129,"[444, 446, 459]"
171,132,"[446, 459, 264]"
223,135,"[446, 265, 264]"
241,142,"[446, 264, 107]"
277,149,"[446, 264, 30]"
286,156,"[446, 107, 30]"
294,163,"[446, 29, 30]"
