total_points,now_cost,indexes
61,42,[4534]
84,43,[4070]
103,48,[4234]
132,51,[4468]
137,57,[5377]
148,59,[3493]
168,63,[5514]
194,66,[5202]
198,76,[4313]
210,97,[4166]
221,101,[1143]
242,119,[5388]
