total_points,now_cost,indexes
123,123,"[397, 626, 644]"
151,124,"[397, 626, 329]"
148,124,"[397, 644, 329]"
141,124,"[397, 626, 20]"
180,125,"[397, 626, 290]"
177,125,"[397, 644, 290]"
173,125,"[397, 626, 441]"
205,126,"[397, 329, 290]"
198,126,"[397, 329, 441]"
195,126,"[397, 20, 290]"
227,127,"[397, 290, 441]"
220,127,"[397, 626, 416]"
217,127,"[397, 644, 416]"
246,128,"[397, 290, 439]"
245,128,"[397, 329, 416]"
239,128,"[397, 441, 439]"
274,129,"[397, 290, 416]"
267,129,"[397, 441, 416]"
259,129,"[626, 290, 416]"
286,130,"[397, 439, 416]"
284,130,"[329, 290, 416]"
278,130,"[290, 441, 439]"
306,131,"[290, 441, 416]"
296,131,"[329, 439, 416]"
292,131,"[290, 283, 416]"
325,132,"[290, 439, 416]"
318,132,"[441, 439, 416]"
329,134,"[290, 416, 42]"
322,134,"[441, 416, 42]"
341,135,"[439, 416, 42]"
327,136,"[290, 416, 87]"
340,137,"[290, 416, 202]"
339,137,"[439, 416, 87]"
352,138,"[439, 416, 202]"
343,139,"[416, 42, 87]"
356,140,"[416, 42, 202]"
354,142,"[416, 87, 202]"
355,143,"[290, 416, 155]"
367,144,"[439, 416, 155]"
371,146,"[290, 416, 111]"
371,146,"[416, 42, 155]"
383,147,"[439, 416, 111]"
387,149,"[416, 42, 111]"
382,149,"[416, 202, 155]"
400,150,"[290, 416, 48]"
393,150,"[441, 416, 48]"
412,151,"[439, 416, 48]"
398,152,"[416, 202, 111]"
416,153,"[416, 42, 48]"
414,155,"[416, 87, 48]"
427,156,"[416, 202, 48]"
424,160,"[416, 446, 48]"
442,162,"[416, 155, 48]"
430,164,"[439, 111, 48]"
458,165,"[416, 111, 48]"
442,166,"[416, 462, 48]"
445,169,"[202, 111, 48]"
448,170,"[416, 48, 208]"
471,175,"[416, 48, 90]"
460,175,"[155, 111, 48]"
461,177,"[416, 111, 368]"
483,179,"[416, 48, 402]"
462,180,"[439, 48, 368]"
490,181,"[416, 48, 368]"
477,185,"[202, 48, 368]"
489,188,"[111, 48, 90]"
485,189,"[155, 48, 402]"
492,191,"[155, 48, 368]"
501,192,"[111, 48, 402]"
498,192,"[416, 111, 394]"
508,194,"[111, 48, 368]"
505,194,"[416, 111, 398]"
527,196,"[416, 48, 394]"
506,197,"[439, 48, 398]"
534,198,"[416, 48, 398]"
510,199,"[42, 48, 398]"
514,200,"[202, 48, 394]"
521,202,"[202, 48, 398]"
529,206,"[155, 48, 394]"
536,208,"[155, 48, 398]"
533,208,"[48, 402, 368]"
545,209,"[111, 48, 394]"
537,210,"[416, 368, 398]"
552,211,"[111, 48, 398]"
542,216,"[48, 208, 398]"
558,219,"[48, 90, 394]"
565,221,"[48, 90, 398]"
570,223,"[48, 402, 394]"
573,224,"[416, 48, 12]"
577,225,"[48, 402, 398]"
577,225,"[48, 368, 394]"
574,225,"[416, 394, 398]"
584,227,"[48, 368, 398]"
591,237,"[111, 48, 12]"
580,237,"[402, 368, 398]"
592,238,"[111, 394, 398]"
621,242,"[48, 394, 398]"
604,247,"[48, 90, 12]"
605,248,"[90, 394, 398]"
616,251,"[48, 402, 12]"
613,251,"[416, 394, 12]"
617,252,"[402, 394, 398]"
623,253,"[48, 368, 12]"
620,253,"[416, 398, 12]"
624,254,"[368, 394, 398]"
627,258,"[48, 398, 82]"
631,264,"[111, 394, 12]"
638,266,"[111, 398, 12]"
660,268,"[48, 394, 12]"
667,270,"[48, 398, 12]"
644,274,"[90, 394, 12]"
651,276,"[90, 398, 12]"
656,278,"[402, 394, 12]"
663,280,"[402, 398, 12]"
663,280,"[368, 394, 12]"
670,282,"[368, 398, 12]"
666,284,"[48, 82, 12]"
667,285,"[394, 398, 82]"
669,293,"[209, 398, 12]"
669,296,"[368, 82, 12]"
707,297,"[394, 398, 12]"
706,311,"[394, 82, 12]"
713,313,"[398, 82, 12]"
