total_points,now_cost,indexes
97,153,"[362, 506, 319, 36]"
71,153,"[362, 506, 319, 365]"
126,154,"[362, 506, 36, 365]"
105,154,"[362, 319, 36, 365]"
105,154,"[506, 319, 36, 365]"
76,154,"[362, 506, 319, 322]"
69,154,"[362, 506, 319, 174]"
131,155,"[362, 506, 36, 322]"
124,155,"[362, 506, 36, 174]"
110,155,"[362, 319, 36, 322]"
110,155,"[506, 319, 36, 322]"
105,155,"[362, 506, 365, 322]"
103,155,"[362, 319, 36, 174]"
103,155,"[506, 319, 36, 174]"
98,155,"[362, 506, 365, 174]"
96,155,"[362, 506, 319, 495]"
94,155,"[362, 506, 319, 633]"
84,155,"[362, 319, 365, 322]"
84,155,"[506, 319, 365, 322]"
80,155,"[362, 506, 319, 479]"
77,155,"[362, 319, 365, 174]"
77,155,"[506, 319, 365, 174]"
151,156,"[362, 506, 36, 495]"
149,156,"[362, 506, 36, 633]"
139,156,"[362, 36, 365, 322]"
139,156,"[506, 36, 365, 322]"
135,156,"[362, 506, 36, 479]"
132,156,"[362, 36, 365, 174]"
132,156,"[506, 36, 365, 174]"
130,156,"[362, 319, 36, 495]"
130,156,"[506, 319, 36, 495]"
128,156,"[362, 319, 36, 633]"
128,156,"[506, 319, 36, 633]"
125,156,"[362, 506, 365, 495]"
123,156,"[362, 506, 365, 633]"
118,156,"[319, 36, 365, 322]"
114,156,"[362, 319, 36, 479]"
114,156,"[506, 319, 36, 479]"
113,156,"[362, 506, 319, 413]"
111,156,"[362, 506, 319, 346]"
111,156,"[362, 506, 319, 452]"
111,156,"[319, 36, 365, 174]"
109,156,"[362, 506, 365, 479]"
105,156,"[362, 506, 319, 363]"
104,156,"[362, 319, 365, 495]"
104,156,"[506, 319, 365, 495]"
103,156,"[362, 506, 322, 174]"
102,156,"[362, 319, 365, 633]"
102,156,"[506, 319, 365, 633]"
88,156,"[362, 319, 365, 479]"
88,156,"[506, 319, 365, 479]"
82,156,"[362, 319, 322, 174]"
82,156,"[506, 319, 322, 174]"
168,157,"[362, 506, 36, 413]"
166,157,"[362, 506, 36, 346]"
166,157,"[362, 506, 36, 452]"
160,157,"[362, 506, 36, 363]"
159,157,"[362, 36, 365, 495]"
159,157,"[506, 36, 365, 495]"
157,157,"[362, 36, 365, 633]"
157,157,"[506, 36, 365, 633]"
147,157,"[362, 319, 36, 413]"
147,157,"[506, 319, 36, 413]"
145,157,"[362, 319, 36, 346]"
145,157,"[362, 319, 36, 452]"
145,157,"[506, 319, 36, 346]"
145,157,"[506, 319, 36, 452]"
143,157,"[362, 36, 365, 479]"
143,157,"[506, 36, 365, 479]"
142,157,"[362, 506, 365, 413]"
140,157,"[362, 506, 365, 346]"
140,157,"[362, 506, 365, 452]"
139,157,"[362, 319, 36, 363]"
139,157,"[506, 319, 36, 363]"
138,157,"[319, 36, 365, 495]"
137,157,"[362, 36, 322, 174]"
137,157,"[506, 36, 322, 174]"
136,157,"[319, 36, 365, 633]"
134,157,"[362, 506, 365, 363]"
130,157,"[362, 506, 322, 495]"
128,157,"[362, 506, 322, 633]"
125,157,"[362, 506, 319, 11]"
123,157,"[362, 506, 174, 495]"
122,157,"[319, 36, 365, 479]"
121,157,"[362, 506, 174, 633]"
121,157,"[362, 319, 365, 413]"
121,157,"[506, 319, 365, 413]"
119,157,"[362, 319, 365, 346]"
119,157,"[362, 319, 365, 452]"
119,157,"[506, 319, 365, 346]"
119,157,"[506, 319, 365, 452]"
116,157,"[319, 36, 322, 174]"
114,157,"[362, 506, 322, 479]"
113,157,"[362, 506, 319, 477]"
113,157,"[362, 319, 365, 363]"
113,157,"[506, 319, 365, 363]"
111,157,"[362, 365, 322, 174]"
111,157,"[506, 365, 322, 174]"
109,157,"[362, 319, 322, 495]"
109,157,"[506, 319, 322, 495]"
107,157,"[362, 506, 174, 479]"
107,157,"[362, 319, 322, 633]"
107,157,"[506, 319, 322, 633]"
102,157,"[362, 319, 174, 495]"
102,157,"[506, 319, 174, 495]"
100,157,"[362, 319, 174, 633]"
100,157,"[506, 319, 174, 633]"
93,157,"[362, 319, 322, 479]"
93,157,"[506, 319, 322, 479]"
90,157,"[319, 365, 322, 174]"
86,157,"[362, 319, 174, 479]"
86,157,"[506, 319, 174, 479]"
180,158,"[362, 506, 36, 11]"
176,158,"[362, 36, 365, 413]"
176,158,"[506, 36, 365, 413]"
174,158,"[362, 36, 365, 346]"
174,158,"[362, 36, 365, 452]"
174,158,"[506, 36, 365, 346]"
174,158,"[506, 36, 365, 452]"
168,158,"[362, 506, 36, 477]"
168,158,"[362, 36, 365, 363]"
168,158,"[506, 36, 365, 363]"
164,158,"[362, 36, 322, 495]"
164,158,"[506, 36, 322, 495]"
162,158,"[362, 36, 322, 633]"
162,158,"[506, 36, 322, 633]"
159,158,"[362, 319, 36, 11]"
159,158,"[506, 319, 36, 11]"
157,158,"[362, 36, 174, 495]"
157,158,"[506, 36, 174, 495]"
155,158,"[362, 36, 174, 633]"
155,158,"[506, 36, 174, 633]"
155,158,"[319, 36, 365, 413]"
154,158,"[362, 506, 365, 11]"
153,158,"[319, 36, 365, 346]"
153,158,"[319, 36, 365, 452]"
148,158,"[362, 506, 495, 633]"
148,158,"[362, 36, 322, 479]"
148,158,"[506, 36, 322, 479]"
147,158,"[362, 506, 322, 413]"
147,158,"[362, 319, 36, 477]"
147,158,"[506, 319, 36, 477]"
147,158,"[319, 36, 365, 363]"
145,158,"[362, 506, 322, 346]"
145,158,"[362, 506, 322, 452]"
145,158,"[36, 365, 322, 174]"
143,158,"[319, 36, 322, 495]"
142,158,"[362, 506, 365, 477]"
141,158,"[362, 36, 174, 479]"
141,158,"[506, 36, 174, 479]"
141,158,"[319, 36, 322, 633]"
140,158,"[362, 506, 174, 413]"
139,158,"[362, 506, 322, 363]"
138,158,"[362, 506, 174, 346]"
138,158,"[362, 506, 174, 452]"
138,158,"[362, 365, 322, 495]"
138,158,"[506, 365, 322, 495]"
136,158,"[362, 506, 319, 56]"
136,158,"[362, 365, 322, 633]"
