total_points,now_cost,indexes
155,124,"[424, 79, 23]"
131,124,"[424, 79, 526]"
170,125,"[424, 23, 526]"
159,125,"[79, 23, 526]"
158,126,"[424, 79, 76]"
157,126,"[424, 79, 191]"
197,127,"[424, 23, 76]"
196,127,"[424, 23, 191]"
186,127,"[79, 23, 76]"
185,127,"[79, 23, 191]"
173,127,"[424, 526, 76]"
172,127,"[424, 526, 191]"
162,127,"[79, 526, 76]"
161,127,"[79, 526, 191]"
201,128,"[23, 526, 76]"
200,128,"[23, 526, 191]"
158,128,"[424, 79, 464]"
199,129,"[424, 76, 191]"
197,129,"[424, 23, 464]"
195,129,"[424, 79, 105]"
188,129,"[424, 79, 557]"
188,129,"[79, 76, 191]"
186,129,"[79, 23, 464]"
173,129,"[424, 526, 464]"
167,129,"[424, 79, 448]"
162,129,"[79, 526, 464]"
234,130,"[424, 23, 105]"
227,130,"[424, 23, 557]"
227,130,"[23, 76, 191]"
223,130,"[79, 23, 105]"
216,130,"[79, 23, 557]"
210,130,"[424, 526, 105]"
206,130,"[424, 23, 448]"
203,130,"[424, 526, 557]"
203,130,"[526, 76, 191]"
201,130,"[23, 526, 464]"
199,130,"[79, 526, 105]"
195,130,"[79, 23, 448]"
192,130,"[79, 526, 557]"
182,130,"[424, 526, 448]"
171,130,"[79, 526, 448]"
238,131,"[23, 526, 105]"
231,131,"[23, 526, 557]"
210,131,"[23, 526, 448]"
200,131,"[424, 76, 464]"
199,131,"[424, 191, 464]"
189,131,"[79, 76, 464]"
188,131,"[424, 79, 396]"
188,131,"[79, 191, 464]"
237,132,"[424, 76, 105]"
236,132,"[424, 191, 105]"
230,132,"[424, 76, 557]"
229,132,"[424, 191, 557]"
228,132,"[23, 76, 464]"
227,132,"[424, 23, 396]"
227,132,"[23, 191, 464]"
226,132,"[79, 76, 105]"
225,132,"[79, 191, 105]"
219,132,"[79, 76, 557]"
218,132,"[79, 191, 557]"
216,132,"[79, 23, 396]"
209,132,"[424, 76, 448]"
208,132,"[424, 191, 448]"
204,132,"[526, 76, 464]"
203,132,"[424, 526, 396]"
203,132,"[526, 191, 464]"
198,132,"[79, 76, 448]"
197,132,"[79, 191, 448]"
192,132,"[79, 526, 396]"
