total_points,now_cost,indexes
173,126,"[320, 452, 201]"
207,127,"[320, 452, 367]"
235,128,"[320, 367, 41]"
254,129,"[320, 367, 127]"
268,130,"[367, 41, 127]"
269,131,"[320, 127, 90]"
286,132,"[367, 127, 90]"
288,134,"[127, 90, 63]"
292,136,"[127, 90, 107]"
306,137,"[367, 127, 250]"
313,138,"[320, 127, 132]"
330,139,"[367, 127, 132]"
345,141,"[127, 90, 132]"
349,145,"[367, 250, 132]"
365,146,"[127, 250, 132]"
381,148,"[127, 132, 414]"
385,153,"[127, 250, 70]"
400,154,"[250, 132, 414]"
409,155,"[127, 132, 70]"
428,161,"[250, 132, 70]"
444,163,"[132, 414, 70]"
463,172,"[132, 70, 342]"
474,187,"[127, 132, 247]"
475,191,"[132, 414, 199]"
493,193,"[250, 132, 247]"
494,194,"[127, 70, 247]"
509,195,"[132, 414, 247]"
524,200,"[127, 250, 234]"
532,201,"[367, 132, 234]"
548,202,"[127, 132, 234]"
567,208,"[250, 132, 234]"
568,209,"[127, 70, 234]"
583,210,"[132, 414, 234]"
587,215,"[250, 70, 234]"
611,217,"[132, 70, 234]"
622,226,"[70, 342, 234]"
633,241,"[127, 247, 234]"
642,245,"[132, 199, 234]"
652,247,"[250, 247, 234]"
676,249,"[132, 247, 234]"
696,256,"[70, 247, 234]"
701,279,"[248, 247, 234]"
710,280,"[390, 247, 234]"
727,284,"[199, 247, 234]"
731,294,"[247, 387, 234]"
741,300,"[247, 252, 234]"
