total_points,now_cost,indexes
69,192,"[52, 53, 93, 95, 140]"
67,192,"[52, 53, 93, 95, 522]"
53,192,"[52, 53, 93, 95, 32]"
50,192,"[52, 53, 93, 140, 522]"
45,192,"[52, 53, 93, 95, 96]"
93,193,"[52, 53, 95, 140, 522]"
93,193,"[52, 93, 95, 140, 522]"
93,193,"[53, 93, 95, 140, 522]"
92,193,"[52, 53, 93, 95, 335]"
79,193,"[52, 53, 95, 140, 32]"
132,194,"[52, 53, 93, 95, 427]"
118,194,"[52, 53, 95, 140, 335]"
118,194,"[52, 93, 95, 140, 335]"
118,194,"[53, 93, 95, 140, 335]"
116,194,"[52, 53, 95, 522, 335]"
158,195,"[52, 53, 95, 140, 427]"
158,195,"[52, 93, 95, 140, 427]"
158,195,"[53, 93, 95, 140, 427]"
156,195,"[52, 53, 95, 522, 427]"
156,195,"[52, 93, 95, 522, 427]"
182,196,"[52, 95, 140, 522, 427]"
182,196,"[53, 95, 140, 522, 427]"
182,196,"[93, 95, 140, 522, 427]"
181,196,"[52, 53, 95, 335, 427]"
181,196,"[52, 93, 95, 335, 427]"
207,197,"[52, 95, 140, 335, 427]"
207,197,"[53, 95, 140, 335, 427]"
207,197,"[93, 95, 140, 335, 427]"
205,197,"[52, 95, 522, 335, 427]"
205,197,"[53, 95, 522, 335, 427]"
231,198,"[95, 140, 522, 335, 427]"
219,198,"[52, 53, 95, 427, 409]"
219,198,"[52, 93, 95, 427, 409]"
219,198,"[53, 93, 95, 427, 409]"
217,198,"[95, 140, 32, 335, 427]"
245,199,"[52, 95, 140, 427, 409]"
245,199,"[53, 95, 140, 427, 409]"
245,199,"[93, 95, 140, 427, 409]"
243,199,"[52, 95, 522, 427, 409]"
243,199,"[53, 95, 522, 427, 409]"
269,200,"[95, 140, 522, 427, 409]"
268,200,"[52, 95, 335, 427, 409]"
268,200,"[53, 95, 335, 427, 409]"
268,200,"[93, 95, 335, 427, 409]"
261,200,"[52, 95, 140, 427, 483]"
294,201,"[95, 140, 335, 427, 409]"
292,201,"[95, 522, 335, 427, 409]"
285,201,"[95, 140, 522, 427, 483]"
284,201,"[52, 95, 335, 427, 483]"
284,201,"[53, 95, 335, 427, 483]"
310,202,"[95, 140, 335, 427, 483]"
308,202,"[95, 522, 335, 427, 483]"
299,202,"[95, 140, 427, 556, 409]"
298,202,"[95, 140, 335, 427, 141]"
297,202,"[95, 522, 427, 556, 409]"
322,203,"[52, 95, 427, 409, 483]"
322,203,"[53, 95, 427, 409, 483]"
322,203,"[93, 95, 427, 409, 483]"
322,203,"[95, 335, 427, 556, 409]"
321,203,"[95, 140, 427, 409, 192]"
348,204,"[95, 140, 427, 409, 483]"
346,204,"[95, 522, 427, 409, 483]"
344,204,"[95, 335, 427, 409, 192]"
338,204,"[95, 335, 427, 556, 483]"
337,204,"[95, 140, 427, 192, 483]"
371,205,"[95, 335, 427, 409, 483]"
360,205,"[95, 335, 427, 192, 483]"
359,205,"[95, 335, 427, 409, 141]"
354,205,"[95, 335, 427, 409, 138]"
354,205,"[140, 335, 427, 409, 483]"
376,206,"[95, 427, 556, 409, 483]"
375,206,"[95, 335, 427, 483, 141]"
370,206,"[95, 335, 427, 483, 138]"
366,206,"[95, 427, 28, 409, 483]"
398,207,"[95, 427, 409, 192, 483]"
388,207,"[95, 427, 409, 383, 483]"
386,207,"[95, 427, 409, 192, 141]"
383,207,"[95, 427, 409, 464, 483]"
382,207,"[335, 427, 556, 409, 483]"
413,208,"[95, 427, 409, 483, 141]"
408,208,"[95, 427, 409, 483, 138]"
404,208,"[335, 427, 409, 192, 483]"
402,208,"[95, 427, 192, 483, 141]"
419,209,"[95, 427, 409, 483, 92]"
419,209,"[335, 427, 409, 483, 141]"
417,209,"[95, 427, 409, 483, 91]"
414,209,"[95, 427, 409, 483, 406]"
414,209,"[335, 427, 409, 483, 138]"
425,210,"[335, 427, 409, 483, 92]"
424,210,"[427, 556, 409, 483, 141]"
423,210,"[95, 427, 483, 141, 92]"
423,210,"[335, 427, 409, 483, 91]"
421,210,"[95, 427, 483, 141, 91]"
446,211,"[427, 409, 192, 483, 141]"
442,211,"[95, 427, 409, 483, 145]"
441,211,"[427, 409, 192, 483, 138]"
436,211,"[427, 409, 383, 483, 141]"
431,211,"[95, 427, 192, 483, 145]"
456,212,"[427, 409, 483, 141, 138]"
452,212,"[427, 409, 192, 483, 92]"
450,212,"[427, 409, 192, 483, 91]"
448,212,"[335, 427, 409, 483, 145]"
447,212,"[427, 409, 192, 483, 406]"
467,213,"[427, 409, 483, 141, 92]"
465,213,"[427, 409, 483, 141, 91]"
462,213,"[427, 409, 483, 141, 406]"
462,213,"[427, 409, 483, 138, 92]"
460,213,"[427, 409, 483, 138, 91]"
475,214,"[427, 409, 192, 483, 145]"
471,214,"[427, 409, 483, 92, 91]"
468,214,"[427, 409, 483, 92, 406]"
466,214,"[427, 409, 483, 91, 406]"
490,215,"[427, 409, 483, 141, 145]"
485,215,"[427, 409, 483, 138, 145]"
479,215,"[427, 192, 483, 141, 145]"
475,215,"[427, 409, 192, 483, 423]"
496,216,"[427, 409, 483, 92, 145]"
494,216,"[427, 409, 483, 91, 145]"
491,216,"[427, 409, 483, 406, 145]"
490,216,"[427, 409, 483, 141, 423]"
500,217,"[427, 483, 141, 92, 145]"
499,217,"[427, 409, 483, 141, 162]"
