total_points,now_cost,indexes
31,198,"[524, 191, 24, 89, 302]"
69,199,"[524, 76, 191, 24, 89]"
107,200,"[524, 191, 24, 89, 271]"
133,201,"[524, 191, 89, 271, 302]"
171,202,"[524, 76, 191, 89, 271]"
197,203,"[76, 191, 89, 271, 302]"
210,205,"[518, 76, 191, 89, 271]"
211,206,"[76, 191, 89, 271, 474]"
231,207,"[518, 76, 191, 271, 302]"
236,208,"[518, 76, 89, 271, 302]"
241,209,"[518, 76, 191, 557, 271]"
246,210,"[518, 76, 557, 89, 271]"
250,211,"[518, 76, 89, 271, 474]"
267,212,"[518, 76, 557, 271, 302]"
271,213,"[518, 76, 271, 474, 302]"
281,215,"[518, 76, 557, 271, 474]"
284,216,"[518, 76, 466, 271, 302]"
285,217,"[76, 466, 271, 474, 302]"
294,218,"[518, 76, 557, 466, 271]"
302,219,"[518, 76, 271, 306, 302]"
303,220,"[76, 271, 474, 306, 302]"
316,221,"[518, 76, 481, 271, 302]"
317,222,"[76, 481, 271, 474, 302]"
326,223,"[518, 76, 557, 481, 271]"
330,224,"[518, 76, 481, 271, 474]"
343,227,"[518, 76, 466, 481, 271]"
348,228,"[76, 481, 271, 306, 302]"
361,230,"[518, 76, 481, 271, 306]"
362,231,"[76, 481, 271, 474, 306]"
364,233,"[518, 76, 464, 481, 271]"
375,234,"[76, 466, 481, 271, 306]"
378,237,"[76, 464, 466, 481, 271]"
396,240,"[76, 464, 481, 271, 306]"
398,251,"[76, 45, 271, 306, 302]"
412,253,"[76, 45, 481, 271, 302]"
425,255,"[518, 76, 45, 481, 271]"
426,256,"[76, 45, 481, 271, 474]"
439,259,"[76, 466, 45, 481, 271]"
457,262,"[76, 45, 481, 271, 306]"
460,265,"[76, 464, 45, 481, 271]"
467,268,"[76, 396, 481, 271, 306]"
470,271,"[76, 464, 396, 481, 271]"
477,279,"[464, 396, 481, 271, 306]"
485,284,"[518, 76, 396, 45, 271]"
486,285,"[76, 396, 45, 271, 474]"
499,288,"[76, 396, 466, 45, 271]"
517,291,"[76, 396, 45, 271, 306]"
531,293,"[76, 396, 45, 481, 271]"
538,301,"[396, 45, 481, 271, 306]"
541,304,"[464, 396, 45, 481, 271]"
