cost,points_total,indexes
765,309,"[306, 295, 273, 250, 171, 288, 360, 117, 121, 501, 111]"
767,463,"[306, 295, 273, 250, 171, 288, 360, 117, 501, 290, 468]"
765,407,"[306, 295, 273, 250, 171, 288, 360, 117, 501, 290, 282]"
763,287,"[306, 295, 273, 250, 171, 288, 360, 117, 501, 290, 111]"
762,461,"[306, 295, 273, 250, 171, 288, 360, 501, 290, 424, 468]"
760,405,"[306, 295, 273, 250, 171, 288, 360, 501, 290, 424, 282]"
758,285,"[306, 295, 273, 250, 171, 288, 360, 501, 290, 424, 111]"
760,439,"[306, 295, 273, 250, 171, 288, 117, 501, 290, 424, 468]"
758,383,"[306, 295, 273, 250, 171, 288, 117, 501, 290, 424, 282]"
756,263,"[306, 295, 273, 250, 171, 288, 117, 501, 290, 424, 111]"
750,437,"[306, 295, 273, 250, 171, 288, 501, 290, 424, 163, 468]"
748,381,"[306, 295, 273, 250, 171, 288, 501, 290, 424, 163, 282]"
746,261,"[306, 295, 273, 250, 171, 288, 501, 290, 424, 163, 111]"
746,424,"[306, 295, 273, 250, 171, 117, 501, 290, 424, 114, 468]"
744,368,"[306, 295, 273, 250, 171, 117, 501, 290, 424, 114, 282]"
742,248,"[306, 295, 273, 250, 171, 117, 501, 290, 424, 114, 111]"
741,422,"[306, 295, 273, 250, 171, 117, 501, 290, 424, 163, 468]"
739,366,"[306, 295, 273, 250, 171, 117, 501, 290, 424, 163, 282]"
737,246,"[306, 295, 273, 250, 171, 117, 501, 290, 424, 163, 111]"
731,420,"[306, 295, 273, 250, 171, 501, 290, 424, 163, 404, 468]"
729,364,"[306, 295, 273, 250, 171, 501, 290, 424, 163, 404, 282]"
727,244,"[306, 295, 273, 250, 171, 501, 290, 424, 163, 404, 111]"
814,1151,"[306, 295, 273, 248, 123, 246, 247, 288, 265, 113, 468]"
812,1095,"[306, 295, 273, 248, 123, 246, 247, 288, 265, 113, 282]"
810,975,"[306, 295, 273, 248, 123, 246, 247, 288, 265, 113, 111]"
811,1052,"[306, 295, 273, 248, 123, 246, 247, 288, 265, 267, 468]"
809,996,"[306, 295, 273, 248, 123, 246, 247, 288, 265, 267, 282]"
807,876,"[306, 295, 273, 248, 123, 246, 247, 288, 265, 267, 111]"
808,997,"[306, 295, 273, 248, 123, 246, 288, 265, 113, 267, 468]"
806,941,"[306, 295, 273, 248, 123, 246, 288, 265, 113, 267, 282]"
804,821,"[306, 295, 273, 248, 123, 246, 288, 265, 113, 267, 111]"
807,972,"[306, 295, 273, 248, 123, 246, 247, 288, 267, 264, 468]"
805,916,"[306, 295, 273, 248, 123, 246, 247, 288, 267, 264, 282]"
803,796,"[306, 295, 273, 248, 123, 246, 247, 288, 267, 264, 111]"
806,969,"[306, 295, 273, 248, 123, 246, 247, 288, 267, 355, 468]"
804,913,"[306, 295, 273, 248, 123, 246, 247, 288, 267, 355, 282]"
802,793,"[306, 295, 273, 248, 123, 246, 247, 288, 267, 355, 111]"
804,909,"[306, 295, 273, 248, 123, 246, 288, 265, 267, 264, 468]"
802,853,"[306, 295, 273, 248, 123, 246, 288, 265, 267, 264, 282]"
800,733,"[306, 295, 273, 248, 123, 246, 288, 265, 267, 264, 111]"
803,906,"[306, 295, 273, 248, 123, 246, 288, 265, 267, 355, 468]"
801,850,"[306, 295, 273, 248, 123, 246, 288, 265, 267, 355, 282]"
799,730,"[306, 295, 273, 248, 123, 246, 288, 265, 267, 355, 111]"
802,904,"[306, 295, 273, 248, 123, 246, 247, 288, 267, 117, 468]"
800,848,"[306, 295, 273, 248, 123, 246, 247, 288, 267, 117, 282]"
798,728,"[306, 295, 273, 248, 123, 246, 247, 288, 267, 117, 111]"
801,859,"[306, 295, 273, 248, 123, 288, 265, 113, 267, 264, 468]"
799,803,"[306, 295, 273, 248, 123, 288, 265, 113, 267, 264, 282]"
797,683,"[306, 295, 273, 248, 123, 288, 265, 113, 267, 264, 111]"
800,856,"[306, 295, 273, 248, 123, 288, 265, 113, 267, 355, 468]"
798,800,"[306, 295, 273, 248, 123, 288, 265, 113, 267, 355, 282]"
796,680,"[306, 295, 273, 248, 123, 288, 265, 113, 267, 355, 111]"
799,826,"[306, 295, 273, 248, 123, 246, 288, 267, 264, 355, 468]"
797,770,"[306, 295, 273, 248, 123, 246, 288, 267, 264, 355, 282]"
795,650,"[306, 295, 273, 248, 123, 246, 288, 267, 264, 355, 111]"
798,813,"[306, 295, 273, 248, 123, 288, 265, 113, 267, 360, 468]"
796,757,"[306, 295, 273, 248, 123, 288, 265, 113, 267, 360, 282]"
794,637,"[306, 295, 273, 248, 123, 288, 265, 113, 267, 360, 111]"
797,783,"[306, 295, 273, 248, 123, 246, 288, 267, 264, 360, 468]"
795,727,"[306, 295, 273, 248, 123, 246, 288, 267, 264, 360, 282]"
793,607,"[306, 295, 273, 248, 123, 246, 288, 267, 264, 360, 111]"
796,768,"[306, 295, 273, 248, 123, 288, 265, 267, 264, 355, 468]"
794,712,"[306, 295, 273, 248, 123, 288, 265, 267, 264, 355, 282]"
792,592,"[306, 295, 273, 248, 123, 288, 265, 267, 264, 355, 111]"
795,761,"[306, 295, 273, 248, 123, 246, 288, 267, 264, 117, 468]"
793,705,"[306, 295, 273, 248, 123, 246, 288, 267, 264, 117, 282]"
791,585,"[306, 295, 273, 248, 123, 246, 288, 267, 264, 117, 111]"
794,725,"[306, 295, 273, 248, 123, 288, 265, 267, 264, 360, 468]"
792,669,"[306, 295, 273, 248, 123, 288, 265, 267, 264, 360, 282]"
790,549,"[306, 295, 273, 248, 123, 288, 265, 267, 264, 360, 111]"
793,722,"[306, 295, 273, 248, 123, 288, 265, 267, 355, 360, 468]"
791,666,"[306, 295, 273, 248, 123, 288, 265, 267, 355, 360, 282]"
789,546,"[306, 295, 273, 248, 123, 288, 265, 267, 355, 360, 111]"
792,703,"[306, 295, 273, 248, 123, 288, 265, 267, 264, 117, 468]"
790,647,"[306, 295, 273, 248, 123, 288, 265, 267, 264, 117, 282]"
788,527,"[306, 295, 273, 248, 123, 288, 265, 267, 264, 117, 111]"
791,700,"[306, 295, 273, 248, 123, 288, 265, 267, 355, 117, 468]"
789,644,"[306, 295, 273, 248, 123, 288, 265, 267, 355, 117, 282]"
787,524,"[306, 295, 273, 248, 123, 288, 265, 267, 355, 117, 111]"
790,682,"[306, 295, 273, 248, 123, 288, 267, 264, 353, 360, 468]"
788,626,"[306, 295, 273, 248, 123, 288, 267, 264, 353, 360, 282]"
786,506,"[306, 295, 273, 248, 123, 288, 267, 264, 353, 360, 111]"
789,642,"[306, 295, 273, 248, 123, 288, 267, 264, 355, 360, 468]"
787,586,"[306, 295, 273, 248, 123, 288, 267, 264, 355, 360, 282]"
785,466,"[306, 295, 273, 248, 123, 288, 267, 264, 355, 360, 111]"
787,620,"[306, 295, 273, 248, 123, 288, 267, 264, 355, 117, 468]"
785,564,"[306, 295, 273, 248, 123, 288, 267, 264, 355, 117, 282]"
783,444,"[306, 295, 273, 248, 123, 288, 267, 264, 355, 117, 111]"
785,577,"[306, 295, 273, 248, 123, 288, 267, 264, 360, 117, 468]"
783,521,"[306, 295, 273, 248, 123, 288, 267, 264, 360, 117, 282]"
781,401,"[306, 295, 273, 248, 123, 288, 267, 264, 360, 117, 111]"
784,574,"[306, 295, 273, 248, 123, 288, 267, 355, 360, 117, 468]"
782,518,"[306, 295, 273, 248, 123, 288, 267, 355, 360, 117, 282]"
780,398,"[306, 295, 273, 248, 123, 288, 267, 355, 360, 117, 111]"
781,563,"[306, 295, 273, 248, 123, 288, 267, 360, 284, 117, 468]"
779,507,"[306, 295, 273, 248, 123, 288, 267, 360, 284, 117, 282]"
777,387,"[306, 295, 273, 248, 123, 288, 267, 360, 284, 117, 111]"
779,543,"[306, 295, 273, 248, 123, 288, 267, 360, 117, 506, 468]"
777,487,"[306, 295, 273, 248, 123, 288, 267, 360, 117, 506, 282]"
775,367,"[306, 295, 273, 248, 123, 288, 267, 360, 117, 506, 111]"
778,534,"[306, 295, 273, 248, 123, 288, 267, 360, 117, 294, 468]"
776,478,"[306, 295, 273, 248, 123, 288, 267, 360, 117, 294, 282]"
774,358,"[306, 295, 273, 248, 123, 288, 267, 360, 117, 294, 111]"
777,529,"[306, 295, 273, 248, 123, 288, 267, 360, 117, 121, 468]"
775,473,"[306, 295, 273, 248, 123, 288, 267, 360, 117, 121, 282]"
773,353,"[306, 295, 273, 248, 123, 288, 267, 360, 117, 121, 111]"
775,507,"[306, 295, 273, 248, 123, 288, 267, 360, 117, 501, 468]"
773,451,"[306, 295, 273, 248, 123, 288, 267, 360, 117, 501, 282]"
771,331,"[306, 295, 273, 248, 123, 288, 267, 360, 117, 501, 111]"
770,504,"[306, 295, 273, 248, 123, 288, 360, 284, 117, 501, 468]"
768,448,"[306, 295, 273, 248, 123, 288, 360, 284, 117, 501, 282]"
766,328,"[306, 295, 273, 248, 123, 288, 360, 284, 117, 501, 111]"
769,497,"[306, 295, 273, 248, 123, 288, 360, 117, 294, 121, 468]"
767,441,"[306, 295, 273, 248, 123, 288, 360, 117, 294, 121, 282]"
765,321,"[306, 295, 273, 248, 123, 288, 360, 117, 294, 121, 111]"
768,483,"[306, 295, 273, 248, 123, 288, 267, 117, 501, 290, 468]"
766,427,"[306, 295, 273, 248, 123, 288, 267, 117, 501, 290, 282]"
764,307,"[306, 295, 273, 248, 123, 288, 267, 117, 501, 290, 111]"
767,475,"[306, 295, 273, 248, 123, 288, 360, 117, 294, 501, 468]"
765,419,"[306, 295, 273, 248, 123, 288, 360, 117, 294, 501, 282]"
763,299,"[306, 295, 273, 248, 123, 288, 360, 117, 294, 501, 111]"
766,470,"[306, 295, 273, 248, 123, 288, 360, 117, 121, 501, 468]"
764,414,"[306, 295, 273, 248, 123, 288, 360, 117, 121, 501, 282]"
762,294,"[306, 295, 273, 248, 123, 288, 360, 117, 121, 501, 111]"
764,448,"[306, 295, 273, 248, 123, 288, 360, 117, 501, 290, 468]"
762,392,"[306, 295, 273, 248, 123, 288, 360, 117, 501, 290, 282]"
760,272,"[306, 295, 273, 248, 123, 288, 360, 117, 501, 290, 111]"
759,446,"[306, 295, 273, 248, 123, 288, 360, 501, 290, 424, 468]"
757,390,"[306, 295, 273, 248, 123, 288, 360, 501, 290, 424, 282]"
755,270,"[306, 295, 273, 248, 123, 288, 360, 501, 290, 424, 111]"
757,424,"[306, 295, 273, 248, 123, 288, 117, 501, 290, 424, 468]"
755,368,"[306, 295, 273, 248, 123, 288, 117, 501, 290, 424, 282]"
753,248,"[306, 295, 273, 248, 123, 288, 117, 501, 290, 424, 111]"
747,422,"[306, 295, 273, 248, 123, 288, 501, 290, 424, 163, 468]"
745,366,"[306, 295, 273, 248, 123, 288, 501, 290, 424, 163, 282]"
743,246,"[306, 295, 273, 248, 123, 288, 501, 290, 424, 163, 111]"
743,409,"[306, 295, 273, 248, 123, 117, 501, 290, 424, 114, 468]"
741,353,"[306, 295, 273, 248, 123, 117, 501, 290, 424, 114, 282]"
739,233,"[306, 295, 273, 248, 123, 117, 501, 290, 424, 114, 111]"
738,407,"[306, 295, 273, 248, 123, 117, 501, 290, 424, 163, 468]"
736,351,"[306, 295, 273, 248, 123, 117, 501, 290, 424, 163, 282]"
734,231,"[306, 295, 273, 248, 123, 117, 501, 290, 424, 163, 111]"
728,405,"[306, 295, 273, 248, 123, 501, 290, 424, 163, 404, 468]"
726,349,"[306, 295, 273, 248, 123, 501, 290, 424, 163, 404, 282]"
724,229,"[306, 295, 273, 248, 123, 501, 290, 424, 163, 404, 111]"
812,1145,"[306, 295, 273, 248, 171, 246, 247, 288, 265, 113, 468]"
810,1089,"[306, 295, 273, 248, 171, 246, 247, 288, 265, 113, 282]"
808,969,"[306, 295, 273, 248, 171, 246, 247, 288, 265, 113, 111]"
809,1046,"[306, 295, 273, 248, 171, 246, 247, 288, 265, 267, 468]"
807,990,"[306, 295, 273, 248, 171, 246, 247, 288, 265, 267, 282]"
805,870,"[306, 295, 273, 248, 171, 246, 247, 288, 265, 267, 111]"
806,991,"[306, 295, 273, 248, 171, 246, 288, 265, 113, 267, 468]"
804,935,"[306, 295, 273, 248, 171, 246, 288, 265, 113, 267, 282]"
802,815,"[306, 295, 273, 248, 171, 246, 288, 265, 113, 267, 111]"
805,966,"[306, 295, 273, 248, 171, 246, 247, 288, 267, 264, 468]"
803,910,"[306, 295, 273, 248, 171, 246, 247, 288, 267, 264, 282]"
801,790,"[306, 295, 273, 248, 171, 246, 247, 288, 267, 264, 111]"
804,963,"[306, 295, 273, 248, 171, 246, 247, 288, 267, 355, 468]"
802,907,"[306, 295, 273, 248, 171, 246, 247, 288, 267, 355, 282]"
800,787,"[306, 295, 273, 248, 171, 246, 247, 288, 267, 355, 111]"
802,903,"[306, 295, 273, 248, 171, 246, 288, 265, 267, 264, 468]"
800,847,"[306, 295, 273, 248, 171, 246, 288, 265, 267, 264, 282]"
798,727,"[306, 295, 273, 248, 171, 246, 288, 265, 267, 264, 111]"
801,900,"[306, 295, 273, 248, 171, 246, 288, 265, 267, 355, 468]"
799,844,"[306, 295, 273, 248, 171, 246, 288, 265, 267, 355, 282]"
797,724,"[306, 295, 273, 248, 171, 246, 288, 265, 267, 355, 111]"
800,898,"[306, 295, 273, 248, 171, 246, 247, 288, 267, 117, 468]"
798,842,"[306, 295, 273, 248, 171, 246, 247, 288, 267, 117, 282]"
796,722,"[306, 295, 273, 248, 171, 246, 247, 288, 267, 117, 111]"
799,853,"[306, 295, 273, 248, 171, 288, 265, 113, 267, 264, 468]"
797,797,"[306, 295, 273, 248, 171, 288, 265, 113, 267, 264, 282]"
795,677,"[306, 295, 273, 248, 171, 288, 265, 113, 267, 264, 111]"
798,850,"[306, 295, 273, 248, 171, 288, 265, 113, 267, 355, 468]"
796,794,"[306, 295, 273, 248, 171, 288, 265, 113, 267, 355, 282]"
794,674,"[306, 295, 273, 248, 171, 288, 265, 113, 267, 355, 111]"
797,820,"[306, 295, 273, 248, 171, 246, 288, 267, 264, 355, 468]"
795,764,"[306, 295, 273, 248, 171, 246, 288, 267, 264, 355, 282]"
793,644,"[306, 295, 273, 248, 171, 246, 288, 267, 264, 355, 111]"
796,807,"[306, 295, 273, 248, 171, 288, 265, 113, 267, 360, 468]"
794,751,"[306, 295, 273, 248, 171, 288, 265, 113, 267, 360, 282]"
792,631,"[306, 295, 273, 248, 171, 288, 265, 113, 267, 360, 111]"
795,777,"[306, 295, 273, 248, 171, 246, 288, 267, 264, 360, 468]"
793,721,"[306, 295, 273, 248, 171, 246, 288, 267, 264, 360, 282]"
791,601,"[306, 295, 273, 248, 171, 246, 288, 267, 264, 360, 111]"
794,762,"[306, 295, 273, 248, 171, 288, 265, 267, 264, 355, 468]"
792,706,"[306, 295, 273, 248, 171, 288, 265, 267, 264, 355, 282]"
790,586,"[306, 295, 273, 248, 171, 288, 265, 267, 264, 355, 111]"
793,755,"[306, 295, 273, 248, 171, 246, 288, 267, 264, 117, 468]"
791,699,"[306, 295, 273, 248, 171, 246, 288, 267, 264, 117, 282]"
789,579,"[306, 295, 273, 248, 171, 246, 288, 267, 264, 117, 111]"
792,719,"[306, 295, 273, 248, 171, 288, 265, 267, 264, 360, 468]"
790,663,"[306, 295, 273, 248, 171, 288, 265, 267, 264, 360, 282]"
788,543,"[306, 295, 273, 248, 171, 288, 265, 267, 264, 360, 111]"
791,716,"[306, 295, 273, 248, 171, 288, 265, 267, 355, 360, 468]"
789,660,"[306, 295, 273, 248, 171, 288, 265, 267, 355, 360, 282]"
787,540,"[306, 295, 273, 248, 171, 288, 265, 267, 355, 360, 111]"
790,697,"[306, 295, 273, 248, 171, 288, 265, 267, 264, 117, 468]"
788,641,"[306, 295, 273, 248, 171, 288, 265, 267, 264, 117, 282]"
786,521,"[306, 295, 273, 248, 171, 288, 265, 267, 264, 117, 111]"
789,694,"[306, 295, 273, 248, 171, 288, 265, 267, 355, 117, 468]"
787,638,"[306, 295, 273, 248, 171, 288, 265, 267, 355, 117, 282]"
785,518,"[306, 295, 273, 248, 171, 288, 265, 267, 355, 117, 111]"
788,676,"[306, 295, 273, 248, 171, 288, 267, 264, 353, 360, 468]"
786,620,"[306, 295, 273, 248, 171, 288, 267, 264, 353, 360, 282]"
784,500,"[306, 295, 273, 248, 171, 288, 267, 264, 353, 360, 111]"
787,636,"[306, 295, 273, 248, 171, 288, 267, 264, 355, 360, 468]"
785,580,"[306, 295, 273, 248, 171, 288, 267, 264, 355, 360, 282]"
783,460,"[306, 295, 273, 248, 171, 288, 267, 264, 355, 360, 111]"
785,614,"[306, 295, 273, 248, 171, 288, 267, 264, 355, 117, 468]"
783,558,"[306, 295, 273, 248, 171, 288, 267, 264, 355, 117, 282]"
781,438,"[306, 295, 273, 248, 171, 288, 267, 264, 355, 117, 111]"
783,571,"[306, 295, 273, 248, 171, 288, 267, 264, 360, 117, 468]"
781,515,"[306, 295, 273, 248, 171, 288, 267, 264, 360, 117, 282]"
779,395,"[306, 295, 273, 248, 171, 288, 267, 264, 360, 117, 111]"
782,568,"[306, 295, 273, 248, 171, 288, 267, 355, 360, 117, 468]"
780,512,"[306, 295, 273, 248, 171, 288, 267, 355, 360, 117, 282]"
778,392,"[306, 295, 273, 248, 171, 288, 267, 355, 360, 117, 111]"
779,557,"[306, 295, 273, 248, 171, 288, 267, 360, 284, 117, 468]"
777,501,"[306, 295, 273, 248, 171, 288, 267, 360, 284, 117, 282]"
775,381,"[306, 295, 273, 248, 171, 288, 267, 360, 284, 117, 111]"
777,537,"[306, 295, 273, 248, 171, 288, 267, 360, 117, 506, 468]"
775,481,"[306, 295, 273, 248, 171, 288, 267, 360, 117, 506, 282]"
773,361,"[306, 295, 273, 248, 171, 288, 267, 360, 117, 506, 111]"
776,528,"[306, 295, 273, 248, 171, 288, 267, 360, 117, 294, 468]"
774,472,"[306, 295, 273, 248, 171, 288, 267, 360, 117, 294, 282]"
772,352,"[306, 295, 273, 248, 171, 288, 267, 360, 117, 294, 111]"
775,523,"[306, 295, 273, 248, 171, 288, 267, 360, 117, 121, 468]"
773,467,"[306, 295, 273, 248, 171, 288, 267, 360, 117, 121, 282]"
771,347,"[306, 295, 273, 248, 171, 288, 267, 360, 117, 121, 111]"
773,501,"[306, 295, 273, 248, 171, 288, 267, 360, 117, 501, 468]"
771,445,"[306, 295, 273, 248, 171, 288, 267, 360, 117, 501, 282]"
769,325,"[306, 295, 273, 248, 171, 288, 267, 360, 117, 501, 111]"
768,498,"[306, 295, 273, 248, 171, 288, 360, 284, 117, 501, 468]"
766,442,"[306, 295, 273, 248, 171, 288, 360, 284, 117, 501, 282]"
764,322,"[306, 295, 273, 248, 171, 288, 360, 284, 117, 501, 111]"
767,491,"[306, 295, 273, 248, 171, 288, 360, 117, 294, 121, 468]"
765,435,"[306, 295, 273, 248, 171, 288, 360, 117, 294, 121, 282]"
763,315,"[306, 295, 273, 248, 171, 288, 360, 117, 294, 121, 111]"
766,477,"[306, 295, 273, 248, 171, 288, 267, 117, 501, 290, 468]"
764,421,"[306, 295, 273, 248, 171, 288, 267, 117, 501, 290, 282]"
762,301,"[306, 295, 273, 248, 171, 288, 267, 117, 501, 290, 111]"
765,469,"[306, 295, 273, 248, 171, 288, 360, 117, 294, 501, 468]"
763,413,"[306, 295, 273, 248, 171, 288, 360, 117, 294, 501, 282]"
761,293,"[306, 295, 273, 248, 171, 288, 360, 117, 294, 501, 111]"
764,464,"[306, 295, 273, 248, 171, 288, 360, 117, 121, 501, 468]"
762,408,"[306, 295, 273, 248, 171, 288, 360, 117, 121, 501, 282]"
760,288,"[306, 295, 273, 248, 171, 288, 360, 117, 121, 501, 111]"
762,442,"[306, 295, 273, 248, 171, 288, 360, 117, 501, 290, 468]"
760,386,"[306, 295, 273, 248, 171, 288, 360, 117, 501, 290, 282]"
758,266,"[306, 295, 273, 248, 171, 288, 360, 117, 501, 290, 111]"
757,440,"[306, 295, 273, 248, 171, 288, 360, 501, 290, 424, 468]"
755,384,"[306, 295, 273, 248, 171, 288, 360, 501, 290, 424, 282]"
753,264,"[306, 295, 273, 248, 171, 288, 360, 501, 290, 424, 111]"
755,418,"[306, 295, 273, 248, 171, 288, 117, 501, 290, 424, 468]"
753,362,"[306, 295, 273, 248, 171, 288, 117, 501, 290, 424, 282]"
751,242,"[306, 295, 273, 248, 171, 288, 117, 501, 290, 424, 111]"
745,416,"[306, 295, 273, 248, 171, 288, 501, 290, 424, 163, 468]"
743,360,"[306, 295, 273, 248, 171, 288, 501, 290, 424, 163, 282]"
741,240,"[306, 295, 273, 248, 171, 288, 501, 290, 424, 163, 111]"
741,403,"[306, 295, 273, 248, 171, 117, 501, 290, 424, 114, 468]"
739,347,"[306, 295, 273, 248, 171, 117, 501, 290, 424, 114, 282]"
737,227,"[306, 295, 273, 248, 171, 117, 501, 290, 424, 114, 111]"
736,401,"[306, 295, 273, 248, 171, 117, 501, 290, 424, 163, 468]"
734,345,"[306, 295, 273, 248, 171, 117, 501, 290, 424, 163, 282]"
732,225,"[306, 295, 273, 248, 171, 117, 501, 290, 424, 163, 111]"
726,399,"[306, 295, 273, 248, 171, 501, 290, 424, 163, 404, 468]"
724,343,"[306, 295, 273, 248, 171, 501, 290, 424, 163, 404, 282]"
722,223,"[306, 295, 273, 248, 171, 501, 290, 424, 163, 404, 111]"
806,1143,"[306, 295, 273, 171, 165, 246, 247, 288, 265, 113, 468]"
804,1087,"[306, 295, 273, 171, 165, 246, 247, 288, 265, 113, 282]"
802,967,"[306, 295, 273, 171, 165, 246, 247, 288, 265, 113, 111]"
803,1044,"[306, 295, 273, 171, 165, 246, 247, 288, 265, 267, 468]"
801,988,"[306, 295, 273, 171, 165, 246, 247, 288, 265, 267, 282]"
799,868,"[306, 295, 273, 171, 165, 246, 247, 288, 265, 267, 111]"
800,989,"[306, 295, 273, 171, 165, 246, 288, 265, 113, 267, 468]"
798,933,"[306, 295, 273, 171, 165, 246, 288, 265, 113, 267, 282]"
796,813,"[306, 295, 273, 171, 165, 246, 288, 265, 113, 267, 111]"
799,964,"[306, 295, 273, 171, 165, 246, 247, 288, 267, 264, 468]"
797,908,"[306, 295, 273, 171, 165, 246, 247, 288, 267, 264, 282]"
795,788,"[306, 295, 273, 171, 165, 246, 247, 288, 267, 264, 111]"
798,961,"[306, 295, 273, 171, 165, 246, 247, 288, 267, 355, 468]"
796,905,"[306, 295, 273, 171, 165, 246, 247, 288, 267, 355, 282]"
794,785,"[306, 295, 273, 171, 165, 246, 247, 288, 267, 355, 111]"
796,901,"[306, 295, 273, 171, 165, 246, 288, 265, 267, 264, 468]"
794,845,"[306, 295, 273, 171, 165, 246, 288, 265, 267, 264, 282]"
792,725,"[306, 295, 273, 171, 165, 246, 288, 265, 267, 264, 111]"
795,898,"[306, 295, 273, 171, 165, 246, 288, 265, 267, 355, 468]"
793,842,"[306, 295, 273, 171, 165, 246, 288, 265, 267, 355, 282]"
791,722,"[306, 295, 273, 171, 165, 246, 288, 265, 267, 355, 111]"
794,896,"[306, 295, 273, 171, 165, 246, 247, 288, 267, 117, 468]"
792,840,"[306, 295, 273, 171, 165, 246, 247, 288, 267, 117, 282]"
790,720,"[306, 295, 273, 171, 165, 246, 247, 288, 267, 117, 111]"
793,851,"[306, 295, 273, 171, 165, 288, 265, 113, 267, 264, 468]"
791,795,"[306, 295, 273, 171, 165, 288, 265, 113, 267, 264, 282]"
789,675,"[306, 295, 273, 171, 165, 288, 265, 113, 267, 264, 111]"
792,848,"[306, 295, 273, 171, 165, 288, 265, 113, 267, 355, 468]"
790,792,"[306, 295, 273, 171, 165, 288, 265, 113, 267, 355, 282]"
788,672,"[306, 295, 273, 171, 165, 288, 265, 113, 267, 355, 111]"
791,818,"[306, 295, 273, 171, 165, 246, 288, 267, 264, 355, 468]"
789,762,"[306, 295, 273, 171, 165, 246, 288, 267, 264, 355, 282]"
787,642,"[306, 295, 273, 171, 165, 246, 288, 267, 264, 355, 111]"
790,805,"[306, 295, 273, 171, 165, 288, 265, 113, 267, 360, 468]"
788,749,"[306, 295, 273, 171, 165, 288, 265, 113, 267, 360, 282]"
786,629,"[306, 295, 273, 171, 165, 288, 265, 113, 267, 360, 111]"
789,775,"[306, 295, 273, 171, 165, 246, 288, 267, 264, 360, 468]"
787,719,"[306, 295, 273, 171, 165, 246, 288, 267, 264, 360, 282]"
785,599,"[306, 295, 273, 171, 165, 246, 288, 267, 264, 360, 111]"
788,760,"[306, 295, 273, 171, 165, 288, 265, 267, 264, 355, 468]"
786,704,"[306, 295, 273, 171, 165, 288, 265, 267, 264, 355, 282]"
784,584,"[306, 295, 273, 171, 165, 288, 265, 267, 264, 355, 111]"
787,753,"[306, 295, 273, 171, 165, 246, 288, 267, 264, 117, 468]"
785,697,"[306, 295, 273, 171, 165, 246, 288, 267, 264, 117, 282]"
783,577,"[306, 295, 273, 171, 165, 246, 288, 267, 264, 117, 111]"
786,717,"[306, 295, 273, 171, 165, 288, 265, 267, 264, 360, 468]"
784,661,"[306, 295, 273, 171, 165, 288, 265, 267, 264, 360, 282]"
782,541,"[306, 295, 273, 171, 165, 288, 265, 267, 264, 360, 111]"
785,714,"[306, 295, 273, 171, 165, 288, 265, 267, 355, 360, 468]"
783,658,"[306, 295, 273, 171, 165, 288, 265, 267, 355, 360, 282]"
781,538,"[306, 295, 273, 171, 165, 288, 265, 267, 355, 360, 111]"
784,695,"[306, 295, 273, 171, 165, 288, 265, 267, 264, 117, 468]"
782,639,"[306, 295, 273, 171, 165, 288, 265, 267, 264, 117, 282]"
780,519,"[306, 295, 273, 171, 165, 288, 265, 267, 264, 117, 111]"
783,692,"[306, 295, 273, 171, 165, 288, 265, 267, 355, 117, 468]"
781,636,"[306, 295, 273, 171, 165, 288, 265, 267, 355, 117, 282]"
779,516,"[306, 295, 273, 171, 165, 288, 265, 267, 355, 117, 111]"
782,674,"[306, 295, 273, 171, 165, 288, 267, 264, 353, 360, 468]"
780,618,"[306, 295, 273, 171, 165, 288, 267, 264, 353, 360, 282]"
778,498,"[306, 295, 273, 171, 165, 288, 267, 264, 353, 360, 111]"
781,634,"[306, 295, 273, 171, 165, 288, 267, 264, 355, 360, 468]"
779,578,"[306, 295, 273, 171, 165, 288, 267, 264, 355, 360, 282]"
777,458,"[306, 295, 273, 171, 165, 288, 267, 264, 355, 360, 111]"
779,612,"[306, 295, 273, 171, 165, 288, 267, 264, 355, 117, 468]"
777,556,"[306, 295, 273, 171, 165, 288, 267, 264, 355, 117, 282]"
775,436,"[306, 295, 273, 171, 165, 288, 267, 264, 355, 117, 111]"
777,569,"[306, 295, 273, 171, 165, 288, 267, 264, 360, 117, 468]"
775,513,"[306, 295, 273, 171, 165, 288, 267, 264, 360, 117, 282]"
773,393,"[306, 295, 273, 171, 165, 288, 267, 264, 360, 117, 111]"
776,566,"[306, 295, 273, 171, 165, 288, 267, 355, 360, 117, 468]"
774,510,"[306, 295, 273, 171, 165, 288, 267, 355, 360, 117, 282]"
772,390,"[306, 295, 273, 171, 165, 288, 267, 355, 360, 117, 111]"
773,555,"[306, 295, 273, 171, 165, 288, 267, 360, 284, 117, 468]"
771,499,"[306, 295, 273, 171, 165, 288, 267, 360, 284, 117, 282]"
769,379,"[306, 295, 273, 171, 165, 288, 267, 360, 284, 117, 111]"
771,535,"[306, 295, 273, 171, 165, 288, 267, 360, 117, 506, 468]"
769,479,"[306, 295, 273, 171, 165, 288, 267, 360, 117, 506, 282]"
767,359,"[306, 295, 273, 171, 165, 288, 267, 360, 117, 506, 111]"
770,526,"[306, 295, 273, 171, 165, 288, 267, 360, 117, 294, 468]"
768,470,"[306, 295, 273, 171, 165, 288, 267, 360, 117, 294, 282]"
766,350,"[306, 295, 273, 171, 165, 288, 267, 360, 117, 294, 111]"
