total_points,now_cost,indexes
72,163,"[610, 611, 146, 339]"
106,164,"[610, 611, 339, 410]"
126,165,"[610, 611, 339, 323]"
163,166,"[610, 611, 339, 504]"
178,167,"[610, 146, 339, 504]"
212,168,"[610, 339, 410, 504]"
232,169,"[610, 339, 323, 504]"
253,170,"[610, 339, 504, 340]"
279,171,"[339, 410, 323, 504]"
300,172,"[339, 410, 504, 340]"
320,173,"[339, 323, 504, 340]"
330,174,"[323, 56, 504, 340]"
341,175,"[339, 323, 504, 80]"
362,176,"[339, 504, 340, 80]"
376,177,"[323, 504, 340, 80]"
382,178,"[504, 340, 534, 80]"
403,180,"[504, 340, 80, 459]"
407,182,"[323, 504, 80, 147]"
428,183,"[504, 340, 80, 147]"
430,184,"[504, 340, 80, 42]"
434,185,"[504, 80, 459, 147]"
436,186,"[504, 80, 459, 42]"
440,187,"[504, 340, 147, 42]"
454,188,"[504, 80, 147, 126]"
461,189,"[504, 80, 147, 42]"
466,192,"[504, 147, 126, 42]"
475,194,"[504, 80, 147, 343]"
477,195,"[504, 80, 42, 343]"
480,197,"[504, 147, 126, 343]"
488,198,"[504, 340, 80, 40]"
494,200,"[504, 80, 459, 40]"
498,201,"[504, 340, 147, 40]"
500,202,"[504, 340, 42, 40]"
519,203,"[504, 80, 147, 40]"
521,204,"[504, 80, 42, 40]"
524,206,"[504, 147, 126, 40]"
531,207,"[504, 147, 42, 40]"
536,209,"[80, 147, 42, 40]"
545,212,"[504, 147, 343, 40]"
547,213,"[504, 42, 343, 40]"
550,214,"[80, 147, 343, 40]"
552,215,"[80, 42, 343, 40]"
555,217,"[147, 126, 343, 40]"
562,218,"[147, 42, 343, 40]"
564,219,"[504, 80, 40, 150]"
574,222,"[504, 147, 40, 150]"
576,223,"[504, 42, 40, 150]"
579,224,"[80, 147, 40, 150]"
581,225,"[80, 42, 40, 150]"
584,227,"[147, 126, 40, 150]"
591,228,"[147, 42, 40, 150]"
595,230,"[80, 343, 40, 150]"
605,233,"[147, 343, 40, 150]"
607,234,"[42, 343, 40, 150]"
611,239,"[80, 343, 40, 172]"
619,240,"[343, 149, 40, 150]"
621,242,"[147, 343, 40, 172]"
623,243,"[42, 343, 40, 172]"
635,247,"[504, 40, 150, 172]"
637,248,"[343, 40, 393, 150]"
640,249,"[80, 40, 150, 172]"
650,252,"[147, 40, 150, 172]"
652,253,"[42, 40, 150, 172]"
653,257,"[343, 40, 393, 172]"
666,258,"[343, 40, 150, 172]"
668,266,"[432, 40, 150, 172]"
682,267,"[40, 393, 150, 172]"
684,271,"[40, 150, 465, 172]"
689,278,"[80, 40, 150, 251]"
699,281,"[147, 40, 150, 251]"
701,282,"[42, 40, 150, 251]"
702,286,"[343, 40, 393, 251]"
715,287,"[343, 40, 150, 251]"
717,291,"[42, 40, 172, 251]"
722,294,"[343, 40, 150, 122]"
731,296,"[343, 40, 172, 251]"
733,300,"[40, 150, 465, 251]"
738,303,"[343, 40, 172, 122]"
747,305,"[40, 393, 172, 251]"
760,306,"[40, 150, 172, 251]"
767,313,"[40, 150, 172, 122]"
771,326,"[147, 40, 251, 122]"
773,327,"[42, 40, 251, 122]"
787,332,"[343, 40, 251, 122]"
788,335,"[40, 150, 172, 253]"
789,340,"[432, 40, 251, 122]"
803,341,"[40, 393, 251, 122]"
816,342,"[40, 150, 251, 122]"
832,351,"[40, 172, 251, 122]"
837,364,"[40, 150, 251, 253]"
844,371,"[40, 150, 122, 253]"
853,373,"[40, 172, 251, 253]"
860,380,"[40, 172, 122, 253]"
884,394,"[40, 251, 122, 270]"
885,404,"[172, 251, 122, 270]"
909,409,"[40, 251, 122, 253]"
910,419,"[172, 251, 122, 253]"
912,423,"[40, 122, 270, 253]"
913,433,"[172, 122, 270, 253]"
962,462,"[251, 122, 270, 253]"
