total_points,now_cost,indexes
100,84,"[534, 504]"
145,85,"[534, 70]"
123,85,"[504, 70]"
123,88,"[534, 315]"
101,88,"[504, 315]"
146,89,"[70, 315]"
164,90,"[534, 234]"
142,90,"[504, 234]"
187,91,"[70, 234]"
193,93,"[534, 468]"
171,93,"[504, 468]"
216,94,"[70, 468]"
165,94,"[315, 234]"
194,97,"[315, 468]"
235,99,"[234, 468]"
192,99,"[534, 502]"
170,99,"[504, 502]"
215,100,"[70, 502]"
193,103,"[315, 502]"
197,104,"[534, 91]"
175,104,"[504, 91]"
234,105,"[234, 502]"
220,105,"[70, 91]"
200,106,"[534, 278]"
178,106,"[504, 278]"
223,107,"[70, 278]"
263,108,"[468, 502]"
198,108,"[315, 91]"
239,110,"[234, 91]"
201,110,"[315, 278]"
242,112,"[234, 278]"
268,113,"[468, 91]"
271,115,"[468, 278]"
214,115,"[534, 460]"
192,115,"[504, 460]"
237,116,"[70, 460]"
259,118,"[534, 313]"
237,118,"[504, 313]"
282,119,"[70, 313]"
267,119,"[502, 91]"
215,119,"[315, 460]"
270,121,"[502, 278]"
256,121,"[234, 460]"
260,122,"[315, 313]"
255,122,"[534, 409]"
233,122,"[504, 409]"
278,123,"[70, 409]"
301,124,"[234, 313]"
285,124,"[468, 460]"
275,126,"[91, 278]"
256,126,"[315, 409]"
330,127,"[468, 313]"
297,128,"[234, 409]"
284,130,"[502, 460]"
326,131,"[468, 409]"
329,133,"[502, 313]"
289,135,"[91, 460]"
325,137,"[502, 409]"
292,137,"[278, 460]"
334,138,"[91, 313]"
271,139,"[534, 166]"
249,139,"[504, 166]"
337,140,"[278, 313]"
294,140,"[70, 166]"
330,142,"[91, 409]"
272,143,"[315, 166]"
333,144,"[278, 409]"
313,145,"[234, 166]"
342,148,"[468, 166]"
351,149,"[460, 313]"
266,151,"[534, 11]"
244,151,"[504, 11]"
289,152,"[70, 11]"
347,153,"[460, 409]"
341,154,"[502, 166]"
267,155,"[315, 11]"
392,156,"[313, 409]"
308,157,"[234, 11]"
346,159,"[91, 166]"
337,160,"[468, 11]"
349,161,"[278, 166]"
336,166,"[502, 11]"
363,170,"[460, 166]"
341,171,"[91, 11]"
408,173,"[313, 166]"
344,173,"[278, 11]"
404,177,"[409, 166]"
358,182,"[460, 11]"
403,185,"[313, 11]"
399,189,"[409, 11]"
415,206,"[166, 11]"
