total_points,now_cost,indexes
58,126,"[262, 50, 539]"
70,129,"[262, 50, 590]"
48,129,"[262, 539, 590]"
119,132,"[262, 50, 93]"
97,132,"[262, 539, 93]"
86,132,"[50, 539, 93]"
97,134,"[262, 50, 665]"
109,135,"[262, 590, 93]"
98,135,"[50, 590, 93]"
157,136,"[262, 50, 344]"
136,136,"[262, 50, 358]"
135,136,"[262, 539, 344]"
145,137,"[262, 50, 181]"
163,139,"[262, 50, 132]"
147,139,"[262, 590, 344]"
194,141,"[262, 50, 377]"
172,141,"[262, 539, 377]"
196,142,"[262, 93, 344]"
185,142,"[50, 93, 344]"
202,145,"[262, 93, 132]"
213,146,"[262, 344, 358]"
206,146,"[262, 344, 504]"
233,147,"[262, 93, 377]"
225,147,"[262, 50, 514]"
222,147,"[262, 344, 181]"
240,149,"[262, 344, 132]"
229,149,"[50, 344, 132]"
251,150,"[262, 50, 202]"
271,151,"[262, 344, 377]"
260,151,"[50, 344, 377]"
259,152,"[262, 181, 377]"
264,153,"[262, 93, 514]"
277,154,"[262, 132, 377]"
266,154,"[50, 132, 377]"
268,155,"[93, 344, 132]"
290,156,"[262, 93, 202]"
279,156,"[50, 93, 202]"
302,157,"[262, 344, 514]"
299,157,"[93, 344, 377]"
291,157,"[50, 344, 514]"
328,160,"[262, 344, 202]"
317,160,"[50, 344, 202]"
308,160,"[262, 132, 514]"
316,161,"[262, 181, 202]"
339,162,"[262, 377, 514]"
328,162,"[50, 377, 514]"
334,163,"[262, 132, 202]"
330,163,"[93, 344, 514]"
343,164,"[344, 132, 377]"
365,165,"[262, 377, 202]"
354,165,"[50, 377, 202]"
356,166,"[93, 344, 202]"
367,168,"[93, 377, 514]"
362,169,"[93, 132, 202]"
374,170,"[344, 132, 514]"
373,170,"[344, 358, 202]"
396,171,"[262, 514, 202]"
393,171,"[93, 377, 202]"
385,171,"[50, 514, 202]"
405,172,"[344, 377, 514]"
400,173,"[344, 132, 202]"
431,175,"[344, 377, 202]"
411,175,"[132, 377, 514]"
410,175,"[358, 377, 202]"
419,176,"[181, 377, 202]"
424,177,"[93, 514, 202]"
437,178,"[132, 377, 202]"
462,181,"[344, 514, 202]"
441,181,"[358, 514, 202]"
450,182,"[181, 514, 202]"
468,184,"[132, 514, 202]"
451,184,"[588, 514, 202]"
499,186,"[377, 514, 202]"
467,187,"[68, 514, 202]"
469,189,"[377, 202, 91]"
472,191,"[233, 514, 202]"
496,194,"[514, 506, 202]"
500,195,"[514, 202, 91]"
527,204,"[514, 202, 164]"
518,225,"[377, 202, 224]"
549,231,"[514, 202, 224]"
519,234,"[202, 91, 224]"
536,237,"[344, 202, 388]"
547,239,"[377, 514, 388]"
542,240,"[132, 202, 388]"
573,242,"[377, 202, 388]"
604,248,"[514, 202, 388]"
570,250,"[506, 202, 388]"
574,251,"[202, 91, 388]"
575,257,"[514, 164, 388]"
601,260,"[202, 164, 388]"
597,284,"[514, 224, 388]"
623,287,"[202, 224, 388]"
