total_points,now_cost,indexes
80,155,"[57, 145, 494, 293]"
77,155,"[57, 145, 494, 61]"
66,155,"[57, 145, 293, 61]"
108,156,"[57, 145, 494, 144]"
104,156,"[57, 145, 494, 334]"
99,156,"[57, 145, 494, 537]"
149,157,"[57, 145, 494, 220]"
138,157,"[57, 145, 293, 220]"
135,157,"[57, 145, 61, 220]"
166,158,"[57, 145, 144, 220]"
162,158,"[57, 145, 334, 220]"
157,158,"[57, 145, 537, 220]"
187,159,"[57, 145, 220, 405]"
186,159,"[57, 145, 220, 80]"
185,159,"[145, 494, 144, 220]"
206,160,"[57, 145, 220, 444]"
206,160,"[145, 494, 220, 405]"
205,160,"[145, 494, 220, 80]"
225,161,"[145, 494, 220, 444]"
223,161,"[145, 144, 220, 405]"
222,161,"[145, 144, 220, 80]"
243,162,"[145, 220, 405, 80]"
242,162,"[145, 144, 220, 444]"
241,162,"[145, 220, 405, 464]"
263,163,"[145, 220, 405, 444]"
262,163,"[145, 220, 80, 444]"
260,163,"[145, 220, 464, 444]"
273,164,"[145, 220, 444, 446]"
264,164,"[145, 144, 220, 117]"
285,165,"[145, 220, 405, 117]"
284,165,"[145, 220, 80, 117]"
282,165,"[145, 220, 464, 117]"
304,166,"[145, 220, 444, 117]"
295,166,"[145, 220, 446, 117]"
294,166,"[145, 220, 444, 76]"
312,167,"[145, 220, 444, 171]"
303,167,"[145, 220, 446, 171]"
319,168,"[145, 220, 444, 468]"
316,168,"[145, 220, 117, 76]"
334,169,"[145, 220, 117, 171]"
324,169,"[145, 220, 117, 55]"
324,169,"[145, 220, 76, 171]"
341,170,"[145, 220, 117, 468]"
333,170,"[145, 444, 117, 171]"
349,171,"[145, 220, 171, 468]"
343,171,"[220, 444, 117, 76]"
342,171,"[220, 405, 117, 171]"
361,172,"[220, 444, 117, 171]"
352,172,"[220, 446, 117, 171]"
351,172,"[220, 444, 117, 55]"
368,173,"[220, 444, 117, 468]"
359,173,"[220, 444, 171, 55]"
376,174,"[220, 444, 171, 468]"
373,174,"[220, 117, 76, 171]"
370,174,"[145, 117, 171, 468]"
381,175,"[220, 117, 171, 55]"
380,175,"[220, 117, 76, 468]"
398,176,"[220, 117, 171, 468]"
388,176,"[220, 117, 55, 468]"
388,176,"[220, 76, 171, 468]"
397,177,"[444, 117, 171, 468]"
396,177,"[220, 171, 55, 468]"
401,178,"[220, 171, 468, 164]"
400,178,"[220, 171, 468, 79]"
409,179,"[117, 76, 171, 468]"
403,179,"[117, 223, 171, 468]"
402,179,"[220, 117, 171, 443]"
417,180,"[117, 171, 55, 468]"
409,180,"[220, 117, 468, 443]"
422,181,"[117, 171, 468, 164]"
421,181,"[117, 171, 468, 79]"
420,182,"[171, 55, 468, 164]"
424,183,"[171, 468, 164, 79]"
422,183,"[117, 171, 468, 78]"
438,184,"[117, 171, 468, 443]"
436,184,"[117, 171, 468, 290]"
428,184,"[117, 55, 468, 443]"
436,185,"[171, 55, 468, 443]"
441,186,"[171, 468, 164, 443]"
440,186,"[171, 468, 79, 443]"
439,186,"[171, 468, 164, 290]"
440,187,"[117, 171, 443, 290]"
447,188,"[117, 468, 443, 290]"
441,188,"[171, 468, 78, 443]"
455,189,"[171, 468, 443, 290]"
445,189,"[55, 468, 443, 290]"
450,190,"[171, 468, 443, 475]"
450,190,"[468, 164, 443, 290]"
451,191,"[171, 468, 443, 357]"
452,192,"[171, 468, 443, 382]"
463,193,"[117, 171, 468, 381]"
453,193,"[117, 55, 468, 381]"
461,194,"[171, 55, 468, 381]"
459,194,"[468, 443, 290, 475]"
466,195,"[171, 468, 164, 381]"
465,195,"[171, 468, 79, 381]"
467,196,"[117, 171, 443, 381]"
474,197,"[117, 468, 443, 381]"
472,197,"[117, 468, 290, 381]"
469,197,"[171, 468, 443, 10]"
482,198,"[171, 468, 443, 381]"
480,198,"[171, 468, 290, 381]"
477,199,"[468, 164, 443, 381]"
484,201,"[171, 443, 290, 381]"
491,202,"[468, 443, 290, 381]"
487,203,"[117, 468, 443, 245]"
486,203,"[468, 443, 475, 381]"
495,204,"[117, 171, 468, 97]"
495,204,"[171, 468, 443, 245]"
493,204,"[171, 468, 290, 245]"
498,206,"[171, 468, 164, 97]"
497,206,"[171, 468, 79, 97]"
499,207,"[117, 171, 443, 97]"
506,208,"[117, 468, 443, 97]"
