cost,points_total,indexes
1026,859,"[388, 268, 254, 272, 251, 4, 302, 462, 7, 292, 252]"
1020,847,"[388, 268, 254, 272, 251, 4, 302, 462, 7, 292, 217]"
1019,810,"[388, 268, 254, 272, 251, 4, 302, 462, 7, 292, 291]"
1018,763,"[388, 268, 254, 272, 251, 4, 302, 462, 7, 292, 305]"
1015,719,"[388, 268, 254, 272, 251, 4, 302, 462, 7, 292, 289]"
1020,878,"[388, 268, 254, 272, 251, 4, 302, 462, 7, 31, 278]"
1019,858,"[388, 268, 254, 272, 251, 4, 302, 462, 7, 31, 252]"
1013,846,"[388, 268, 254, 272, 251, 4, 302, 462, 7, 31, 217]"
1012,809,"[388, 268, 254, 272, 251, 4, 302, 462, 7, 31, 291]"
1011,762,"[388, 268, 254, 272, 251, 4, 302, 462, 7, 31, 305]"
1008,718,"[388, 268, 254, 272, 251, 4, 302, 462, 7, 31, 289]"
1019,876,"[388, 268, 254, 272, 251, 4, 302, 462, 292, 31, 278]"
1018,856,"[388, 268, 254, 272, 251, 4, 302, 462, 292, 31, 252]"
1012,844,"[388, 268, 254, 272, 251, 4, 302, 462, 292, 31, 217]"
1011,807,"[388, 268, 254, 272, 251, 4, 302, 462, 292, 31, 291]"
1010,760,"[388, 268, 254, 272, 251, 4, 302, 462, 292, 31, 305]"
1007,716,"[388, 268, 254, 272, 251, 4, 302, 462, 292, 31, 289]"
1010,875,"[388, 268, 254, 272, 251, 4, 302, 462, 31, 598, 278]"
1009,855,"[388, 268, 254, 272, 251, 4, 302, 462, 31, 598, 252]"
1003,843,"[388, 268, 254, 272, 251, 4, 302, 462, 31, 598, 217]"
1002,806,"[388, 268, 254, 272, 251, 4, 302, 462, 31, 598, 291]"
1001,759,"[388, 268, 254, 272, 251, 4, 302, 462, 31, 598, 305]"
998,715,"[388, 268, 254, 272, 251, 4, 302, 462, 31, 598, 289]"
1078,1020,"[388, 268, 254, 272, 4, 302, 276, 259, 255, 155, 278]"
1077,1000,"[388, 268, 254, 272, 4, 302, 276, 259, 255, 155, 252]"
1071,988,"[388, 268, 254, 272, 4, 302, 276, 259, 255, 155, 217]"
1070,951,"[388, 268, 254, 272, 4, 302, 276, 259, 255, 155, 291]"
1069,904,"[388, 268, 254, 272, 4, 302, 276, 259, 255, 155, 305]"
1066,860,"[388, 268, 254, 272, 4, 302, 276, 259, 255, 155, 289]"
1076,987,"[388, 268, 254, 272, 4, 302, 276, 259, 255, 280, 278]"
1075,967,"[388, 268, 254, 272, 4, 302, 276, 259, 255, 280, 252]"
1069,955,"[388, 268, 254, 272, 4, 302, 276, 259, 255, 280, 217]"
1068,918,"[388, 268, 254, 272, 4, 302, 276, 259, 255, 280, 291]"
1067,871,"[388, 268, 254, 272, 4, 302, 276, 259, 255, 280, 305]"
1064,827,"[388, 268, 254, 272, 4, 302, 276, 259, 255, 280, 289]"
1075,912,"[388, 268, 254, 272, 4, 302, 276, 259, 255, 226, 278]"
1074,892,"[388, 268, 254, 272, 4, 302, 276, 259, 255, 226, 252]"
1068,880,"[388, 268, 254, 272, 4, 302, 276, 259, 255, 226, 217]"
1067,843,"[388, 268, 254, 272, 4, 302, 276, 259, 255, 226, 291]"
1066,796,"[388, 268, 254, 272, 4, 302, 276, 259, 255, 226, 305]"
1063,752,"[388, 268, 254, 272, 4, 302, 276, 259, 255, 226, 289]"
1070,893,"[388, 268, 254, 272, 4, 302, 276, 259, 255, 462, 278]"
1069,873,"[388, 268, 254, 272, 4, 302, 276, 259, 255, 462, 252]"
1063,861,"[388, 268, 254, 272, 4, 302, 276, 259, 255, 462, 217]"
1062,824,"[388, 268, 254, 272, 4, 302, 276, 259, 255, 462, 291]"
1061,777,"[388, 268, 254, 272, 4, 302, 276, 259, 255, 462, 305]"
1058,733,"[388, 268, 254, 272, 4, 302, 276, 259, 255, 462, 289]"
1047,886,"[388, 268, 254, 272, 4, 302, 276, 259, 462, 7, 278]"
1046,866,"[388, 268, 254, 272, 4, 302, 276, 259, 462, 7, 252]"
1040,854,"[388, 268, 254, 272, 4, 302, 276, 259, 462, 7, 217]"
1039,817,"[388, 268, 254, 272, 4, 302, 276, 259, 462, 7, 291]"
1038,770,"[388, 268, 254, 272, 4, 302, 276, 259, 462, 7, 305]"
1035,726,"[388, 268, 254, 272, 4, 302, 276, 259, 462, 7, 289]"
1046,884,"[388, 268, 254, 272, 4, 302, 276, 259, 462, 292, 278]"
1045,864,"[388, 268, 254, 272, 4, 302, 276, 259, 462, 292, 252]"
1039,852,"[388, 268, 254, 272, 4, 302, 276, 259, 462, 292, 217]"
1038,815,"[388, 268, 254, 272, 4, 302, 276, 259, 462, 292, 291]"
1037,768,"[388, 268, 254, 272, 4, 302, 276, 259, 462, 292, 305]"
1034,724,"[388, 268, 254, 272, 4, 302, 276, 259, 462, 292, 289]"
1039,883,"[388, 268, 254, 272, 4, 302, 276, 259, 462, 31, 278]"
1038,863,"[388, 268, 254, 272, 4, 302, 276, 259, 462, 31, 252]"
1032,851,"[388, 268, 254, 272, 4, 302, 276, 259, 462, 31, 217]"
1031,814,"[388, 268, 254, 272, 4, 302, 276, 259, 462, 31, 291]"
1030,767,"[388, 268, 254, 272, 4, 302, 276, 259, 462, 31, 305]"
1027,723,"[388, 268, 254, 272, 4, 302, 276, 259, 462, 31, 289]"
1018,877,"[388, 268, 254, 272, 4, 302, 276, 462, 7, 292, 278]"
1017,857,"[388, 268, 254, 272, 4, 302, 276, 462, 7, 292, 252]"
1011,845,"[388, 268, 254, 272, 4, 302, 276, 462, 7, 292, 217]"
1010,808,"[388, 268, 254, 272, 4, 302, 276, 462, 7, 292, 291]"
1009,761,"[388, 268, 254, 272, 4, 302, 276, 462, 7, 292, 305]"
1006,717,"[388, 268, 254, 272, 4, 302, 276, 462, 7, 292, 289]"
1011,876,"[388, 268, 254, 272, 4, 302, 276, 462, 7, 31, 278]"
1010,856,"[388, 268, 254, 272, 4, 302, 276, 462, 7, 31, 252]"
1004,844,"[388, 268, 254, 272, 4, 302, 276, 462, 7, 31, 217]"
1003,807,"[388, 268, 254, 272, 4, 302, 276, 462, 7, 31, 291]"
1002,760,"[388, 268, 254, 272, 4, 302, 276, 462, 7, 31, 305]"
999,716,"[388, 268, 254, 272, 4, 302, 276, 462, 7, 31, 289]"
1010,874,"[388, 268, 254, 272, 4, 302, 276, 462, 292, 31, 278]"
1009,854,"[388, 268, 254, 272, 4, 302, 276, 462, 292, 31, 252]"
1003,842,"[388, 268, 254, 272, 4, 302, 276, 462, 292, 31, 217]"
1002,805,"[388, 268, 254, 272, 4, 302, 276, 462, 292, 31, 291]"
1001,758,"[388, 268, 254, 272, 4, 302, 276, 462, 292, 31, 305]"
998,714,"[388, 268, 254, 272, 4, 302, 276, 462, 292, 31, 289]"
1001,873,"[388, 268, 254, 272, 4, 302, 276, 462, 31, 598, 278]"
1000,853,"[388, 268, 254, 272, 4, 302, 276, 462, 31, 598, 252]"
994,841,"[388, 268, 254, 272, 4, 302, 276, 462, 31, 598, 217]"
993,804,"[388, 268, 254, 272, 4, 302, 276, 462, 31, 598, 291]"
992,757,"[388, 268, 254, 272, 4, 302, 276, 462, 31, 598, 305]"
989,713,"[388, 268, 254, 272, 4, 302, 276, 462, 31, 598, 289]"
1070,898,"[388, 268, 254, 272, 251, 302, 306, 259, 255, 155, 278]"
1069,878,"[388, 268, 254, 272, 251, 302, 306, 259, 255, 155, 252]"
1063,866,"[388, 268, 254, 272, 251, 302, 306, 259, 255, 155, 217]"
1062,829,"[388, 268, 254, 272, 251, 302, 306, 259, 255, 155, 291]"
1061,782,"[388, 268, 254, 272, 251, 302, 306, 259, 255, 155, 305]"
1058,738,"[388, 268, 254, 272, 251, 302, 306, 259, 255, 155, 289]"
1068,865,"[388, 268, 254, 272, 251, 302, 306, 259, 255, 280, 278]"
1067,845,"[388, 268, 254, 272, 251, 302, 306, 259, 255, 280, 252]"
1061,833,"[388, 268, 254, 272, 251, 302, 306, 259, 255, 280, 217]"
1060,796,"[388, 268, 254, 272, 251, 302, 306, 259, 255, 280, 291]"
1059,749,"[388, 268, 254, 272, 251, 302, 306, 259, 255, 280, 305]"
1056,705,"[388, 268, 254, 272, 251, 302, 306, 259, 255, 280, 289]"
1067,790,"[388, 268, 254, 272, 251, 302, 306, 259, 255, 226, 278]"
1066,770,"[388, 268, 254, 272, 251, 302, 306, 259, 255, 226, 252]"
1060,758,"[388, 268, 254, 272, 251, 302, 306, 259, 255, 226, 217]"
1059,721,"[388, 268, 254, 272, 251, 302, 306, 259, 255, 226, 291]"
1058,674,"[388, 268, 254, 272, 251, 302, 306, 259, 255, 226, 305]"
1055,630,"[388, 268, 254, 272, 251, 302, 306, 259, 255, 226, 289]"
1062,771,"[388, 268, 254, 272, 251, 302, 306, 259, 255, 462, 278]"
1061,751,"[388, 268, 254, 272, 251, 302, 306, 259, 255, 462, 252]"
1055,739,"[388, 268, 254, 272, 251, 302, 306, 259, 255, 462, 217]"
1054,702,"[388, 268, 254, 272, 251, 302, 306, 259, 255, 462, 291]"
1053,655,"[388, 268, 254, 272, 251, 302, 306, 259, 255, 462, 305]"
1050,611,"[388, 268, 254, 272, 251, 302, 306, 259, 255, 462, 289]"
1039,764,"[388, 268, 254, 272, 251, 302, 306, 259, 462, 7, 278]"
1038,744,"[388, 268, 254, 272, 251, 302, 306, 259, 462, 7, 252]"
1032,732,"[388, 268, 254, 272, 251, 302, 306, 259, 462, 7, 217]"
1031,695,"[388, 268, 254, 272, 251, 302, 306, 259, 462, 7, 291]"
1030,648,"[388, 268, 254, 272, 251, 302, 306, 259, 462, 7, 305]"
1027,604,"[388, 268, 254, 272, 251, 302, 306, 259, 462, 7, 289]"
1038,762,"[388, 268, 254, 272, 251, 302, 306, 259, 462, 292, 278]"
1037,742,"[388, 268, 254, 272, 251, 302, 306, 259, 462, 292, 252]"
1031,730,"[388, 268, 254, 272, 251, 302, 306, 259, 462, 292, 217]"
1030,693,"[388, 268, 254, 272, 251, 302, 306, 259, 462, 292, 291]"
1029,646,"[388, 268, 254, 272, 251, 302, 306, 259, 462, 292, 305]"
1026,602,"[388, 268, 254, 272, 251, 302, 306, 259, 462, 292, 289]"
1031,761,"[388, 268, 254, 272, 251, 302, 306, 259, 462, 31, 278]"
1030,741,"[388, 268, 254, 272, 251, 302, 306, 259, 462, 31, 252]"
1024,729,"[388, 268, 254, 272, 251, 302, 306, 259, 462, 31, 217]"
1023,692,"[388, 268, 254, 272, 251, 302, 306, 259, 462, 31, 291]"
1022,645,"[388, 268, 254, 272, 251, 302, 306, 259, 462, 31, 305]"
1019,601,"[388, 268, 254, 272, 251, 302, 306, 259, 462, 31, 289]"
1010,755,"[388, 268, 254, 272, 251, 302, 306, 462, 7, 292, 278]"
1009,735,"[388, 268, 254, 272, 251, 302, 306, 462, 7, 292, 252]"
1003,723,"[388, 268, 254, 272, 251, 302, 306, 462, 7, 292, 217]"
1002,686,"[388, 268, 254, 272, 251, 302, 306, 462, 7, 292, 291]"
1001,639,"[388, 268, 254, 272, 251, 302, 306, 462, 7, 292, 305]"
998,595,"[388, 268, 254, 272, 251, 302, 306, 462, 7, 292, 289]"
1003,754,"[388, 268, 254, 272, 251, 302, 306, 462, 7, 31, 278]"
1002,734,"[388, 268, 254, 272, 251, 302, 306, 462, 7, 31, 252]"
996,722,"[388, 268, 254, 272, 251, 302, 306, 462, 7, 31, 217]"
995,685,"[388, 268, 254, 272, 251, 302, 306, 462, 7, 31, 291]"
994,638,"[388, 268, 254, 272, 251, 302, 306, 462, 7, 31, 305]"
991,594,"[388, 268, 254, 272, 251, 302, 306, 462, 7, 31, 289]"
1002,752,"[388, 268, 254, 272, 251, 302, 306, 462, 292, 31, 278]"
1001,732,"[388, 268, 254, 272, 251, 302, 306, 462, 292, 31, 252]"
995,720,"[388, 268, 254, 272, 251, 302, 306, 462, 292, 31, 217]"
994,683,"[388, 268, 254, 272, 251, 302, 306, 462, 292, 31, 291]"
993,636,"[388, 268, 254, 272, 251, 302, 306, 462, 292, 31, 305]"
990,592,"[388, 268, 254, 272, 251, 302, 306, 462, 292, 31, 289]"
993,751,"[388, 268, 254, 272, 251, 302, 306, 462, 31, 598, 278]"
992,731,"[388, 268, 254, 272, 251, 302, 306, 462, 31, 598, 252]"
986,719,"[388, 268, 254, 272, 251, 302, 306, 462, 31, 598, 217]"
985,682,"[388, 268, 254, 272, 251, 302, 306, 462, 31, 598, 291]"
984,635,"[388, 268, 254, 272, 251, 302, 306, 462, 31, 598, 305]"
981,591,"[388, 268, 254, 272, 251, 302, 306, 462, 31, 598, 289]"
1065,889,"[388, 268, 254, 272, 4, 302, 306, 259, 255, 155, 278]"
1064,869,"[388, 268, 254, 272, 4, 302, 306, 259, 255, 155, 252]"
1058,857,"[388, 268, 254, 272, 4, 302, 306, 259, 255, 155, 217]"
1057,820,"[388, 268, 254, 272, 4, 302, 306, 259, 255, 155, 291]"
1056,773,"[388, 268, 254, 272, 4, 302, 306, 259, 255, 155, 305]"
1053,729,"[388, 268, 254, 272, 4, 302, 306, 259, 255, 155, 289]"
1063,856,"[388, 268, 254, 272, 4, 302, 306, 259, 255, 280, 278]"
1062,836,"[388, 268, 254, 272, 4, 302, 306, 259, 255, 280, 252]"
1056,824,"[388, 268, 254, 272, 4, 302, 306, 259, 255, 280, 217]"
1055,787,"[388, 268, 254, 272, 4, 302, 306, 259, 255, 280, 291]"
1054,740,"[388, 268, 254, 272, 4, 302, 306, 259, 255, 280, 305]"
1051,696,"[388, 268, 254, 272, 4, 302, 306, 259, 255, 280, 289]"
1062,781,"[388, 268, 254, 272, 4, 302, 306, 259, 255, 226, 278]"
1061,761,"[388, 268, 254, 272, 4, 302, 306, 259, 255, 226, 252]"
1055,749,"[388, 268, 254, 272, 4, 302, 306, 259, 255, 226, 217]"
1054,712,"[388, 268, 254, 272, 4, 302, 306, 259, 255, 226, 291]"
1053,665,"[388, 268, 254, 272, 4, 302, 306, 259, 255, 226, 305]"
1050,621,"[388, 268, 254, 272, 4, 302, 306, 259, 255, 226, 289]"
1057,762,"[388, 268, 254, 272, 4, 302, 306, 259, 255, 462, 278]"
1056,742,"[388, 268, 254, 272, 4, 302, 306, 259, 255, 462, 252]"
1050,730,"[388, 268, 254, 272, 4, 302, 306, 259, 255, 462, 217]"
1049,693,"[388, 268, 254, 272, 4, 302, 306, 259, 255, 462, 291]"
1048,646,"[388, 268, 254, 272, 4, 302, 306, 259, 255, 462, 305]"
1045,602,"[388, 268, 254, 272, 4, 302, 306, 259, 255, 462, 289]"
1034,755,"[388, 268, 254, 272, 4, 302, 306, 259, 462, 7, 278]"
1033,735,"[388, 268, 254, 272, 4, 302, 306, 259, 462, 7, 252]"
1027,723,"[388, 268, 254, 272, 4, 302, 306, 259, 462, 7, 217]"
1026,686,"[388, 268, 254, 272, 4, 302, 306, 259, 462, 7, 291]"
1025,639,"[388, 268, 254, 272, 4, 302, 306, 259, 462, 7, 305]"
1022,595,"[388, 268, 254, 272, 4, 302, 306, 259, 462, 7, 289]"
1033,753,"[388, 268, 254, 272, 4, 302, 306, 259, 462, 292, 278]"
1032,733,"[388, 268, 254, 272, 4, 302, 306, 259, 462, 292, 252]"
1026,721,"[388, 268, 254, 272, 4, 302, 306, 259, 462, 292, 217]"
1025,684,"[388, 268, 254, 272, 4, 302, 306, 259, 462, 292, 291]"
1024,637,"[388, 268, 254, 272, 4, 302, 306, 259, 462, 292, 305]"
1021,593,"[388, 268, 254, 272, 4, 302, 306, 259, 462, 292, 289]"
1026,752,"[388, 268, 254, 272, 4, 302, 306, 259, 462, 31, 278]"
1025,732,"[388, 268, 254, 272, 4, 302, 306, 259, 462, 31, 252]"
1019,720,"[388, 268, 254, 272, 4, 302, 306, 259, 462, 31, 217]"
1018,683,"[388, 268, 254, 272, 4, 302, 306, 259, 462, 31, 291]"
1017,636,"[388, 268, 254, 272, 4, 302, 306, 259, 462, 31, 305]"
1014,592,"[388, 268, 254, 272, 4, 302, 306, 259, 462, 31, 289]"
1005,746,"[388, 268, 254, 272, 4, 302, 306, 462, 7, 292, 278]"
1004,726,"[388, 268, 254, 272, 4, 302, 306, 462, 7, 292, 252]"
998,714,"[388, 268, 254, 272, 4, 302, 306, 462, 7, 292, 217]"
997,677,"[388, 268, 254, 272, 4, 302, 306, 462, 7, 292, 291]"
996,630,"[388, 268, 254, 272, 4, 302, 306, 462, 7, 292, 305]"
993,586,"[388, 268, 254, 272, 4, 302, 306, 462, 7, 292, 289]"
998,745,"[388, 268, 254, 272, 4, 302, 306, 462, 7, 31, 278]"
997,725,"[388, 268, 254, 272, 4, 302, 306, 462, 7, 31, 252]"
991,713,"[388, 268, 254, 272, 4, 302, 306, 462, 7, 31, 217]"
990,676,"[388, 268, 254, 272, 4, 302, 306, 462, 7, 31, 291]"
989,629,"[388, 268, 254, 272, 4, 302, 306, 462, 7, 31, 305]"
986,585,"[388, 268, 254, 272, 4, 302, 306, 462, 7, 31, 289]"
997,743,"[388, 268, 254, 272, 4, 302, 306, 462, 292, 31, 278]"
996,723,"[388, 268, 254, 272, 4, 302, 306, 462, 292, 31, 252]"
990,711,"[388, 268, 254, 272, 4, 302, 306, 462, 292, 31, 217]"
989,674,"[388, 268, 254, 272, 4, 302, 306, 462, 292, 31, 291]"
988,627,"[388, 268, 254, 272, 4, 302, 306, 462, 292, 31, 305]"
985,583,"[388, 268, 254, 272, 4, 302, 306, 462, 292, 31, 289]"
988,742,"[388, 268, 254, 272, 4, 302, 306, 462, 31, 598, 278]"
987,722,"[388, 268, 254, 272, 4, 302, 306, 462, 31, 598, 252]"
981,710,"[388, 268, 254, 272, 4, 302, 306, 462, 31, 598, 217]"
980,673,"[388, 268, 254, 272, 4, 302, 306, 462, 31, 598, 291]"
979,626,"[388, 268, 254, 272, 4, 302, 306, 462, 31, 598, 305]"
976,582,"[388, 268, 254, 272, 4, 302, 306, 462, 31, 598, 289]"
1054,868,"[388, 268, 272, 251, 4, 302, 306, 259, 255, 155, 278]"
1053,848,"[388, 268, 272, 251, 4, 302, 306, 259, 255, 155, 252]"
1047,836,"[388, 268, 272, 251, 4, 302, 306, 259, 255, 155, 217]"
1046,799,"[388, 268, 272, 251, 4, 302, 306, 259, 255, 155, 291]"
1045,752,"[388, 268, 272, 251, 4, 302, 306, 259, 255, 155, 305]"
1042,708,"[388, 268, 272, 251, 4, 302, 306, 259, 255, 155, 289]"
1052,835,"[388, 268, 272, 251, 4, 302, 306, 259, 255, 280, 278]"
1051,815,"[388, 268, 272, 251, 4, 302, 306, 259, 255, 280, 252]"
1045,803,"[388, 268, 272, 251, 4, 302, 306, 259, 255, 280, 217]"
1044,766,"[388, 268, 272, 251, 4, 302, 306, 259, 255, 280, 291]"
1043,719,"[388, 268, 272, 251, 4, 302, 306, 259, 255, 280, 305]"
1040,675,"[388, 268, 272, 251, 4, 302, 306, 259, 255, 280, 289]"
1051,760,"[388, 268, 272, 251, 4, 302, 306, 259, 255, 226, 278]"
1050,740,"[388, 268, 272, 251, 4, 302, 306, 259, 255, 226, 252]"
1044,728,"[388, 268, 272, 251, 4, 302, 306, 259, 255, 226, 217]"
1043,691,"[388, 268, 272, 251, 4, 302, 306, 259, 255, 226, 291]"
1042,644,"[388, 268, 272, 251, 4, 302, 306, 259, 255, 226, 305]"
1039,600,"[388, 268, 272, 251, 4, 302, 306, 259, 255, 226, 289]"
1046,741,"[388, 268, 272, 251, 4, 302, 306, 259, 255, 462, 278]"
1045,721,"[388, 268, 272, 251, 4, 302, 306, 259, 255, 462, 252]"
1039,709,"[388, 268, 272, 251, 4, 302, 306, 259, 255, 462, 217]"
1038,672,"[388, 268, 272, 251, 4, 302, 306, 259, 255, 462, 291]"
1037,625,"[388, 268, 272, 251, 4, 302, 306, 259, 255, 462, 305]"
1034,581,"[388, 268, 272, 251, 4, 302, 306, 259, 255, 462, 289]"
1023,734,"[388, 268, 272, 251, 4, 302, 306, 259, 462, 7, 278]"
1022,714,"[388, 268, 272, 251, 4, 302, 306, 259, 462, 7, 252]"
1016,702,"[388, 268, 272, 251, 4, 302, 306, 259, 462, 7, 217]"
1015,665,"[388, 268, 272, 251, 4, 302, 306, 259, 462, 7, 291]"
1014,618,"[388, 268, 272, 251, 4, 302, 306, 259, 462, 7, 305]"
1011,574,"[388, 268, 272, 251, 4, 302, 306, 259, 462, 7, 289]"
1022,732,"[388, 268, 272, 251, 4, 302, 306, 259, 462, 292, 278]"
1021,712,"[388, 268, 272, 251, 4, 302, 306, 259, 462, 292, 252]"
1015,700,"[388, 268, 272, 251, 4, 302, 306, 259, 462, 292, 217]"
1014,663,"[388, 268, 272, 251, 4, 302, 306, 259, 462, 292, 291]"
1013,616,"[388, 268, 272, 251, 4, 302, 306, 259, 462, 292, 305]"
1010,572,"[388, 268, 272, 251, 4, 302, 306, 259, 462, 292, 289]"
1015,731,"[388, 268, 272, 251, 4, 302, 306, 259, 462, 31, 278]"
1014,711,"[388, 268, 272, 251, 4, 302, 306, 259, 462, 31, 252]"
1008,699,"[388, 268, 272, 251, 4, 302, 306, 259, 462, 31, 217]"
1007,662,"[388, 268, 272, 251, 4, 302, 306, 259, 462, 31, 291]"
1006,615,"[388, 268, 272, 251, 4, 302, 306, 259, 462, 31, 305]"
1003,571,"[388, 268, 272, 251, 4, 302, 306, 259, 462, 31, 289]"
994,725,"[388, 268, 272, 251, 4, 302, 306, 462, 7, 292, 278]"
993,705,"[388, 268, 272, 251, 4, 302, 306, 462, 7, 292, 252]"
987,693,"[388, 268, 272, 251, 4, 302, 306, 462, 7, 292, 217]"
986,656,"[388, 268, 272, 251, 4, 302, 306, 462, 7, 292, 291]"
985,609,"[388, 268, 272, 251, 4, 302, 306, 462, 7, 292, 305]"
982,565,"[388, 268, 272, 251, 4, 302, 306, 462, 7, 292, 289]"
987,724,"[388, 268, 272, 251, 4, 302, 306, 462, 7, 31, 278]"
986,704,"[388, 268, 272, 251, 4, 302, 306, 462, 7, 31, 252]"
980,692,"[388, 268, 272, 251, 4, 302, 306, 462, 7, 31, 217]"
979,655,"[388, 268, 272, 251, 4, 302, 306, 462, 7, 31, 291]"
978,608,"[388, 268, 272, 251, 4, 302, 306, 462, 7, 31, 305]"
975,564,"[388, 268, 272, 251, 4, 302, 306, 462, 7, 31, 289]"
986,722,"[388, 268, 272, 251, 4, 302, 306, 462, 292, 31, 278]"
985,702,"[388, 268, 272, 251, 4, 302, 306, 462, 292, 31, 252]"
979,690,"[388, 268, 272, 251, 4, 302, 306, 462, 292, 31, 217]"
978,653,"[388, 268, 272, 251, 4, 302, 306, 462, 292, 31, 291]"
977,606,"[388, 268, 272, 251, 4, 302, 306, 462, 292, 31, 305]"
974,562,"[388, 268, 272, 251, 4, 302, 306, 462, 292, 31, 289]"
977,721,"[388, 268, 272, 251, 4, 302, 306, 462, 31, 598, 278]"
976,701,"[388, 268, 272, 251, 4, 302, 306, 462, 31, 598, 252]"
970,689,"[388, 268, 272, 251, 4, 302, 306, 462, 31, 598, 217]"
969,652,"[388, 268, 272, 251, 4, 302, 306, 462, 31, 598, 291]"
968,605,"[388, 268, 272, 251, 4, 302, 306, 462, 31, 598, 305]"
965,561,"[388, 268, 272, 251, 4, 302, 306, 462, 31, 598, 289]"
1045,866,"[388, 268, 272, 4, 302, 276, 306, 259, 255, 155, 278]"
1044,846,"[388, 268, 272, 4, 302, 276, 306, 259, 255, 155, 252]"
1038,834,"[388, 268, 272, 4, 302, 276, 306, 259, 255, 155, 217]"
1037,797,"[388, 268, 272, 4, 302, 276, 306, 259, 255, 155, 291]"
1036,750,"[388, 268, 272, 4, 302, 276, 306, 259, 255, 155, 305]"
1033,706,"[388, 268, 272, 4, 302, 276, 306, 259, 255, 155, 289]"
1043,833,"[388, 268, 272, 4, 302, 276, 306, 259, 255, 280, 278]"
1042,813,"[388, 268, 272, 4, 302, 276, 306, 259, 255, 280, 252]"
1036,801,"[388, 268, 272, 4, 302, 276, 306, 259, 255, 280, 217]"
1035,764,"[388, 268, 272, 4, 302, 276, 306, 259, 255, 280, 291]"
1034,717,"[388, 268, 272, 4, 302, 276, 306, 259, 255, 280, 305]"
1031,673,"[388, 268, 272, 4, 302, 276, 306, 259, 255, 280, 289]"
