cost,points_total,indexes
985,818,"[388, 254, 272, 4, 302, 276, 259, 462, 7, 292, 291]"
984,771,"[388, 254, 272, 4, 302, 276, 259, 462, 7, 292, 305]"
981,727,"[388, 254, 272, 4, 302, 276, 259, 462, 7, 292, 289]"
986,886,"[388, 254, 272, 4, 302, 276, 259, 462, 7, 31, 278]"
985,866,"[388, 254, 272, 4, 302, 276, 259, 462, 7, 31, 252]"
979,854,"[388, 254, 272, 4, 302, 276, 259, 462, 7, 31, 217]"
978,817,"[388, 254, 272, 4, 302, 276, 259, 462, 7, 31, 291]"
977,770,"[388, 254, 272, 4, 302, 276, 259, 462, 7, 31, 305]"
974,726,"[388, 254, 272, 4, 302, 276, 259, 462, 7, 31, 289]"
985,884,"[388, 254, 272, 4, 302, 276, 259, 462, 292, 31, 278]"
984,864,"[388, 254, 272, 4, 302, 276, 259, 462, 292, 31, 252]"
978,852,"[388, 254, 272, 4, 302, 276, 259, 462, 292, 31, 217]"
977,815,"[388, 254, 272, 4, 302, 276, 259, 462, 292, 31, 291]"
976,768,"[388, 254, 272, 4, 302, 276, 259, 462, 292, 31, 305]"
973,724,"[388, 254, 272, 4, 302, 276, 259, 462, 292, 31, 289]"
976,883,"[388, 254, 272, 4, 302, 276, 259, 462, 31, 598, 278]"
975,863,"[388, 254, 272, 4, 302, 276, 259, 462, 31, 598, 252]"
969,851,"[388, 254, 272, 4, 302, 276, 259, 462, 31, 598, 217]"
968,814,"[388, 254, 272, 4, 302, 276, 259, 462, 31, 598, 291]"
967,767,"[388, 254, 272, 4, 302, 276, 259, 462, 31, 598, 305]"
964,723,"[388, 254, 272, 4, 302, 276, 259, 462, 31, 598, 289]"
957,877,"[388, 254, 272, 4, 302, 276, 462, 7, 292, 31, 278]"
956,857,"[388, 254, 272, 4, 302, 276, 462, 7, 292, 31, 252]"
950,845,"[388, 254, 272, 4, 302, 276, 462, 7, 292, 31, 217]"
949,808,"[388, 254, 272, 4, 302, 276, 462, 7, 292, 31, 291]"
948,761,"[388, 254, 272, 4, 302, 276, 462, 7, 292, 31, 305]"
945,717,"[388, 254, 272, 4, 302, 276, 462, 7, 292, 31, 289]"
948,876,"[388, 254, 272, 4, 302, 276, 462, 7, 31, 598, 278]"
947,856,"[388, 254, 272, 4, 302, 276, 462, 7, 31, 598, 252]"
941,844,"[388, 254, 272, 4, 302, 276, 462, 7, 31, 598, 217]"
940,807,"[388, 254, 272, 4, 302, 276, 462, 7, 31, 598, 291]"
939,760,"[388, 254, 272, 4, 302, 276, 462, 7, 31, 598, 305]"
936,716,"[388, 254, 272, 4, 302, 276, 462, 7, 31, 598, 289]"
947,874,"[388, 254, 272, 4, 302, 276, 462, 292, 31, 598, 278]"
946,854,"[388, 254, 272, 4, 302, 276, 462, 292, 31, 598, 252]"
940,842,"[388, 254, 272, 4, 302, 276, 462, 292, 31, 598, 217]"
939,805,"[388, 254, 272, 4, 302, 276, 462, 292, 31, 598, 291]"
938,758,"[388, 254, 272, 4, 302, 276, 462, 292, 31, 598, 305]"
935,714,"[388, 254, 272, 4, 302, 276, 462, 292, 31, 598, 289]"
1029,1074,"[388, 254, 272, 251, 302, 306, 259, 255, 250, 155, 278]"
1028,1054,"[388, 254, 272, 251, 302, 306, 259, 255, 250, 155, 252]"
1022,1042,"[388, 254, 272, 251, 302, 306, 259, 255, 250, 155, 217]"
1021,1005,"[388, 254, 272, 251, 302, 306, 259, 255, 250, 155, 291]"
1020,958,"[388, 254, 272, 251, 302, 306, 259, 255, 250, 155, 305]"
1017,914,"[388, 254, 272, 251, 302, 306, 259, 255, 250, 155, 289]"
1028,1055,"[388, 254, 272, 251, 302, 306, 259, 255, 155, 270, 278]"
1027,1035,"[388, 254, 272, 251, 302, 306, 259, 255, 155, 270, 252]"
1021,1023,"[388, 254, 272, 251, 302, 306, 259, 255, 155, 270, 217]"
1020,986,"[388, 254, 272, 251, 302, 306, 259, 255, 155, 270, 291]"
1019,939,"[388, 254, 272, 251, 302, 306, 259, 255, 155, 270, 305]"
1016,895,"[388, 254, 272, 251, 302, 306, 259, 255, 155, 270, 289]"
1027,992,"[388, 254, 272, 251, 302, 306, 259, 255, 155, 280, 278]"
1026,972,"[388, 254, 272, 251, 302, 306, 259, 255, 155, 280, 252]"
1020,960,"[388, 254, 272, 251, 302, 306, 259, 255, 155, 280, 217]"
1019,923,"[388, 254, 272, 251, 302, 306, 259, 255, 155, 280, 291]"
1018,876,"[388, 254, 272, 251, 302, 306, 259, 255, 155, 280, 305]"
1015,832,"[388, 254, 272, 251, 302, 306, 259, 255, 155, 280, 289]"
1026,917,"[388, 254, 272, 251, 302, 306, 259, 255, 155, 226, 278]"
1025,897,"[388, 254, 272, 251, 302, 306, 259, 255, 155, 226, 252]"
1019,885,"[388, 254, 272, 251, 302, 306, 259, 255, 155, 226, 217]"
1018,848,"[388, 254, 272, 251, 302, 306, 259, 255, 155, 226, 291]"
1017,801,"[388, 254, 272, 251, 302, 306, 259, 255, 155, 226, 305]"
1014,757,"[388, 254, 272, 251, 302, 306, 259, 255, 155, 226, 289]"
1024,884,"[388, 254, 272, 251, 302, 306, 259, 255, 280, 226, 278]"
1023,864,"[388, 254, 272, 251, 302, 306, 259, 255, 280, 226, 252]"
1017,852,"[388, 254, 272, 251, 302, 306, 259, 255, 280, 226, 217]"
1016,815,"[388, 254, 272, 251, 302, 306, 259, 255, 280, 226, 291]"
1015,768,"[388, 254, 272, 251, 302, 306, 259, 255, 280, 226, 305]"
1012,724,"[388, 254, 272, 251, 302, 306, 259, 255, 280, 226, 289]"
1020,858,"[388, 254, 272, 251, 302, 306, 259, 255, 226, 457, 278]"
1019,838,"[388, 254, 272, 251, 302, 306, 259, 255, 226, 457, 252]"
1013,826,"[388, 254, 272, 251, 302, 306, 259, 255, 226, 457, 217]"
1012,789,"[388, 254, 272, 251, 302, 306, 259, 255, 226, 457, 291]"
1011,742,"[388, 254, 272, 251, 302, 306, 259, 255, 226, 457, 305]"
1008,698,"[388, 254, 272, 251, 302, 306, 259, 255, 226, 457, 289]"
1018,790,"[388, 254, 272, 251, 302, 306, 259, 255, 226, 462, 278]"
1017,770,"[388, 254, 272, 251, 302, 306, 259, 255, 226, 462, 252]"
1011,758,"[388, 254, 272, 251, 302, 306, 259, 255, 226, 462, 217]"
1010,721,"[388, 254, 272, 251, 302, 306, 259, 255, 226, 462, 291]"
1009,674,"[388, 254, 272, 251, 302, 306, 259, 255, 226, 462, 305]"
1006,630,"[388, 254, 272, 251, 302, 306, 259, 255, 226, 462, 289]"
1011,786,"[388, 254, 272, 251, 302, 306, 259, 255, 462, 260, 278]"
1010,766,"[388, 254, 272, 251, 302, 306, 259, 255, 462, 260, 252]"
1004,754,"[388, 254, 272, 251, 302, 306, 259, 255, 462, 260, 217]"
1003,717,"[388, 254, 272, 251, 302, 306, 259, 255, 462, 260, 291]"
1002,670,"[388, 254, 272, 251, 302, 306, 259, 255, 462, 260, 305]"
999,626,"[388, 254, 272, 251, 302, 306, 259, 255, 462, 260, 289]"
1009,774,"[388, 254, 272, 251, 302, 306, 259, 255, 462, 7, 278]"
1008,754,"[388, 254, 272, 251, 302, 306, 259, 255, 462, 7, 252]"
1002,742,"[388, 254, 272, 251, 302, 306, 259, 255, 462, 7, 217]"
1001,705,"[388, 254, 272, 251, 302, 306, 259, 255, 462, 7, 291]"
1000,658,"[388, 254, 272, 251, 302, 306, 259, 255, 462, 7, 305]"
997,614,"[388, 254, 272, 251, 302, 306, 259, 255, 462, 7, 289]"
1008,772,"[388, 254, 272, 251, 302, 306, 259, 255, 462, 292, 278]"
1007,752,"[388, 254, 272, 251, 302, 306, 259, 255, 462, 292, 252]"
1001,740,"[388, 254, 272, 251, 302, 306, 259, 255, 462, 292, 217]"
1000,703,"[388, 254, 272, 251, 302, 306, 259, 255, 462, 292, 291]"
999,656,"[388, 254, 272, 251, 302, 306, 259, 255, 462, 292, 305]"
996,612,"[388, 254, 272, 251, 302, 306, 259, 255, 462, 292, 289]"
1001,771,"[388, 254, 272, 251, 302, 306, 259, 255, 462, 31, 278]"
1000,751,"[388, 254, 272, 251, 302, 306, 259, 255, 462, 31, 252]"
994,739,"[388, 254, 272, 251, 302, 306, 259, 255, 462, 31, 217]"
993,702,"[388, 254, 272, 251, 302, 306, 259, 255, 462, 31, 291]"
992,655,"[388, 254, 272, 251, 302, 306, 259, 255, 462, 31, 305]"
989,611,"[388, 254, 272, 251, 302, 306, 259, 255, 462, 31, 289]"
985,765,"[388, 254, 272, 251, 302, 306, 259, 462, 7, 292, 278]"
984,745,"[388, 254, 272, 251, 302, 306, 259, 462, 7, 292, 252]"
978,733,"[388, 254, 272, 251, 302, 306, 259, 462, 7, 292, 217]"
977,696,"[388, 254, 272, 251, 302, 306, 259, 462, 7, 292, 291]"
976,649,"[388, 254, 272, 251, 302, 306, 259, 462, 7, 292, 305]"
973,605,"[388, 254, 272, 251, 302, 306, 259, 462, 7, 292, 289]"
978,764,"[388, 254, 272, 251, 302, 306, 259, 462, 7, 31, 278]"
977,744,"[388, 254, 272, 251, 302, 306, 259, 462, 7, 31, 252]"
971,732,"[388, 254, 272, 251, 302, 306, 259, 462, 7, 31, 217]"
970,695,"[388, 254, 272, 251, 302, 306, 259, 462, 7, 31, 291]"
969,648,"[388, 254, 272, 251, 302, 306, 259, 462, 7, 31, 305]"
966,604,"[388, 254, 272, 251, 302, 306, 259, 462, 7, 31, 289]"
977,762,"[388, 254, 272, 251, 302, 306, 259, 462, 292, 31, 278]"
976,742,"[388, 254, 272, 251, 302, 306, 259, 462, 292, 31, 252]"
970,730,"[388, 254, 272, 251, 302, 306, 259, 462, 292, 31, 217]"
969,693,"[388, 254, 272, 251, 302, 306, 259, 462, 292, 31, 291]"
968,646,"[388, 254, 272, 251, 302, 306, 259, 462, 292, 31, 305]"
965,602,"[388, 254, 272, 251, 302, 306, 259, 462, 292, 31, 289]"
968,761,"[388, 254, 272, 251, 302, 306, 259, 462, 31, 598, 278]"
967,741,"[388, 254, 272, 251, 302, 306, 259, 462, 31, 598, 252]"
961,729,"[388, 254, 272, 251, 302, 306, 259, 462, 31, 598, 217]"
960,692,"[388, 254, 272, 251, 302, 306, 259, 462, 31, 598, 291]"
959,645,"[388, 254, 272, 251, 302, 306, 259, 462, 31, 598, 305]"
956,601,"[388, 254, 272, 251, 302, 306, 259, 462, 31, 598, 289]"
949,755,"[388, 254, 272, 251, 302, 306, 462, 7, 292, 31, 278]"
948,735,"[388, 254, 272, 251, 302, 306, 462, 7, 292, 31, 252]"
942,723,"[388, 254, 272, 251, 302, 306, 462, 7, 292, 31, 217]"
941,686,"[388, 254, 272, 251, 302, 306, 462, 7, 292, 31, 291]"
940,639,"[388, 254, 272, 251, 302, 306, 462, 7, 292, 31, 305]"
937,595,"[388, 254, 272, 251, 302, 306, 462, 7, 292, 31, 289]"
940,754,"[388, 254, 272, 251, 302, 306, 462, 7, 31, 598, 278]"
939,734,"[388, 254, 272, 251, 302, 306, 462, 7, 31, 598, 252]"
933,722,"[388, 254, 272, 251, 302, 306, 462, 7, 31, 598, 217]"
932,685,"[388, 254, 272, 251, 302, 306, 462, 7, 31, 598, 291]"
931,638,"[388, 254, 272, 251, 302, 306, 462, 7, 31, 598, 305]"
928,594,"[388, 254, 272, 251, 302, 306, 462, 7, 31, 598, 289]"
939,752,"[388, 254, 272, 251, 302, 306, 462, 292, 31, 598, 278]"
938,732,"[388, 254, 272, 251, 302, 306, 462, 292, 31, 598, 252]"
932,720,"[388, 254, 272, 251, 302, 306, 462, 292, 31, 598, 217]"
931,683,"[388, 254, 272, 251, 302, 306, 462, 292, 31, 598, 291]"
930,636,"[388, 254, 272, 251, 302, 306, 462, 292, 31, 598, 305]"
927,592,"[388, 254, 272, 251, 302, 306, 462, 292, 31, 598, 289]"
1024,1065,"[388, 254, 272, 4, 302, 306, 259, 255, 250, 155, 278]"
1023,1045,"[388, 254, 272, 4, 302, 306, 259, 255, 250, 155, 252]"
1017,1033,"[388, 254, 272, 4, 302, 306, 259, 255, 250, 155, 217]"
1016,996,"[388, 254, 272, 4, 302, 306, 259, 255, 250, 155, 291]"
1015,949,"[388, 254, 272, 4, 302, 306, 259, 255, 250, 155, 305]"
1012,905,"[388, 254, 272, 4, 302, 306, 259, 255, 250, 155, 289]"
1023,1046,"[388, 254, 272, 4, 302, 306, 259, 255, 155, 270, 278]"
1022,1026,"[388, 254, 272, 4, 302, 306, 259, 255, 155, 270, 252]"
1016,1014,"[388, 254, 272, 4, 302, 306, 259, 255, 155, 270, 217]"
1015,977,"[388, 254, 272, 4, 302, 306, 259, 255, 155, 270, 291]"
1014,930,"[388, 254, 272, 4, 302, 306, 259, 255, 155, 270, 305]"
1011,886,"[388, 254, 272, 4, 302, 306, 259, 255, 155, 270, 289]"
1022,983,"[388, 254, 272, 4, 302, 306, 259, 255, 155, 280, 278]"
1021,963,"[388, 254, 272, 4, 302, 306, 259, 255, 155, 280, 252]"
1015,951,"[388, 254, 272, 4, 302, 306, 259, 255, 155, 280, 217]"
1014,914,"[388, 254, 272, 4, 302, 306, 259, 255, 155, 280, 291]"
1013,867,"[388, 254, 272, 4, 302, 306, 259, 255, 155, 280, 305]"
1010,823,"[388, 254, 272, 4, 302, 306, 259, 255, 155, 280, 289]"
