cost,points_total,indexes
977,918,"[388, 254, 272, 251, 4, 259, 255, 155, 226, 457, 305]"
974,874,"[388, 254, 272, 251, 4, 259, 255, 155, 226, 457, 289]"
984,966,"[388, 254, 272, 251, 4, 259, 255, 155, 226, 462, 278]"
983,946,"[388, 254, 272, 251, 4, 259, 255, 155, 226, 462, 252]"
977,934,"[388, 254, 272, 251, 4, 259, 255, 155, 226, 462, 217]"
976,897,"[388, 254, 272, 251, 4, 259, 255, 155, 226, 462, 291]"
975,850,"[388, 254, 272, 251, 4, 259, 255, 155, 226, 462, 305]"
972,806,"[388, 254, 272, 251, 4, 259, 255, 155, 226, 462, 289]"
982,933,"[388, 254, 272, 251, 4, 259, 255, 280, 226, 462, 278]"
981,913,"[388, 254, 272, 251, 4, 259, 255, 280, 226, 462, 252]"
975,901,"[388, 254, 272, 251, 4, 259, 255, 280, 226, 462, 217]"
974,864,"[388, 254, 272, 251, 4, 259, 255, 280, 226, 462, 291]"
973,817,"[388, 254, 272, 251, 4, 259, 255, 280, 226, 462, 305]"
970,773,"[388, 254, 272, 251, 4, 259, 255, 280, 226, 462, 289]"
978,907,"[388, 254, 272, 251, 4, 259, 255, 226, 457, 462, 278]"
977,887,"[388, 254, 272, 251, 4, 259, 255, 226, 457, 462, 252]"
971,875,"[388, 254, 272, 251, 4, 259, 255, 226, 457, 462, 217]"
970,838,"[388, 254, 272, 251, 4, 259, 255, 226, 457, 462, 291]"
969,791,"[388, 254, 272, 251, 4, 259, 255, 226, 457, 462, 305]"
966,747,"[388, 254, 272, 251, 4, 259, 255, 226, 457, 462, 289]"
976,880,"[388, 254, 272, 251, 4, 259, 255, 226, 462, 3, 278]"
975,860,"[388, 254, 272, 251, 4, 259, 255, 226, 462, 3, 252]"
969,848,"[388, 254, 272, 251, 4, 259, 255, 226, 462, 3, 217]"
968,811,"[388, 254, 272, 251, 4, 259, 255, 226, 462, 3, 291]"
967,764,"[388, 254, 272, 251, 4, 259, 255, 226, 462, 3, 305]"
964,720,"[388, 254, 272, 251, 4, 259, 255, 226, 462, 3, 289]"
974,854,"[388, 254, 272, 251, 4, 259, 255, 226, 462, 260, 278]"
973,834,"[388, 254, 272, 251, 4, 259, 255, 226, 462, 260, 252]"
967,822,"[388, 254, 272, 251, 4, 259, 255, 226, 462, 260, 217]"
966,785,"[388, 254, 272, 251, 4, 259, 255, 226, 462, 260, 291]"
965,738,"[388, 254, 272, 251, 4, 259, 255, 226, 462, 260, 305]"
962,694,"[388, 254, 272, 251, 4, 259, 255, 226, 462, 260, 289]"
972,842,"[388, 254, 272, 251, 4, 259, 255, 226, 462, 7, 278]"
971,822,"[388, 254, 272, 251, 4, 259, 255, 226, 462, 7, 252]"
965,810,"[388, 254, 272, 251, 4, 259, 255, 226, 462, 7, 217]"
964,773,"[388, 254, 272, 251, 4, 259, 255, 226, 462, 7, 291]"
963,726,"[388, 254, 272, 251, 4, 259, 255, 226, 462, 7, 305]"
960,682,"[388, 254, 272, 251, 4, 259, 255, 226, 462, 7, 289]"
971,840,"[388, 254, 272, 251, 4, 259, 255, 226, 462, 292, 278]"
970,820,"[388, 254, 272, 251, 4, 259, 255, 226, 462, 292, 252]"
964,808,"[388, 254, 272, 251, 4, 259, 255, 226, 462, 292, 217]"
963,771,"[388, 254, 272, 251, 4, 259, 255, 226, 462, 292, 291]"
962,724,"[388, 254, 272, 251, 4, 259, 255, 226, 462, 292, 305]"
959,680,"[388, 254, 272, 251, 4, 259, 255, 226, 462, 292, 289]"
965,838,"[388, 254, 272, 251, 4, 259, 255, 462, 260, 7, 278]"
964,818,"[388, 254, 272, 251, 4, 259, 255, 462, 260, 7, 252]"
958,806,"[388, 254, 272, 251, 4, 259, 255, 462, 260, 7, 217]"
957,769,"[388, 254, 272, 251, 4, 259, 255, 462, 260, 7, 291]"
956,722,"[388, 254, 272, 251, 4, 259, 255, 462, 260, 7, 305]"
953,678,"[388, 254, 272, 251, 4, 259, 255, 462, 260, 7, 289]"
964,836,"[388, 254, 272, 251, 4, 259, 255, 462, 260, 292, 278]"
963,816,"[388, 254, 272, 251, 4, 259, 255, 462, 260, 292, 252]"
957,804,"[388, 254, 272, 251, 4, 259, 255, 462, 260, 292, 217]"
956,767,"[388, 254, 272, 251, 4, 259, 255, 462, 260, 292, 291]"
955,720,"[388, 254, 272, 251, 4, 259, 255, 462, 260, 292, 305]"
952,676,"[388, 254, 272, 251, 4, 259, 255, 462, 260, 292, 289]"
962,824,"[388, 254, 272, 251, 4, 259, 255, 462, 7, 292, 278]"
961,804,"[388, 254, 272, 251, 4, 259, 255, 462, 7, 292, 252]"
955,792,"[388, 254, 272, 251, 4, 259, 255, 462, 7, 292, 217]"
954,755,"[388, 254, 272, 251, 4, 259, 255, 462, 7, 292, 291]"
953,708,"[388, 254, 272, 251, 4, 259, 255, 462, 7, 292, 305]"
950,664,"[388, 254, 272, 251, 4, 259, 255, 462, 7, 292, 289]"
955,823,"[388, 254, 272, 251, 4, 259, 255, 462, 7, 31, 278]"
954,803,"[388, 254, 272, 251, 4, 259, 255, 462, 7, 31, 252]"
948,791,"[388, 254, 272, 251, 4, 259, 255, 462, 7, 31, 217]"
947,754,"[388, 254, 272, 251, 4, 259, 255, 462, 7, 31, 291]"
946,707,"[388, 254, 272, 251, 4, 259, 255, 462, 7, 31, 305]"
943,663,"[388, 254, 272, 251, 4, 259, 255, 462, 7, 31, 289]"
954,821,"[388, 254, 272, 251, 4, 259, 255, 462, 292, 31, 278]"
953,801,"[388, 254, 272, 251, 4, 259, 255, 462, 292, 31, 252]"
947,789,"[388, 254, 272, 251, 4, 259, 255, 462, 292, 31, 217]"
946,752,"[388, 254, 272, 251, 4, 259, 255, 462, 292, 31, 291]"
945,705,"[388, 254, 272, 251, 4, 259, 255, 462, 292, 31, 305]"
942,661,"[388, 254, 272, 251, 4, 259, 255, 462, 292, 31, 289]"
945,820,"[388, 254, 272, 251, 4, 259, 255, 462, 31, 598, 278]"
944,800,"[388, 254, 272, 251, 4, 259, 255, 462, 31, 598, 252]"
938,788,"[388, 254, 272, 251, 4, 259, 255, 462, 31, 598, 217]"
937,751,"[388, 254, 272, 251, 4, 259, 255, 462, 31, 598, 291]"
936,704,"[388, 254, 272, 251, 4, 259, 255, 462, 31, 598, 305]"
933,660,"[388, 254, 272, 251, 4, 259, 255, 462, 31, 598, 289]"
931,814,"[388, 254, 272, 251, 4, 259, 462, 7, 292, 31, 278]"
930,794,"[388, 254, 272, 251, 4, 259, 462, 7, 292, 31, 252]"
924,782,"[388, 254, 272, 251, 4, 259, 462, 7, 292, 31, 217]"
923,745,"[388, 254, 272, 251, 4, 259, 462, 7, 292, 31, 291]"
922,698,"[388, 254, 272, 251, 4, 259, 462, 7, 292, 31, 305]"
919,654,"[388, 254, 272, 251, 4, 259, 462, 7, 292, 31, 289]"
922,813,"[388, 254, 272, 251, 4, 259, 462, 7, 31, 598, 278]"
921,793,"[388, 254, 272, 251, 4, 259, 462, 7, 31, 598, 252]"
915,781,"[388, 254, 272, 251, 4, 259, 462, 7, 31, 598, 217]"
914,744,"[388, 254, 272, 251, 4, 259, 462, 7, 31, 598, 291]"
913,697,"[388, 254, 272, 251, 4, 259, 462, 7, 31, 598, 305]"
910,653,"[388, 254, 272, 251, 4, 259, 462, 7, 31, 598, 289]"
921,811,"[388, 254, 272, 251, 4, 259, 462, 292, 31, 598, 278]"
920,791,"[388, 254, 272, 251, 4, 259, 462, 292, 31, 598, 252]"
914,779,"[388, 254, 272, 251, 4, 259, 462, 292, 31, 598, 217]"
913,742,"[388, 254, 272, 251, 4, 259, 462, 292, 31, 598, 291]"
912,695,"[388, 254, 272, 251, 4, 259, 462, 292, 31, 598, 305]"
909,651,"[388, 254, 272, 251, 4, 259, 462, 292, 31, 598, 289]"
893,804,"[388, 254, 272, 251, 4, 462, 7, 292, 31, 598, 278]"
892,784,"[388, 254, 272, 251, 4, 462, 7, 292, 31, 598, 252]"
886,772,"[388, 254, 272, 251, 4, 462, 7, 292, 31, 598, 217]"
885,735,"[388, 254, 272, 251, 4, 462, 7, 292, 31, 598, 291]"
884,688,"[388, 254, 272, 251, 4, 462, 7, 292, 31, 598, 305]"
881,644,"[388, 254, 272, 251, 4, 462, 7, 292, 31, 598, 289]"
985,1278,"[388, 254, 272, 4, 276, 259, 255, 250, 155, 270, 278]"
984,1258,"[388, 254, 272, 4, 276, 259, 255, 250, 155, 270, 252]"
978,1246,"[388, 254, 272, 4, 276, 259, 255, 250, 155, 270, 217]"
977,1209,"[388, 254, 272, 4, 276, 259, 255, 250, 155, 270, 291]"
976,1162,"[388, 254, 272, 4, 276, 259, 255, 250, 155, 270, 305]"
973,1118,"[388, 254, 272, 4, 276, 259, 255, 250, 155, 270, 289]"
984,1215,"[388, 254, 272, 4, 276, 259, 255, 250, 155, 280, 278]"
983,1195,"[388, 254, 272, 4, 276, 259, 255, 250, 155, 280, 252]"
977,1183,"[388, 254, 272, 4, 276, 259, 255, 250, 155, 280, 217]"
976,1146,"[388, 254, 272, 4, 276, 259, 255, 250, 155, 280, 291]"
975,1099,"[388, 254, 272, 4, 276, 259, 255, 250, 155, 280, 305]"
972,1055,"[388, 254, 272, 4, 276, 259, 255, 250, 155, 280, 289]"
983,1140,"[388, 254, 272, 4, 276, 259, 255, 250, 155, 226, 278]"
982,1120,"[388, 254, 272, 4, 276, 259, 255, 250, 155, 226, 252]"
976,1108,"[388, 254, 272, 4, 276, 259, 255, 250, 155, 226, 217]"
975,1071,"[388, 254, 272, 4, 276, 259, 255, 250, 155, 226, 291]"
974,1024,"[388, 254, 272, 4, 276, 259, 255, 250, 155, 226, 305]"
971,980,"[388, 254, 272, 4, 276, 259, 255, 250, 155, 226, 289]"
982,1121,"[388, 254, 272, 4, 276, 259, 255, 155, 270, 226, 278]"
981,1101,"[388, 254, 272, 4, 276, 259, 255, 155, 270, 226, 252]"
975,1089,"[388, 254, 272, 4, 276, 259, 255, 155, 270, 226, 217]"
974,1052,"[388, 254, 272, 4, 276, 259, 255, 155, 270, 226, 291]"
973,1005,"[388, 254, 272, 4, 276, 259, 255, 155, 270, 226, 305]"
970,961,"[388, 254, 272, 4, 276, 259, 255, 155, 270, 226, 289]"
981,1058,"[388, 254, 272, 4, 276, 259, 255, 155, 280, 226, 278]"
980,1038,"[388, 254, 272, 4, 276, 259, 255, 155, 280, 226, 252]"
974,1026,"[388, 254, 272, 4, 276, 259, 255, 155, 280, 226, 217]"
973,989,"[388, 254, 272, 4, 276, 259, 255, 155, 280, 226, 291]"
972,942,"[388, 254, 272, 4, 276, 259, 255, 155, 280, 226, 305]"
969,898,"[388, 254, 272, 4, 276, 259, 255, 155, 280, 226, 289]"
977,1032,"[388, 254, 272, 4, 276, 259, 255, 155, 226, 457, 278]"
976,1012,"[388, 254, 272, 4, 276, 259, 255, 155, 226, 457, 252]"
970,1000,"[388, 254, 272, 4, 276, 259, 255, 155, 226, 457, 217]"
969,963,"[388, 254, 272, 4, 276, 259, 255, 155, 226, 457, 291]"
968,916,"[388, 254, 272, 4, 276, 259, 255, 155, 226, 457, 305]"
965,872,"[388, 254, 272, 4, 276, 259, 255, 155, 226, 457, 289]"
975,964,"[388, 254, 272, 4, 276, 259, 255, 155, 226, 462, 278]"
974,944,"[388, 254, 272, 4, 276, 259, 255, 155, 226, 462, 252]"
968,932,"[388, 254, 272, 4, 276, 259, 255, 155, 226, 462, 217]"
967,895,"[388, 254, 272, 4, 276, 259, 255, 155, 226, 462, 291]"
966,848,"[388, 254, 272, 4, 276, 259, 255, 155, 226, 462, 305]"
963,804,"[388, 254, 272, 4, 276, 259, 255, 155, 226, 462, 289]"
973,931,"[388, 254, 272, 4, 276, 259, 255, 280, 226, 462, 278]"
972,911,"[388, 254, 272, 4, 276, 259, 255, 280, 226, 462, 252]"
966,899,"[388, 254, 272, 4, 276, 259, 255, 280, 226, 462, 217]"
965,862,"[388, 254, 272, 4, 276, 259, 255, 280, 226, 462, 291]"
964,815,"[388, 254, 272, 4, 276, 259, 255, 280, 226, 462, 305]"
961,771,"[388, 254, 272, 4, 276, 259, 255, 280, 226, 462, 289]"
969,905,"[388, 254, 272, 4, 276, 259, 255, 226, 457, 462, 278]"
968,885,"[388, 254, 272, 4, 276, 259, 255, 226, 457, 462, 252]"
962,873,"[388, 254, 272, 4, 276, 259, 255, 226, 457, 462, 217]"
961,836,"[388, 254, 272, 4, 276, 259, 255, 226, 457, 462, 291]"
960,789,"[388, 254, 272, 4, 276, 259, 255, 226, 457, 462, 305]"
957,745,"[388, 254, 272, 4, 276, 259, 255, 226, 457, 462, 289]"
967,878,"[388, 254, 272, 4, 276, 259, 255, 226, 462, 3, 278]"
966,858,"[388, 254, 272, 4, 276, 259, 255, 226, 462, 3, 252]"
960,846,"[388, 254, 272, 4, 276, 259, 255, 226, 462, 3, 217]"
959,809,"[388, 254, 272, 4, 276, 259, 255, 226, 462, 3, 291]"
958,762,"[388, 254, 272, 4, 276, 259, 255, 226, 462, 3, 305]"
955,718,"[388, 254, 272, 4, 276, 259, 255, 226, 462, 3, 289]"
965,852,"[388, 254, 272, 4, 276, 259, 255, 226, 462, 260, 278]"
964,832,"[388, 254, 272, 4, 276, 259, 255, 226, 462, 260, 252]"
958,820,"[388, 254, 272, 4, 276, 259, 255, 226, 462, 260, 217]"
957,783,"[388, 254, 272, 4, 276, 259, 255, 226, 462, 260, 291]"
956,736,"[388, 254, 272, 4, 276, 259, 255, 226, 462, 260, 305]"
953,692,"[388, 254, 272, 4, 276, 259, 255, 226, 462, 260, 289]"
963,840,"[388, 254, 272, 4, 276, 259, 255, 226, 462, 7, 278]"
962,820,"[388, 254, 272, 4, 276, 259, 255, 226, 462, 7, 252]"
956,808,"[388, 254, 272, 4, 276, 259, 255, 226, 462, 7, 217]"
955,771,"[388, 254, 272, 4, 276, 259, 255, 226, 462, 7, 291]"
954,724,"[388, 254, 272, 4, 276, 259, 255, 226, 462, 7, 305]"
951,680,"[388, 254, 272, 4, 276, 259, 255, 226, 462, 7, 289]"
962,838,"[388, 254, 272, 4, 276, 259, 255, 226, 462, 292, 278]"
961,818,"[388, 254, 272, 4, 276, 259, 255, 226, 462, 292, 252]"
955,806,"[388, 254, 272, 4, 276, 259, 255, 226, 462, 292, 217]"
954,769,"[388, 254, 272, 4, 276, 259, 255, 226, 462, 292, 291]"
953,722,"[388, 254, 272, 4, 276, 259, 255, 226, 462, 292, 305]"
950,678,"[388, 254, 272, 4, 276, 259, 255, 226, 462, 292, 289]"
956,836,"[388, 254, 272, 4, 276, 259, 255, 462, 260, 7, 278]"
955,816,"[388, 254, 272, 4, 276, 259, 255, 462, 260, 7, 252]"
949,804,"[388, 254, 272, 4, 276, 259, 255, 462, 260, 7, 217]"
948,767,"[388, 254, 272, 4, 276, 259, 255, 462, 260, 7, 291]"
947,720,"[388, 254, 272, 4, 276, 259, 255, 462, 260, 7, 305]"
944,676,"[388, 254, 272, 4, 276, 259, 255, 462, 260, 7, 289]"
955,834,"[388, 254, 272, 4, 276, 259, 255, 462, 260, 292, 278]"
954,814,"[388, 254, 272, 4, 276, 259, 255, 462, 260, 292, 252]"
948,802,"[388, 254, 272, 4, 276, 259, 255, 462, 260, 292, 217]"
947,765,"[388, 254, 272, 4, 276, 259, 255, 462, 260, 292, 291]"
946,718,"[388, 254, 272, 4, 276, 259, 255, 462, 260, 292, 305]"
943,674,"[388, 254, 272, 4, 276, 259, 255, 462, 260, 292, 289]"
953,822,"[388, 254, 272, 4, 276, 259, 255, 462, 7, 292, 278]"
952,802,"[388, 254, 272, 4, 276, 259, 255, 462, 7, 292, 252]"
946,790,"[388, 254, 272, 4, 276, 259, 255, 462, 7, 292, 217]"
945,753,"[388, 254, 272, 4, 276, 259, 255, 462, 7, 292, 291]"
944,706,"[388, 254, 272, 4, 276, 259, 255, 462, 7, 292, 305]"
941,662,"[388, 254, 272, 4, 276, 259, 255, 462, 7, 292, 289]"
946,821,"[388, 254, 272, 4, 276, 259, 255, 462, 7, 31, 278]"
945,801,"[388, 254, 272, 4, 276, 259, 255, 462, 7, 31, 252]"
939,789,"[388, 254, 272, 4, 276, 259, 255, 462, 7, 31, 217]"
938,752,"[388, 254, 272, 4, 276, 259, 255, 462, 7, 31, 291]"
937,705,"[388, 254, 272, 4, 276, 259, 255, 462, 7, 31, 305]"
934,661,"[388, 254, 272, 4, 276, 259, 255, 462, 7, 31, 289]"
945,819,"[388, 254, 272, 4, 276, 259, 255, 462, 292, 31, 278]"
944,799,"[388, 254, 272, 4, 276, 259, 255, 462, 292, 31, 252]"
938,787,"[388, 254, 272, 4, 276, 259, 255, 462, 292, 31, 217]"
937,750,"[388, 254, 272, 4, 276, 259, 255, 462, 292, 31, 291]"
936,703,"[388, 254, 272, 4, 276, 259, 255, 462, 292, 31, 305]"
933,659,"[388, 254, 272, 4, 276, 259, 255, 462, 292, 31, 289]"
936,818,"[388, 254, 272, 4, 276, 259, 255, 462, 31, 598, 278]"
935,798,"[388, 254, 272, 4, 276, 259, 255, 462, 31, 598, 252]"
929,786,"[388, 254, 272, 4, 276, 259, 255, 462, 31, 598, 217]"
928,749,"[388, 254, 272, 4, 276, 259, 255, 462, 31, 598, 291]"
927,702,"[388, 254, 272, 4, 276, 259, 255, 462, 31, 598, 305]"
924,658,"[388, 254, 272, 4, 276, 259, 255, 462, 31, 598, 289]"
922,812,"[388, 254, 272, 4, 276, 259, 462, 7, 292, 31, 278]"
921,792,"[388, 254, 272, 4, 276, 259, 462, 7, 292, 31, 252]"
915,780,"[388, 254, 272, 4, 276, 259, 462, 7, 292, 31, 217]"
914,743,"[388, 254, 272, 4, 276, 259, 462, 7, 292, 31, 291]"
913,696,"[388, 254, 272, 4, 276, 259, 462, 7, 292, 31, 305]"
910,652,"[388, 254, 272, 4, 276, 259, 462, 7, 292, 31, 289]"
913,811,"[388, 254, 272, 4, 276, 259, 462, 7, 31, 598, 278]"
912,791,"[388, 254, 272, 4, 276, 259, 462, 7, 31, 598, 252]"
906,779,"[388, 254, 272, 4, 276, 259, 462, 7, 31, 598, 217]"
905,742,"[388, 254, 272, 4, 276, 259, 462, 7, 31, 598, 291]"
904,695,"[388, 254, 272, 4, 276, 259, 462, 7, 31, 598, 305]"
901,651,"[388, 254, 272, 4, 276, 259, 462, 7, 31, 598, 289]"
912,809,"[388, 254, 272, 4, 276, 259, 462, 292, 31, 598, 278]"
911,789,"[388, 254, 272, 4, 276, 259, 462, 292, 31, 598, 252]"
905,777,"[388, 254, 272, 4, 276, 259, 462, 292, 31, 598, 217]"
904,740,"[388, 254, 272, 4, 276, 259, 462, 292, 31, 598, 291]"
903,693,"[388, 254, 272, 4, 276, 259, 462, 292, 31, 598, 305]"
900,649,"[388, 254, 272, 4, 276, 259, 462, 292, 31, 598, 289]"
884,802,"[388, 254, 272, 4, 276, 462, 7, 292, 31, 598, 278]"
883,782,"[388, 254, 272, 4, 276, 462, 7, 292, 31, 598, 252]"
877,770,"[388, 254, 272, 4, 276, 462, 7, 292, 31, 598, 217]"
876,733,"[388, 254, 272, 4, 276, 462, 7, 292, 31, 598, 291]"
875,686,"[388, 254, 272, 4, 276, 462, 7, 292, 31, 598, 305]"
872,642,"[388, 254, 272, 4, 276, 462, 7, 292, 31, 598, 289]"
977,1156,"[388, 254, 272, 251, 306, 259, 255, 250, 155, 270, 278]"
976,1136,"[388, 254, 272, 251, 306, 259, 255, 250, 155, 270, 252]"
970,1124,"[388, 254, 272, 251, 306, 259, 255, 250, 155, 270, 217]"
969,1087,"[388, 254, 272, 251, 306, 259, 255, 250, 155, 270, 291]"
968,1040,"[388, 254, 272, 251, 306, 259, 255, 250, 155, 270, 305]"
965,996,"[388, 254, 272, 251, 306, 259, 255, 250, 155, 270, 289]"
976,1093,"[388, 254, 272, 251, 306, 259, 255, 250, 155, 280, 278]"
975,1073,"[388, 254, 272, 251, 306, 259, 255, 250, 155, 280, 252]"
969,1061,"[388, 254, 272, 251, 306, 259, 255, 250, 155, 280, 217]"
968,1024,"[388, 254, 272, 251, 306, 259, 255, 250, 155, 280, 291]"
967,977,"[388, 254, 272, 251, 306, 259, 255, 250, 155, 280, 305]"
964,933,"[388, 254, 272, 251, 306, 259, 255, 250, 155, 280, 289]"
975,1018,"[388, 254, 272, 251, 306, 259, 255, 250, 155, 226, 278]"
974,998,"[388, 254, 272, 251, 306, 259, 255, 250, 155, 226, 252]"
968,986,"[388, 254, 272, 251, 306, 259, 255, 250, 155, 226, 217]"
967,949,"[388, 254, 272, 251, 306, 259, 255, 250, 155, 226, 291]"
966,902,"[388, 254, 272, 251, 306, 259, 255, 250, 155, 226, 305]"
963,858,"[388, 254, 272, 251, 306, 259, 255, 250, 155, 226, 289]"
974,999,"[388, 254, 272, 251, 306, 259, 255, 155, 270, 226, 278]"
973,979,"[388, 254, 272, 251, 306, 259, 255, 155, 270, 226, 252]"
967,967,"[388, 254, 272, 251, 306, 259, 255, 155, 270, 226, 217]"
966,930,"[388, 254, 272, 251, 306, 259, 255, 155, 270, 226, 291]"
965,883,"[388, 254, 272, 251, 306, 259, 255, 155, 270, 226, 305]"
962,839,"[388, 254, 272, 251, 306, 259, 255, 155, 270, 226, 289]"
973,936,"[388, 254, 272, 251, 306, 259, 255, 155, 280, 226, 278]"
972,916,"[388, 254, 272, 251, 306, 259, 255, 155, 280, 226, 252]"
966,904,"[388, 254, 272, 251, 306, 259, 255, 155, 280, 226, 217]"
965,867,"[388, 254, 272, 251, 306, 259, 255, 155, 280, 226, 291]"
964,820,"[388, 254, 272, 251, 306, 259, 255, 155, 280, 226, 305]"
961,776,"[388, 254, 272, 251, 306, 259, 255, 155, 280, 226, 289]"
969,910,"[388, 254, 272, 251, 306, 259, 255, 155, 226, 457, 278]"
968,890,"[388, 254, 272, 251, 306, 259, 255, 155, 226, 457, 252]"
962,878,"[388, 254, 272, 251, 306, 259, 255, 155, 226, 457, 217]"
961,841,"[388, 254, 272, 251, 306, 259, 255, 155, 226, 457, 291]"
960,794,"[388, 254, 272, 251, 306, 259, 255, 155, 226, 457, 305]"
957,750,"[388, 254, 272, 251, 306, 259, 255, 155, 226, 457, 289]"
967,842,"[388, 254, 272, 251, 306, 259, 255, 155, 226, 462, 278]"
966,822,"[388, 254, 272, 251, 306, 259, 255, 155, 226, 462, 252]"
960,810,"[388, 254, 272, 251, 306, 259, 255, 155, 226, 462, 217]"
959,773,"[388, 254, 272, 251, 306, 259, 255, 155, 226, 462, 291]"
958,726,"[388, 254, 272, 251, 306, 259, 255, 155, 226, 462, 305]"
955,682,"[388, 254, 272, 251, 306, 259, 255, 155, 226, 462, 289]"
965,809,"[388, 254, 272, 251, 306, 259, 255, 280, 226, 462, 278]"
964,789,"[388, 254, 272, 251, 306, 259, 255, 280, 226, 462, 252]"
958,777,"[388, 254, 272, 251, 306, 259, 255, 280, 226, 462, 217]"
957,740,"[388, 254, 272, 251, 306, 259, 255, 280, 226, 462, 291]"
956,693,"[388, 254, 272, 251, 306, 259, 255, 280, 226, 462, 305]"
953,649,"[388, 254, 272, 251, 306, 259, 255, 280, 226, 462, 289]"
961,783,"[388, 254, 272, 251, 306, 259, 255, 226, 457, 462, 278]"
960,763,"[388, 254, 272, 251, 306, 259, 255, 226, 457, 462, 252]"
954,751,"[388, 254, 272, 251, 306, 259, 255, 226, 457, 462, 217]"
953,714,"[388, 254, 272, 251, 306, 259, 255, 226, 457, 462, 291]"
952,667,"[388, 254, 272, 251, 306, 259, 255, 226, 457, 462, 305]"
949,623,"[388, 254, 272, 251, 306, 259, 255, 226, 457, 462, 289]"
959,756,"[388, 254, 272, 251, 306, 259, 255, 226, 462, 3, 278]"
958,736,"[388, 254, 272, 251, 306, 259, 255, 226, 462, 3, 252]"
952,724,"[388, 254, 272, 251, 306, 259, 255, 226, 462, 3, 217]"
951,687,"[388, 254, 272, 251, 306, 259, 255, 226, 462, 3, 291]"
950,640,"[388, 254, 272, 251, 306, 259, 255, 226, 462, 3, 305]"
947,596,"[388, 254, 272, 251, 306, 259, 255, 226, 462, 3, 289]"
957,730,"[388, 254, 272, 251, 306, 259, 255, 226, 462, 260, 278]"
956,710,"[388, 254, 272, 251, 306, 259, 255, 226, 462, 260, 252]"
950,698,"[388, 254, 272, 251, 306, 259, 255, 226, 462, 260, 217]"
949,661,"[388, 254, 272, 251, 306, 259, 255, 226, 462, 260, 291]"
948,614,"[388, 254, 272, 251, 306, 259, 255, 226, 462, 260, 305]"
945,570,"[388, 254, 272, 251, 306, 259, 255, 226, 462, 260, 289]"
955,718,"[388, 254, 272, 251, 306, 259, 255, 226, 462, 7, 278]"
954,698,"[388, 254, 272, 251, 306, 259, 255, 226, 462, 7, 252]"
948,686,"[388, 254, 272, 251, 306, 259, 255, 226, 462, 7, 217]"
947,649,"[388, 254, 272, 251, 306, 259, 255, 226, 462, 7, 291]"
946,602,"[388, 254, 272, 251, 306, 259, 255, 226, 462, 7, 305]"
