cost,points_total,indexes
959,660,"[388, 268, 254, 272, 251, 259, 255, 226, 457, 462, 305]"
956,616,"[388, 268, 254, 272, 251, 259, 255, 226, 457, 462, 289]"
966,749,"[388, 268, 254, 272, 251, 259, 255, 226, 462, 3, 278]"
965,729,"[388, 268, 254, 272, 251, 259, 255, 226, 462, 3, 252]"
959,717,"[388, 268, 254, 272, 251, 259, 255, 226, 462, 3, 217]"
958,680,"[388, 268, 254, 272, 251, 259, 255, 226, 462, 3, 291]"
957,633,"[388, 268, 254, 272, 251, 259, 255, 226, 462, 3, 305]"
954,589,"[388, 268, 254, 272, 251, 259, 255, 226, 462, 3, 289]"
964,723,"[388, 268, 254, 272, 251, 259, 255, 226, 462, 260, 278]"
963,703,"[388, 268, 254, 272, 251, 259, 255, 226, 462, 260, 252]"
957,691,"[388, 268, 254, 272, 251, 259, 255, 226, 462, 260, 217]"
956,654,"[388, 268, 254, 272, 251, 259, 255, 226, 462, 260, 291]"
955,607,"[388, 268, 254, 272, 251, 259, 255, 226, 462, 260, 305]"
952,563,"[388, 268, 254, 272, 251, 259, 255, 226, 462, 260, 289]"
962,711,"[388, 268, 254, 272, 251, 259, 255, 226, 462, 7, 278]"
961,691,"[388, 268, 254, 272, 251, 259, 255, 226, 462, 7, 252]"
955,679,"[388, 268, 254, 272, 251, 259, 255, 226, 462, 7, 217]"
954,642,"[388, 268, 254, 272, 251, 259, 255, 226, 462, 7, 291]"
953,595,"[388, 268, 254, 272, 251, 259, 255, 226, 462, 7, 305]"
950,551,"[388, 268, 254, 272, 251, 259, 255, 226, 462, 7, 289]"
961,709,"[388, 268, 254, 272, 251, 259, 255, 226, 462, 292, 278]"
960,689,"[388, 268, 254, 272, 251, 259, 255, 226, 462, 292, 252]"
954,677,"[388, 268, 254, 272, 251, 259, 255, 226, 462, 292, 217]"
953,640,"[388, 268, 254, 272, 251, 259, 255, 226, 462, 292, 291]"
952,593,"[388, 268, 254, 272, 251, 259, 255, 226, 462, 292, 305]"
949,549,"[388, 268, 254, 272, 251, 259, 255, 226, 462, 292, 289]"
955,707,"[388, 268, 254, 272, 251, 259, 255, 462, 260, 7, 278]"
954,687,"[388, 268, 254, 272, 251, 259, 255, 462, 260, 7, 252]"
948,675,"[388, 268, 254, 272, 251, 259, 255, 462, 260, 7, 217]"
947,638,"[388, 268, 254, 272, 251, 259, 255, 462, 260, 7, 291]"
946,591,"[388, 268, 254, 272, 251, 259, 255, 462, 260, 7, 305]"
943,547,"[388, 268, 254, 272, 251, 259, 255, 462, 260, 7, 289]"
954,705,"[388, 268, 254, 272, 251, 259, 255, 462, 260, 292, 278]"
953,685,"[388, 268, 254, 272, 251, 259, 255, 462, 260, 292, 252]"
947,673,"[388, 268, 254, 272, 251, 259, 255, 462, 260, 292, 217]"
946,636,"[388, 268, 254, 272, 251, 259, 255, 462, 260, 292, 291]"
945,589,"[388, 268, 254, 272, 251, 259, 255, 462, 260, 292, 305]"
942,545,"[388, 268, 254, 272, 251, 259, 255, 462, 260, 292, 289]"
952,693,"[388, 268, 254, 272, 251, 259, 255, 462, 7, 292, 278]"
951,673,"[388, 268, 254, 272, 251, 259, 255, 462, 7, 292, 252]"
945,661,"[388, 268, 254, 272, 251, 259, 255, 462, 7, 292, 217]"
944,624,"[388, 268, 254, 272, 251, 259, 255, 462, 7, 292, 291]"
943,577,"[388, 268, 254, 272, 251, 259, 255, 462, 7, 292, 305]"
940,533,"[388, 268, 254, 272, 251, 259, 255, 462, 7, 292, 289]"
945,692,"[388, 268, 254, 272, 251, 259, 255, 462, 7, 31, 278]"
944,672,"[388, 268, 254, 272, 251, 259, 255, 462, 7, 31, 252]"
938,660,"[388, 268, 254, 272, 251, 259, 255, 462, 7, 31, 217]"
937,623,"[388, 268, 254, 272, 251, 259, 255, 462, 7, 31, 291]"
936,576,"[388, 268, 254, 272, 251, 259, 255, 462, 7, 31, 305]"
933,532,"[388, 268, 254, 272, 251, 259, 255, 462, 7, 31, 289]"
944,690,"[388, 268, 254, 272, 251, 259, 255, 462, 292, 31, 278]"
943,670,"[388, 268, 254, 272, 251, 259, 255, 462, 292, 31, 252]"
937,658,"[388, 268, 254, 272, 251, 259, 255, 462, 292, 31, 217]"
936,621,"[388, 268, 254, 272, 251, 259, 255, 462, 292, 31, 291]"
935,574,"[388, 268, 254, 272, 251, 259, 255, 462, 292, 31, 305]"
932,530,"[388, 268, 254, 272, 251, 259, 255, 462, 292, 31, 289]"
935,689,"[388, 268, 254, 272, 251, 259, 255, 462, 31, 598, 278]"
934,669,"[388, 268, 254, 272, 251, 259, 255, 462, 31, 598, 252]"
928,657,"[388, 268, 254, 272, 251, 259, 255, 462, 31, 598, 217]"
927,620,"[388, 268, 254, 272, 251, 259, 255, 462, 31, 598, 291]"
926,573,"[388, 268, 254, 272, 251, 259, 255, 462, 31, 598, 305]"
923,529,"[388, 268, 254, 272, 251, 259, 255, 462, 31, 598, 289]"
921,683,"[388, 268, 254, 272, 251, 259, 462, 7, 292, 31, 278]"
920,663,"[388, 268, 254, 272, 251, 259, 462, 7, 292, 31, 252]"
914,651,"[388, 268, 254, 272, 251, 259, 462, 7, 292, 31, 217]"
913,614,"[388, 268, 254, 272, 251, 259, 462, 7, 292, 31, 291]"
912,567,"[388, 268, 254, 272, 251, 259, 462, 7, 292, 31, 305]"
909,523,"[388, 268, 254, 272, 251, 259, 462, 7, 292, 31, 289]"
912,682,"[388, 268, 254, 272, 251, 259, 462, 7, 31, 598, 278]"
911,662,"[388, 268, 254, 272, 251, 259, 462, 7, 31, 598, 252]"
905,650,"[388, 268, 254, 272, 251, 259, 462, 7, 31, 598, 217]"
904,613,"[388, 268, 254, 272, 251, 259, 462, 7, 31, 598, 291]"
903,566,"[388, 268, 254, 272, 251, 259, 462, 7, 31, 598, 305]"
900,522,"[388, 268, 254, 272, 251, 259, 462, 7, 31, 598, 289]"
911,680,"[388, 268, 254, 272, 251, 259, 462, 292, 31, 598, 278]"
910,660,"[388, 268, 254, 272, 251, 259, 462, 292, 31, 598, 252]"
904,648,"[388, 268, 254, 272, 251, 259, 462, 292, 31, 598, 217]"
903,611,"[388, 268, 254, 272, 251, 259, 462, 292, 31, 598, 291]"
902,564,"[388, 268, 254, 272, 251, 259, 462, 292, 31, 598, 305]"
899,520,"[388, 268, 254, 272, 251, 259, 462, 292, 31, 598, 289]"
883,673,"[388, 268, 254, 272, 251, 462, 7, 292, 31, 598, 278]"
882,653,"[388, 268, 254, 272, 251, 462, 7, 292, 31, 598, 252]"
876,641,"[388, 268, 254, 272, 251, 462, 7, 292, 31, 598, 217]"
875,604,"[388, 268, 254, 272, 251, 462, 7, 292, 31, 598, 291]"
874,557,"[388, 268, 254, 272, 251, 462, 7, 292, 31, 598, 305]"
871,513,"[388, 268, 254, 272, 251, 462, 7, 292, 31, 598, 289]"
979,1140,"[388, 268, 254, 272, 4, 259, 255, 250, 155, 270, 278]"
978,1120,"[388, 268, 254, 272, 4, 259, 255, 250, 155, 270, 252]"
972,1108,"[388, 268, 254, 272, 4, 259, 255, 250, 155, 270, 217]"
971,1071,"[388, 268, 254, 272, 4, 259, 255, 250, 155, 270, 291]"
970,1024,"[388, 268, 254, 272, 4, 259, 255, 250, 155, 270, 305]"
967,980,"[388, 268, 254, 272, 4, 259, 255, 250, 155, 270, 289]"
978,1077,"[388, 268, 254, 272, 4, 259, 255, 250, 155, 280, 278]"
977,1057,"[388, 268, 254, 272, 4, 259, 255, 250, 155, 280, 252]"
971,1045,"[388, 268, 254, 272, 4, 259, 255, 250, 155, 280, 217]"
970,1008,"[388, 268, 254, 272, 4, 259, 255, 250, 155, 280, 291]"
969,961,"[388, 268, 254, 272, 4, 259, 255, 250, 155, 280, 305]"
966,917,"[388, 268, 254, 272, 4, 259, 255, 250, 155, 280, 289]"
977,1002,"[388, 268, 254, 272, 4, 259, 255, 250, 155, 226, 278]"
976,982,"[388, 268, 254, 272, 4, 259, 255, 250, 155, 226, 252]"
970,970,"[388, 268, 254, 272, 4, 259, 255, 250, 155, 226, 217]"
969,933,"[388, 268, 254, 272, 4, 259, 255, 250, 155, 226, 291]"
968,886,"[388, 268, 254, 272, 4, 259, 255, 250, 155, 226, 305]"
965,842,"[388, 268, 254, 272, 4, 259, 255, 250, 155, 226, 289]"
976,983,"[388, 268, 254, 272, 4, 259, 255, 155, 270, 226, 278]"
975,963,"[388, 268, 254, 272, 4, 259, 255, 155, 270, 226, 252]"
969,951,"[388, 268, 254, 272, 4, 259, 255, 155, 270, 226, 217]"
968,914,"[388, 268, 254, 272, 4, 259, 255, 155, 270, 226, 291]"
967,867,"[388, 268, 254, 272, 4, 259, 255, 155, 270, 226, 305]"
964,823,"[388, 268, 254, 272, 4, 259, 255, 155, 270, 226, 289]"
975,920,"[388, 268, 254, 272, 4, 259, 255, 155, 280, 226, 278]"
974,900,"[388, 268, 254, 272, 4, 259, 255, 155, 280, 226, 252]"
968,888,"[388, 268, 254, 272, 4, 259, 255, 155, 280, 226, 217]"
967,851,"[388, 268, 254, 272, 4, 259, 255, 155, 280, 226, 291]"
966,804,"[388, 268, 254, 272, 4, 259, 255, 155, 280, 226, 305]"
963,760,"[388, 268, 254, 272, 4, 259, 255, 155, 280, 226, 289]"
971,894,"[388, 268, 254, 272, 4, 259, 255, 155, 226, 457, 278]"
970,874,"[388, 268, 254, 272, 4, 259, 255, 155, 226, 457, 252]"
964,862,"[388, 268, 254, 272, 4, 259, 255, 155, 226, 457, 217]"
963,825,"[388, 268, 254, 272, 4, 259, 255, 155, 226, 457, 291]"
962,778,"[388, 268, 254, 272, 4, 259, 255, 155, 226, 457, 305]"
959,734,"[388, 268, 254, 272, 4, 259, 255, 155, 226, 457, 289]"
969,826,"[388, 268, 254, 272, 4, 259, 255, 155, 226, 462, 278]"
968,806,"[388, 268, 254, 272, 4, 259, 255, 155, 226, 462, 252]"
962,794,"[388, 268, 254, 272, 4, 259, 255, 155, 226, 462, 217]"
961,757,"[388, 268, 254, 272, 4, 259, 255, 155, 226, 462, 291]"
960,710,"[388, 268, 254, 272, 4, 259, 255, 155, 226, 462, 305]"
957,666,"[388, 268, 254, 272, 4, 259, 255, 155, 226, 462, 289]"
967,793,"[388, 268, 254, 272, 4, 259, 255, 280, 226, 462, 278]"
966,773,"[388, 268, 254, 272, 4, 259, 255, 280, 226, 462, 252]"
960,761,"[388, 268, 254, 272, 4, 259, 255, 280, 226, 462, 217]"
959,724,"[388, 268, 254, 272, 4, 259, 255, 280, 226, 462, 291]"
958,677,"[388, 268, 254, 272, 4, 259, 255, 280, 226, 462, 305]"
955,633,"[388, 268, 254, 272, 4, 259, 255, 280, 226, 462, 289]"
963,767,"[388, 268, 254, 272, 4, 259, 255, 226, 457, 462, 278]"
962,747,"[388, 268, 254, 272, 4, 259, 255, 226, 457, 462, 252]"
956,735,"[388, 268, 254, 272, 4, 259, 255, 226, 457, 462, 217]"
955,698,"[388, 268, 254, 272, 4, 259, 255, 226, 457, 462, 291]"
954,651,"[388, 268, 254, 272, 4, 259, 255, 226, 457, 462, 305]"
951,607,"[388, 268, 254, 272, 4, 259, 255, 226, 457, 462, 289]"
961,740,"[388, 268, 254, 272, 4, 259, 255, 226, 462, 3, 278]"
960,720,"[388, 268, 254, 272, 4, 259, 255, 226, 462, 3, 252]"
954,708,"[388, 268, 254, 272, 4, 259, 255, 226, 462, 3, 217]"
953,671,"[388, 268, 254, 272, 4, 259, 255, 226, 462, 3, 291]"
952,624,"[388, 268, 254, 272, 4, 259, 255, 226, 462, 3, 305]"
949,580,"[388, 268, 254, 272, 4, 259, 255, 226, 462, 3, 289]"
959,714,"[388, 268, 254, 272, 4, 259, 255, 226, 462, 260, 278]"
958,694,"[388, 268, 254, 272, 4, 259, 255, 226, 462, 260, 252]"
952,682,"[388, 268, 254, 272, 4, 259, 255, 226, 462, 260, 217]"
951,645,"[388, 268, 254, 272, 4, 259, 255, 226, 462, 260, 291]"
950,598,"[388, 268, 254, 272, 4, 259, 255, 226, 462, 260, 305]"
947,554,"[388, 268, 254, 272, 4, 259, 255, 226, 462, 260, 289]"
957,702,"[388, 268, 254, 272, 4, 259, 255, 226, 462, 7, 278]"
956,682,"[388, 268, 254, 272, 4, 259, 255, 226, 462, 7, 252]"
950,670,"[388, 268, 254, 272, 4, 259, 255, 226, 462, 7, 217]"
949,633,"[388, 268, 254, 272, 4, 259, 255, 226, 462, 7, 291]"
948,586,"[388, 268, 254, 272, 4, 259, 255, 226, 462, 7, 305]"
945,542,"[388, 268, 254, 272, 4, 259, 255, 226, 462, 7, 289]"
956,700,"[388, 268, 254, 272, 4, 259, 255, 226, 462, 292, 278]"
955,680,"[388, 268, 254, 272, 4, 259, 255, 226, 462, 292, 252]"
949,668,"[388, 268, 254, 272, 4, 259, 255, 226, 462, 292, 217]"
948,631,"[388, 268, 254, 272, 4, 259, 255, 226, 462, 292, 291]"
947,584,"[388, 268, 254, 272, 4, 259, 255, 226, 462, 292, 305]"
944,540,"[388, 268, 254, 272, 4, 259, 255, 226, 462, 292, 289]"
950,698,"[388, 268, 254, 272, 4, 259, 255, 462, 260, 7, 278]"
949,678,"[388, 268, 254, 272, 4, 259, 255, 462, 260, 7, 252]"
943,666,"[388, 268, 254, 272, 4, 259, 255, 462, 260, 7, 217]"
942,629,"[388, 268, 254, 272, 4, 259, 255, 462, 260, 7, 291]"
941,582,"[388, 268, 254, 272, 4, 259, 255, 462, 260, 7, 305]"
938,538,"[388, 268, 254, 272, 4, 259, 255, 462, 260, 7, 289]"
949,696,"[388, 268, 254, 272, 4, 259, 255, 462, 260, 292, 278]"
948,676,"[388, 268, 254, 272, 4, 259, 255, 462, 260, 292, 252]"
942,664,"[388, 268, 254, 272, 4, 259, 255, 462, 260, 292, 217]"
941,627,"[388, 268, 254, 272, 4, 259, 255, 462, 260, 292, 291]"
940,580,"[388, 268, 254, 272, 4, 259, 255, 462, 260, 292, 305]"
937,536,"[388, 268, 254, 272, 4, 259, 255, 462, 260, 292, 289]"
947,684,"[388, 268, 254, 272, 4, 259, 255, 462, 7, 292, 278]"
946,664,"[388, 268, 254, 272, 4, 259, 255, 462, 7, 292, 252]"
940,652,"[388, 268, 254, 272, 4, 259, 255, 462, 7, 292, 217]"
939,615,"[388, 268, 254, 272, 4, 259, 255, 462, 7, 292, 291]"
938,568,"[388, 268, 254, 272, 4, 259, 255, 462, 7, 292, 305]"
935,524,"[388, 268, 254, 272, 4, 259, 255, 462, 7, 292, 289]"
940,683,"[388, 268, 254, 272, 4, 259, 255, 462, 7, 31, 278]"
939,663,"[388, 268, 254, 272, 4, 259, 255, 462, 7, 31, 252]"
933,651,"[388, 268, 254, 272, 4, 259, 255, 462, 7, 31, 217]"
932,614,"[388, 268, 254, 272, 4, 259, 255, 462, 7, 31, 291]"
931,567,"[388, 268, 254, 272, 4, 259, 255, 462, 7, 31, 305]"
928,523,"[388, 268, 254, 272, 4, 259, 255, 462, 7, 31, 289]"
939,681,"[388, 268, 254, 272, 4, 259, 255, 462, 292, 31, 278]"
938,661,"[388, 268, 254, 272, 4, 259, 255, 462, 292, 31, 252]"
932,649,"[388, 268, 254, 272, 4, 259, 255, 462, 292, 31, 217]"
931,612,"[388, 268, 254, 272, 4, 259, 255, 462, 292, 31, 291]"
930,565,"[388, 268, 254, 272, 4, 259, 255, 462, 292, 31, 305]"
927,521,"[388, 268, 254, 272, 4, 259, 255, 462, 292, 31, 289]"
930,680,"[388, 268, 254, 272, 4, 259, 255, 462, 31, 598, 278]"
929,660,"[388, 268, 254, 272, 4, 259, 255, 462, 31, 598, 252]"
923,648,"[388, 268, 254, 272, 4, 259, 255, 462, 31, 598, 217]"
922,611,"[388, 268, 254, 272, 4, 259, 255, 462, 31, 598, 291]"
921,564,"[388, 268, 254, 272, 4, 259, 255, 462, 31, 598, 305]"
918,520,"[388, 268, 254, 272, 4, 259, 255, 462, 31, 598, 289]"
916,674,"[388, 268, 254, 272, 4, 259, 462, 7, 292, 31, 278]"
915,654,"[388, 268, 254, 272, 4, 259, 462, 7, 292, 31, 252]"
909,642,"[388, 268, 254, 272, 4, 259, 462, 7, 292, 31, 217]"
908,605,"[388, 268, 254, 272, 4, 259, 462, 7, 292, 31, 291]"
907,558,"[388, 268, 254, 272, 4, 259, 462, 7, 292, 31, 305]"
904,514,"[388, 268, 254, 272, 4, 259, 462, 7, 292, 31, 289]"
907,673,"[388, 268, 254, 272, 4, 259, 462, 7, 31, 598, 278]"
906,653,"[388, 268, 254, 272, 4, 259, 462, 7, 31, 598, 252]"
900,641,"[388, 268, 254, 272, 4, 259, 462, 7, 31, 598, 217]"
899,604,"[388, 268, 254, 272, 4, 259, 462, 7, 31, 598, 291]"
898,557,"[388, 268, 254, 272, 4, 259, 462, 7, 31, 598, 305]"
895,513,"[388, 268, 254, 272, 4, 259, 462, 7, 31, 598, 289]"
906,671,"[388, 268, 254, 272, 4, 259, 462, 292, 31, 598, 278]"
905,651,"[388, 268, 254, 272, 4, 259, 462, 292, 31, 598, 252]"
899,639,"[388, 268, 254, 272, 4, 259, 462, 292, 31, 598, 217]"
898,602,"[388, 268, 254, 272, 4, 259, 462, 292, 31, 598, 291]"
897,555,"[388, 268, 254, 272, 4, 259, 462, 292, 31, 598, 305]"
894,511,"[388, 268, 254, 272, 4, 259, 462, 292, 31, 598, 289]"
878,664,"[388, 268, 254, 272, 4, 462, 7, 292, 31, 598, 278]"
877,644,"[388, 268, 254, 272, 4, 462, 7, 292, 31, 598, 252]"
871,632,"[388, 268, 254, 272, 4, 462, 7, 292, 31, 598, 217]"
870,595,"[388, 268, 254, 272, 4, 462, 7, 292, 31, 598, 291]"
869,548,"[388, 268, 254, 272, 4, 462, 7, 292, 31, 598, 305]"
866,504,"[388, 268, 254, 272, 4, 462, 7, 292, 31, 598, 289]"
968,1119,"[388, 268, 272, 251, 4, 259, 255, 250, 155, 270, 278]"
967,1099,"[388, 268, 272, 251, 4, 259, 255, 250, 155, 270, 252]"
961,1087,"[388, 268, 272, 251, 4, 259, 255, 250, 155, 270, 217]"
960,1050,"[388, 268, 272, 251, 4, 259, 255, 250, 155, 270, 291]"
959,1003,"[388, 268, 272, 251, 4, 259, 255, 250, 155, 270, 305]"
956,959,"[388, 268, 272, 251, 4, 259, 255, 250, 155, 270, 289]"
967,1056,"[388, 268, 272, 251, 4, 259, 255, 250, 155, 280, 278]"
966,1036,"[388, 268, 272, 251, 4, 259, 255, 250, 155, 280, 252]"
960,1024,"[388, 268, 272, 251, 4, 259, 255, 250, 155, 280, 217]"
959,987,"[388, 268, 272, 251, 4, 259, 255, 250, 155, 280, 291]"
958,940,"[388, 268, 272, 251, 4, 259, 255, 250, 155, 280, 305]"
955,896,"[388, 268, 272, 251, 4, 259, 255, 250, 155, 280, 289]"
966,981,"[388, 268, 272, 251, 4, 259, 255, 250, 155, 226, 278]"
965,961,"[388, 268, 272, 251, 4, 259, 255, 250, 155, 226, 252]"
959,949,"[388, 268, 272, 251, 4, 259, 255, 250, 155, 226, 217]"
958,912,"[388, 268, 272, 251, 4, 259, 255, 250, 155, 226, 291]"
957,865,"[388, 268, 272, 251, 4, 259, 255, 250, 155, 226, 305]"
954,821,"[388, 268, 272, 251, 4, 259, 255, 250, 155, 226, 289]"
965,962,"[388, 268, 272, 251, 4, 259, 255, 155, 270, 226, 278]"
964,942,"[388, 268, 272, 251, 4, 259, 255, 155, 270, 226, 252]"
958,930,"[388, 268, 272, 251, 4, 259, 255, 155, 270, 226, 217]"
957,893,"[388, 268, 272, 251, 4, 259, 255, 155, 270, 226, 291]"
956,846,"[388, 268, 272, 251, 4, 259, 255, 155, 270, 226, 305]"
953,802,"[388, 268, 272, 251, 4, 259, 255, 155, 270, 226, 289]"
964,899,"[388, 268, 272, 251, 4, 259, 255, 155, 280, 226, 278]"
963,879,"[388, 268, 272, 251, 4, 259, 255, 155, 280, 226, 252]"
957,867,"[388, 268, 272, 251, 4, 259, 255, 155, 280, 226, 217]"
956,830,"[388, 268, 272, 251, 4, 259, 255, 155, 280, 226, 291]"
955,783,"[388, 268, 272, 251, 4, 259, 255, 155, 280, 226, 305]"
952,739,"[388, 268, 272, 251, 4, 259, 255, 155, 280, 226, 289]"
960,873,"[388, 268, 272, 251, 4, 259, 255, 155, 226, 457, 278]"
959,853,"[388, 268, 272, 251, 4, 259, 255, 155, 226, 457, 252]"
953,841,"[388, 268, 272, 251, 4, 259, 255, 155, 226, 457, 217]"
952,804,"[388, 268, 272, 251, 4, 259, 255, 155, 226, 457, 291]"
951,757,"[388, 268, 272, 251, 4, 259, 255, 155, 226, 457, 305]"
948,713,"[388, 268, 272, 251, 4, 259, 255, 155, 226, 457, 289]"
958,805,"[388, 268, 272, 251, 4, 259, 255, 155, 226, 462, 278]"
957,785,"[388, 268, 272, 251, 4, 259, 255, 155, 226, 462, 252]"
951,773,"[388, 268, 272, 251, 4, 259, 255, 155, 226, 462, 217]"
950,736,"[388, 268, 272, 251, 4, 259, 255, 155, 226, 462, 291]"
949,689,"[388, 268, 272, 251, 4, 259, 255, 155, 226, 462, 305]"
946,645,"[388, 268, 272, 251, 4, 259, 255, 155, 226, 462, 289]"
956,772,"[388, 268, 272, 251, 4, 259, 255, 280, 226, 462, 278]"
955,752,"[388, 268, 272, 251, 4, 259, 255, 280, 226, 462, 252]"
949,740,"[388, 268, 272, 251, 4, 259, 255, 280, 226, 462, 217]"
948,703,"[388, 268, 272, 251, 4, 259, 255, 280, 226, 462, 291]"
947,656,"[388, 268, 272, 251, 4, 259, 255, 280, 226, 462, 305]"
944,612,"[388, 268, 272, 251, 4, 259, 255, 280, 226, 462, 289]"
952,746,"[388, 268, 272, 251, 4, 259, 255, 226, 457, 462, 278]"
951,726,"[388, 268, 272, 251, 4, 259, 255, 226, 457, 462, 252]"
945,714,"[388, 268, 272, 251, 4, 259, 255, 226, 457, 462, 217]"
944,677,"[388, 268, 272, 251, 4, 259, 255, 226, 457, 462, 291]"
943,630,"[388, 268, 272, 251, 4, 259, 255, 226, 457, 462, 305]"
940,586,"[388, 268, 272, 251, 4, 259, 255, 226, 457, 462, 289]"
950,719,"[388, 268, 272, 251, 4, 259, 255, 226, 462, 3, 278]"
949,699,"[388, 268, 272, 251, 4, 259, 255, 226, 462, 3, 252]"
943,687,"[388, 268, 272, 251, 4, 259, 255, 226, 462, 3, 217]"
942,650,"[388, 268, 272, 251, 4, 259, 255, 226, 462, 3, 291]"
941,603,"[388, 268, 272, 251, 4, 259, 255, 226, 462, 3, 305]"
938,559,"[388, 268, 272, 251, 4, 259, 255, 226, 462, 3, 289]"
948,693,"[388, 268, 272, 251, 4, 259, 255, 226, 462, 260, 278]"
947,673,"[388, 268, 272, 251, 4, 259, 255, 226, 462, 260, 252]"
941,661,"[388, 268, 272, 251, 4, 259, 255, 226, 462, 260, 217]"
940,624,"[388, 268, 272, 251, 4, 259, 255, 226, 462, 260, 291]"
939,577,"[388, 268, 272, 251, 4, 259, 255, 226, 462, 260, 305]"
936,533,"[388, 268, 272, 251, 4, 259, 255, 226, 462, 260, 289]"
946,681,"[388, 268, 272, 251, 4, 259, 255, 226, 462, 7, 278]"
945,661,"[388, 268, 272, 251, 4, 259, 255, 226, 462, 7, 252]"
939,649,"[388, 268, 272, 251, 4, 259, 255, 226, 462, 7, 217]"
938,612,"[388, 268, 272, 251, 4, 259, 255, 226, 462, 7, 291]"
937,565,"[388, 268, 272, 251, 4, 259, 255, 226, 462, 7, 305]"
934,521,"[388, 268, 272, 251, 4, 259, 255, 226, 462, 7, 289]"
